vs,rikishi,win
安美錦,白鵬,1
雅山,白鵬,1
栃ノ心,白鵬,1
旭天鵬,白鵬,1
把瑠都,白鵬,1
翔天狼,白鵬,0
琴奨菊,白鵬,1
玉乃島,白鵬,1
稀勢の里,白鵬,1
鶴竜,白鵬,1
魁皇,白鵬,1
日馬富士,白鵬,1
琴光喜,白鵬,1
琴欧洲,白鵬,1
朝青龍,白鵬,1
把瑠都,朝青龍,1
栃ノ心,朝青龍,1
雅山,朝青龍,1
翔天狼,朝青龍,1
旭天鵬,朝青龍,1
安美錦,朝青龍,1
玉乃島,朝青龍,1
琴奨菊,朝青龍,1
千代大海,朝青龍,1
稀勢の里,朝青龍,1
日馬富士,朝青龍,1
魁皇,朝青龍,1
琴欧洲,朝青龍,1
琴光喜,朝青龍,1
白鵬,朝青龍,0
稀勢の里,琴欧洲,1
旭天鵬,琴欧洲,1
翔天狼,琴欧洲,1
栃ノ心,琴欧洲,1
雅山,琴欧洲,1
玉乃島,琴欧洲,1
鶴竜,琴欧洲,0
豊ノ島,琴欧洲,1
安美錦,琴欧洲,1
魁皇,琴欧洲,0
把瑠都,琴欧洲,0
時天空,琴欧洲,0
朝青龍,琴欧洲,0
白鵬,琴欧洲,0
日馬富士,琴欧洲,1
栃ノ心,琴光喜,1
安美錦,琴光喜,1
玉乃島,琴光喜,1
雅山,琴光喜,1
翔天狼,琴光喜,1
旭天鵬,琴光喜,1
豊ノ島,琴光喜,1
稀勢の里,琴光喜,0
鶴竜,琴光喜,1
日馬富士,琴光喜,0
千代大海,琴光喜,1
把瑠都,琴光喜,0
白鵬,琴光喜,0
朝青龍,琴光喜,0
魁皇,琴光喜,0
雅山,日馬富士,1
把瑠都,日馬富士,0
琴奨菊,日馬富士,1
玉乃島,日馬富士,0
栃ノ心,日馬富士,0
鶴竜,日馬富士,1
稀勢の里,日馬富士,1
翔天狼,日馬富士,1
旭天鵬,日馬富士,1
琴光喜,日馬富士,1
朝青龍,日馬富士,0
白鵬,日馬富士,0
豊ノ島,日馬富士,1
魁皇,日馬富士,1
琴欧洲,日馬富士,0
翔天狼,魁皇,1
琴奨菊,魁皇,0
安美錦,魁皇,1
把瑠都,魁皇,0
玉乃島,魁皇,1
稀勢の里,魁皇,0
栃ノ心,魁皇,1
千代大海,魁皇,1
雅山,魁皇,1
琴欧洲,魁皇,1
白鵬,魁皇,0
朝青龍,魁皇,0
鶴竜,魁皇,0
日馬富士,魁皇,0
琴光喜,魁皇,1
旭天鵬,千代大海,0
翔天狼,千代大海,1
把瑠都,千代大海,0
琴奨菊,千代大海,1
安美錦,千代大海,0
栃ノ心,千代大海,0
雅山,千代大海,0
魁皇,千代大海,0
朝青龍,千代大海,0
玉乃島,千代大海,0
琴光喜,千代大海,0
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
琴欧洲,稀勢の里,0
玉乃島,稀勢の里,1
旭天鵬,稀勢の里,1
安美錦,稀勢の里,1
琴奨菊,稀勢の里,0
魁皇,稀勢の里,1
日馬富士,稀勢の里,0
琴光喜,稀勢の里,1
白鵬,稀勢の里,0
朝青龍,稀勢の里,0
鶴竜,稀勢の里,0
栃ノ心,稀勢の里,0
豪風,稀勢の里,1
雅山,稀勢の里,1
把瑠都,稀勢の里,0
玉乃島,琴奨菊,1
魁皇,琴奨菊,1
日馬富士,琴奨菊,0
千代大海,琴奨菊,0
稀勢の里,琴奨菊,1
把瑠都,琴奨菊,0
白鵬,琴奨菊,0
朝青龍,琴奨菊,0
栃ノ心,琴奨菊,1
雅山,琴奨菊,1
旭天鵬,琴奨菊,0
鶴竜,琴奨菊,1
安美錦,琴奨菊,0
豪栄道,琴奨菊,0
豊ノ島,琴奨菊,0
朝青龍,把瑠都,0
日馬富士,把瑠都,1
千代大海,把瑠都,1
魁皇,把瑠都,1
白鵬,把瑠都,0
琴奨菊,把瑠都,1
安美錦,把瑠都,1
雅山,把瑠都,1
翔天狼,把瑠都,1
栃ノ心,把瑠都,1
琴欧洲,把瑠都,1
琴光喜,把瑠都,1
時天空,把瑠都,1
鶴竜,把瑠都,0
稀勢の里,把瑠都,1
白鵬,安美錦,0
琴光喜,安美錦,0
魁皇,安美錦,0
稀勢の里,安美錦,0
千代大海,安美錦,1
朝青龍,安美錦,0
把瑠都,安美錦,0
栃ノ心,安美錦,1
琴欧洲,安美錦,0
翔天狼,安美錦,1
雅山,安美錦,1
旭天鵬,安美錦,1
琴奨菊,安美錦,1
玉乃島,安美錦,1
鶴竜,安美錦,0
琴光喜,栃ノ心,0
朝青龍,栃ノ心,0
白鵬,栃ノ心,0
琴欧洲,栃ノ心,0
日馬富士,栃ノ心,1
千代大海,栃ノ心,1
魁皇,栃ノ心,0
安美錦,栃ノ心,0
琴奨菊,栃ノ心,0
把瑠都,栃ノ心,0
翔天狼,栃ノ心,1
稀勢の里,栃ノ心,1
雅山,栃ノ心,0
旭天鵬,栃ノ心,0
玉乃島,栃ノ心,0
日馬富士,雅山,0
白鵬,雅山,0
朝青龍,雅山,0
琴光喜,雅山,0
琴欧洲,雅山,0
時天空,雅山,1
千代大海,雅山,1
把瑠都,雅山,0
魁皇,雅山,0
琴奨菊,雅山,0
安美錦,雅山,0
玉乃島,雅山,1
栃ノ心,雅山,1
稀勢の里,雅山,0
旭天鵬,雅山,0
魁皇,翔天狼,0
千代大海,翔天狼,0
琴欧洲,翔天狼,0
朝青龍,翔天狼,0
琴光喜,翔天狼,0
白鵬,翔天狼,1
時天空,翔天狼,0
日馬富士,翔天狼,0
把瑠都,翔天狼,0
安美錦,翔天狼,0
栃ノ心,翔天狼,0
豊ノ島,翔天狼,0
旭天鵬,翔天狼,1
朝赤龍,翔天狼,0
猛虎浪,翔天狼,0
千代大海,旭天鵬,1
琴欧洲,旭天鵬,0
稀勢の里,旭天鵬,0
白鵬,旭天鵬,0
朝青龍,旭天鵬,0
琴光喜,旭天鵬,0
豪風,旭天鵬,1
鶴竜,旭天鵬,0
日馬富士,旭天鵬,0
豪栄道,旭天鵬,0
琴奨菊,旭天鵬,1
安美錦,旭天鵬,0
翔天狼,旭天鵬,0
栃ノ心,旭天鵬,1
雅山,旭天鵬,1
琴奨菊,玉乃島,0
稀勢の里,玉乃島,0
琴光喜,玉乃島,0
日馬富士,玉乃島,1
魁皇,玉乃島,0
琴欧洲,玉乃島,0
朝青龍,玉乃島,0
白鵬,玉乃島,0
豪風,玉乃島,1
千代大海,玉乃島,1
朝赤龍,玉乃島,1
雅山,玉乃島,0
豪栄道,玉乃島,0
安美錦,玉乃島,0
栃ノ心,玉乃島,1
豊ノ島,鶴竜,1
時天空,鶴竜,1
朝赤龍,鶴竜,1
豪栄道,鶴竜,1
豪風,鶴竜,1
日馬富士,鶴竜,0
琴欧洲,鶴竜,1
旭天鵬,鶴竜,1
琴光喜,鶴竜,0
白鵬,鶴竜,0
稀勢の里,鶴竜,1
琴奨菊,鶴竜,0
魁皇,鶴竜,1
把瑠都,鶴竜,1
安美錦,鶴竜,1
鶴竜,豊ノ島,0
豪栄道,豊ノ島,1
豊真将,豊ノ島,0
阿覧,豊ノ島,1
朝赤龍,豊ノ島,1
高見盛,豊ノ島,0
琴光喜,豊ノ島,0
琴欧洲,豊ノ島,0
岩木山,豊ノ島,1
豪風,豊ノ島,0
猛虎浪,豊ノ島,1
翔天狼,豊ノ島,1
日馬富士,豊ノ島,0
武州山,豊ノ島,0
琴奨菊,豊ノ島,1
豪栄道,時天空,0
鶴竜,時天空,0
豪風,時天空,1
朝赤龍,時天空,0
豊真将,時天空,1
雅山,時天空,0
翔天狼,時天空,1
阿覧,時天空,1
猛虎浪,時天空,0
高見盛,時天空,1
豊響,時天空,1
琴欧洲,時天空,1
把瑠都,時天空,0
岩木山,時天空,0
嘉風,時天空,1
時天空,豪栄道,1
豊ノ島,豪栄道,0
阿覧,豪栄道,0
鶴竜,豪栄道,0
高見盛,豪栄道,1
豊真将,豪栄道,0
霜鳳,豪栄道,1
豪風,豪栄道,0
朝赤龍,豪栄道,1
旭天鵬,豪栄道,1
土佐豊,豪栄道,1
猛虎浪,豪栄道,1
玉乃島,豪栄道,1
琴奨菊,豪栄道,1
垣添,豪栄道,1
朝赤龍,豪風,1
豊真将,豪風,1
時天空,豪風,0
岩木山,豪風,1
鶴竜,豪風,0
霜鳳,豪風,1
旭天鵬,豪風,0
豪栄道,豪風,1
玉乃島,豪風,0
豊ノ島,豪風,1
阿覧,豪風,1
高見盛,豪風,1
稀勢の里,豪風,0
栃煌山,豪風,0
若の里,豪風,1
豪風,朝赤龍,0
阿覧,朝赤龍,0
鶴竜,朝赤龍,0
時天空,朝赤龍,1
豊ノ島,朝赤龍,0
岩木山,朝赤龍,0
猛虎浪,朝赤龍,0
武州山,朝赤龍,1
豪栄道,朝赤龍,0
霜鳳,朝赤龍,0
玉乃島,朝赤龍,0
栃乃洋,朝赤龍,1
豊響,朝赤龍,1
翔天狼,朝赤龍,1
普天王,朝赤龍,1
阿覧,豊真将,1
豪風,豊真将,0
豊ノ島,豊真将,1
猛虎浪,豊真将,1
時天空,豊真将,0
豪栄道,豊真将,1
豊響,豊真将,0
岩木山,豊真将,1
土佐豊,豊真将,0
栃煌山,豊真将,0
玉飛鳥,豊真将,0
霜鳳,豊真将,1
高見盛,豊真将,1
嘉風,豊真将,0
北勝力,豊真将,0
豊真将,阿覧,0
朝赤龍,阿覧,1
豪栄道,阿覧,1
豊ノ島,阿覧,0
垣添,阿覧,1
豊響,阿覧,0
春日王,阿覧,1
時天空,阿覧,0
高見盛,阿覧,0
栃乃洋,阿覧,1
豪風,阿覧,0
岩木山,阿覧,0
嘉風,阿覧,1
土佐豊,阿覧,0
武州山,阿覧,1
岩木山,高見盛,0
霜鳳,高見盛,1
猛虎浪,高見盛,1
土佐豊,高見盛,1
豪栄道,高見盛,0
豊ノ島,高見盛,1
武州山,高見盛,0
若の里,高見盛,0
阿覧,高見盛,1
時天空,高見盛,0
北勝力,高見盛,1
豪風,高見盛,0
豊真将,高見盛,0
将司,高見盛,0
栃煌山,高見盛,0
高見盛,岩木山,1
猛虎浪,岩木山,1
霜鳳,岩木山,1
豪風,岩木山,0
春日王,岩木山,1
朝赤龍,岩木山,1
栃煌山,岩木山,0
豊真将,岩木山,0
豊ノ島,岩木山,0
若の里,岩木山,0
嘉風,岩木山,0
阿覧,岩木山,1
将司,岩木山,1
時天空,岩木山,1
玉飛鳥,岩木山,0
猛虎浪,霜鳳,0
高見盛,霜鳳,0
岩木山,霜鳳,0
武州山,霜鳳,1
栃乃洋,霜鳳,0
豪風,霜鳳,0
豪栄道,霜鳳,0
垣添,霜鳳,0
春日王,霜鳳,1
朝赤龍,霜鳳,1
黒海,霜鳳,0
豊真将,霜鳳,0
玉飛鳥,霜鳳,0
普天王,霜鳳,0
将司,霜鳳,1
霜鳳,猛虎浪,1
岩木山,猛虎浪,0
高見盛,猛虎浪,0
豊真将,猛虎浪,0
北勝力,猛虎浪,0
垣添,猛虎浪,1
朝赤龍,猛虎浪,1
黒海,猛虎浪,0
時天空,猛虎浪,1
普天王,猛虎浪,0
豊ノ島,猛虎浪,0
豪栄道,猛虎浪,0
栃乃洋,猛虎浪,0
春日王,猛虎浪,0
翔天狼,猛虎浪,1
土佐豊,豊響,0
武州山,豊響,0
垣添,豊響,0
栃乃洋,豊響,1
黒海,豊響,1
阿覧,豊響,1
豊真将,豊響,1
北勝力,豊響,0
嘉風,豊響,0
玉飛鳥,豊響,1
時天空,豊響,0
栃煌山,豊響,0
朝赤龍,豊響,0
若の里,豊響,0
春日王,豊響,1
豊響,土佐豊,1
垣添,土佐豊,0
栃煌山,土佐豊,0
高見盛,土佐豊,0
嘉風,土佐豊,0
若の里,土佐豊,1
玉飛鳥,土佐豊,1
普天王,土佐豊,0
豊真将,土佐豊,1
北勝力,土佐豊,0
豪栄道,土佐豊,0
将司,土佐豊,1
黒海,土佐豊,0
阿覧,土佐豊,1
栃乃洋,土佐豊,0
春日王,武州山,0
豊響,武州山,1
玉飛鳥,武州山,1
霜鳳,武州山,0
若の里,武州山,0
黒海,武州山,1
高見盛,武州山,1
朝赤龍,武州山,0
栃乃洋,武州山,1
将司,武州山,1
栃煌山,武州山,1
普天王,武州山,1
北勝力,武州山,1
豊ノ島,武州山,1
阿覧,武州山,0
栃煌山,垣添,1
土佐豊,垣添,1
豊響,垣添,1
普天王,垣添,0
阿覧,垣添,0
猛虎浪,垣添,0
黒海,垣添,1
霜鳳,垣添,1
玉飛鳥,垣添,1
嘉風,垣添,1
将司,垣添,1
若の里,垣添,0
春日王,垣添,1
北勝力,垣添,0
豪栄道,垣添,0
武州山,春日王,1
栃乃洋,春日王,1
北勝力,春日王,0
若の里,春日王,0
岩木山,春日王,0
将司,春日王,1
阿覧,春日王,0
栃煌山,春日王,0
霜鳳,春日王,0
黒海,春日王,1
普天王,春日王,1
嘉風,春日王,0
垣添,春日王,0
猛虎浪,春日王,1
豊響,春日王,0
垣添,栃煌山,0
玉飛鳥,栃煌山,1
土佐豊,栃煌山,1
将司,栃煌山,0
普天王,栃煌山,1
嘉風,栃煌山,0
岩木山,栃煌山,1
春日王,栃煌山,1
黒海,栃煌山,1
豊真将,栃煌山,1
武州山,栃煌山,0
豊響,栃煌山,1
若の里,栃煌山,1
豪風,栃煌山,1
高見盛,栃煌山,1
玉飛鳥,栃乃洋,0
春日王,栃乃洋,0
嘉風,栃乃洋,1
豊響,栃乃洋,0
霜鳳,栃乃洋,1
北勝力,栃乃洋,0
普天王,栃乃洋,0
将司,栃乃洋,0
武州山,栃乃洋,0
阿覧,栃乃洋,0
若の里,栃乃洋,0
朝赤龍,栃乃洋,0
猛虎浪,栃乃洋,1
黒海,栃乃洋,0
土佐豊,栃乃洋,1
栃乃洋,玉飛鳥,1
栃煌山,玉飛鳥,0
武州山,玉飛鳥,0
北勝力,玉飛鳥,0
将司,玉飛鳥,0
普天王,玉飛鳥,1
土佐豊,玉飛鳥,0
嘉風,玉飛鳥,0
垣添,玉飛鳥,0
豊響,玉飛鳥,0
豊真将,玉飛鳥,1
木村山,玉飛鳥,0
霜鳳,玉飛鳥,1
山本山,玉飛鳥,1
岩木山,玉飛鳥,1
黒海,若の里,0
北勝力,若の里,1
普天王,若の里,1
春日王,若の里,1
武州山,若の里,1
土佐豊,若の里,0
嘉風,若の里,0
高見盛,若の里,1
将司,若の里,1
岩木山,若の里,1
栃乃洋,若の里,1
垣添,若の里,1
栃煌山,若の里,0
豊響,若の里,1
豪風,若の里,0
