vs,rikishi,win
若の里,武蔵丸,1
闘牙,武蔵丸,1
安美錦,武蔵丸,1
隆乃若,武蔵丸,1
土佐ノ海,武蔵丸,1
貴ノ浪,武蔵丸,1
大善,武蔵丸,1
旭天鵬,武蔵丸,1
安芸乃島,武蔵丸,1
琴ノ若,武蔵丸,1
栃乃洋,武蔵丸,1
朝青龍,武蔵丸,1
千代大海,武蔵丸,0
栃東,武蔵丸,1
魁皇,武蔵丸,0
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
安美錦,魁皇,1
栃乃洋,魁皇,0
雅山,魁皇,0
大善,魁皇,1
闘牙,魁皇,1
朝青龍,魁皇,0
貴ノ浪,魁皇,1
土佐ノ海,魁皇,1
若の里,魁皇,0
隆乃若,魁皇,1
旭天鵬,魁皇,1
千代大海,魁皇,1
栃東,魁皇,1
武双山,魁皇,1
武蔵丸,魁皇,1
闘牙,栃東,1
貴ノ浪,栃東,1
若の里,栃東,1
土佐ノ海,栃東,0
雅山,栃東,1
安美錦,栃東,0
朝青龍,栃東,1
栃乃洋,栃東,1
隆乃若,栃東,0
千代大海,栃東,1
大善,栃東,1
出島,栃東,1
魁皇,栃東,0
武蔵丸,栃東,0
高見盛,栃東,1
貴ノ浪,武双山,1
土佐ノ海,武双山,0
隆乃若,武双山,1
栃乃洋,武双山,1
大善,武双山,1
闘牙,武双山,1
安美錦,武双山,0
安芸乃島,武双山,1
朝青龍,武双山,0
若の里,武双山,1
千代大海,武双山,1
旭鷲山,武双山,1
旭天鵬,武双山,0
魁皇,武双山,0
や,武双山,-1
土佐ノ海,千代大海,1
安美錦,千代大海,1
貴ノ浪,千代大海,1
闘牙,千代大海,1
若の里,千代大海,1
雅山,千代大海,1
栃乃洋,千代大海,1
隆乃若,千代大海,1
旭天鵬,千代大海,1
栃東,千代大海,0
武双山,千代大海,0
魁皇,千代大海,0
武蔵丸,千代大海,1
高見盛,千代大海,1
朝青龍,千代大海,0
雅山,朝青龍,1
隆乃若,朝青龍,1
土佐ノ海,朝青龍,0
