vs,rikishi,win
玉鷲,阿覧,0
若の里,阿覧,0
春日王,阿覧,1
岩木山,阿覧,1
山本山,阿覧,1
木村山,阿覧,1
高見盛,阿覧,1
嘉風,栃ノ心,0
豊真将,栃ノ心,1
雅山,栃ノ心,1
豊ノ島,栃ノ心,1
旭天鵬,栃ノ心,1
朝赤龍,栃ノ心,1
若の里,栃ノ心,1
土佐豊,栃ノ心,1
垣添,栃ノ心,0
玉乃島,栃ノ心,1
猛虎浪,栃ノ心,1
高見盛,栃ノ心,1
琴奨菊,栃ノ心,1
翔天狼,栃ノ心,1
北勝力,栃ノ心,0
栃ノ心,嘉風,1
阿覧,嘉風,1
朝赤龍,嘉風,1
高見盛,嘉風,1
豊真将,嘉風,1
旭天鵬,嘉風,1
翔天狼,嘉風,1
豊ノ島,嘉風,0
若の里,嘉風,1
垣添,嘉風,1
玉鷲,嘉風,0
雅山,嘉風,0
猛虎浪,嘉風,0
霜鳳,嘉風,1
土佐豊,嘉風,0
朝赤龍,雅山,1
黒海,雅山,1
栃ノ心,雅山,0
玉鷲,雅山,1
高見盛,雅山,1
阿覧,雅山,0
猛虎浪,雅山,1
木村山,雅山,1
玉乃島,雅山,1
春日王,雅山,1
豊ノ島,雅山,0
嘉風,雅山,1
霜鳳,雅山,1
旭天鵬,雅山,1
豊響,雅山,1
雅山,朝赤龍,0
玉鷲,朝赤龍,1
嘉風,朝赤龍,0
翔天狼,朝赤龍,0
土佐豊,朝赤龍,0
栃ノ心,朝赤龍,0
阿覧,朝赤龍,1
高見盛,朝赤龍,0
山本山,朝赤龍,1
霜鳳,朝赤龍,1
木村山,朝赤龍,1
春日王,朝赤龍,1
垣添,朝赤龍,1
岩木山,朝赤龍,1
猛虎浪,朝赤龍,0
玉鷲,黒海,0
雅山,黒海,0
高見盛,黒海,0
阿覧,黒海,1
猛虎浪,黒海,0
翔天狼,黒海,1
春日王,黒海,1
霜鳳,黒海,0
木村山,黒海,1
土佐豊,黒海,0
豊響,黒海,0
若の里,黒海,1
岩木山,黒海,1
山本山,黒海,1
玉乃島,黒海,1
黒海,玉鷲,1
朝赤龍,玉鷲,0
豊響,玉鷲,1
雅山,玉鷲,0
春日王,玉鷲,1
山本山,玉鷲,1
霜鳳,玉鷲,0
猛虎浪,玉鷲,1
阿覧,玉鷲,1
木村山,玉鷲,1
嘉風,玉鷲,1
垣添,玉鷲,0
土佐豊,玉鷲,1
高見盛,玉鷲,1
翔天狼,玉鷲,0
翔天狼,高見盛,1
豊響,高見盛,1
黒海,高見盛,1
嘉風,高見盛,0
雅山,高見盛,0
春日王,高見盛,1
木村山,高見盛,1
朝赤龍,高見盛,1
土佐豊,高見盛,1
猛虎浪,高見盛,0
垣添,高見盛,1
栃ノ心,高見盛,0
旭天鵬,高見盛,0
玉鷲,高見盛,0
阿覧,高見盛,0
高見盛,翔天狼,0
土佐豊,翔天狼,1
木村山,翔天狼,1
朝赤龍,翔天狼,1
霜鳳,翔天狼,0
黒海,翔天狼,0
嘉風,翔天狼,0
玉飛鳥,翔天狼,1
春日王,翔天狼,1
豊響,翔天狼,1
山本山,翔天狼,1
猛虎浪,翔天狼,1
若の里,翔天狼,0
栃ノ心,翔天狼,0
玉鷲,翔天狼,1
土佐豊,豊響,0
高見盛,豊響,0
玉鷲,豊響,0
霜鳳,豊響,1
山本山,豊響,1
木村山,豊響,1
玉飛鳥,豊響,1
玉乃島,豊響,0
猛虎浪,豊響,0
翔天狼,豊響,0
黒海,豊響,1
旭天鵬,豊響,0
春日王,豊響,0
若の里,豊響,0
雅山,豊響,0
豊響,土佐豊,1
翔天狼,土佐豊,0
春日王,土佐豊,1
木村山,土佐豊,0
朝赤龍,土佐豊,1
玉飛鳥,土佐豊,1
山本山,土佐豊,1
栃ノ心,土佐豊,0
高見盛,土佐豊,0
黒海,土佐豊,1
豊真将,土佐豊,1
白馬,土佐豊,0
玉鷲,土佐豊,0
垣添,土佐豊,0
嘉風,土佐豊,1
春日王,猛虎浪,1
木村山,猛虎浪,1
玉飛鳥,猛虎浪,0
山本山,猛虎浪,1
黒海,猛虎浪,1
霜鳳,猛虎浪,1
雅山,猛虎浪,0
玉鷲,猛虎浪,0
豊響,猛虎浪,1
高見盛,猛虎浪,1
栃ノ心,猛虎浪,0
翔天狼,猛虎浪,0
嘉風,猛虎浪,1
豊真将,猛虎浪,0
朝赤龍,猛虎浪,1
猛虎浪,春日王,0
霜鳳,春日王,1
土佐豊,春日王,0
玉飛鳥,春日王,0
玉鷲,春日王,0
高見盛,春日王,0
黒海,春日王,0
山本山,春日王,1
翔天狼,春日王,0
雅山,春日王,0
阿覧,春日王,0
朝赤龍,春日王,0
豊響,春日王,1
玉乃島,春日王,0
将司,春日王,0
山本山,木村山,1
猛虎浪,木村山,0
翔天狼,木村山,0
土佐豊,木村山,1
玉飛鳥,木村山,1
豊響,木村山,0
高見盛,木村山,0
雅山,木村山,0
黒海,木村山,0
玉鷲,木村山,0
朝赤龍,木村山,0
玉乃島,木村山,1
豊真将,木村山,0
阿覧,木村山,0
若の里,木村山,0
木村山,山本山,0
玉飛鳥,山本山,1
霜鳳,山本山,0
猛虎浪,山本山,0
豊響,山本山,0
玉鷲,山本山,0
土佐豊,山本山,0
春日王,山本山,0
朝赤龍,山本山,0
白馬,山本山,1
翔天狼,山本山,0
栃乃洋,山本山,0
阿覧,山本山,0
黒海,山本山,0
や,山本山,-1.0
玉飛鳥,霜鳳,0
春日王,霜鳳,0
山本山,霜鳳,1
豊響,霜鳳,0
翔天狼,霜鳳,1
猛虎浪,霜鳳,0
玉鷲,霜鳳,1
黒海,霜鳳,1
将司,霜鳳,1
朝赤龍,霜鳳,0
栃乃洋,霜鳳,1
豊真将,霜鳳,1
雅山,霜鳳,0
嘉風,霜鳳,0
垣添,霜鳳,1
霜鳳,玉飛鳥,1
山本山,玉飛鳥,0
猛虎浪,玉飛鳥,1
春日王,玉飛鳥,1
木村山,玉飛鳥,0
土佐豊,玉飛鳥,0
豊響,玉飛鳥,0
翔天狼,玉飛鳥,0
や,玉飛鳥,-1.0
や,玉飛鳥,-1.0
や,玉飛鳥,-1.0
や,玉飛鳥,-1.0
や,玉飛鳥,-1.0
や,玉飛鳥,-1.0
や,玉飛鳥,-1.0
