vs,rikishi,win
白鵬,朝青龍,1
岩木山,朝青龍,1
稀勢の里,朝青龍,1
出島,朝青龍,1
雅山,朝青龍,1
垣添,朝青龍,1
北勝力,朝青龍,1
普天王,朝青龍,1
旭天鵬,朝青龍,1
安馬,朝青龍,1
玉乃島,朝青龍,1
琴光喜,朝青龍,1
琴欧州,朝青龍,0
魁皇,朝青龍,1
千代大海,朝青龍,1
玉乃島,栃東,1
出島,栃東,1
雅山,栃東,0
白鵬,栃東,0
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
北勝力,千代大海,1
旭天鵬,千代大海,0
岩木山,千代大海,1
垣添,千代大海,1
出島,千代大海,1
雅山,千代大海,0
普天王,千代大海,1
白鵬,千代大海,1
玉乃島,千代大海,1
稀勢の里,千代大海,1
琴光喜,千代大海,1
安美錦,千代大海,1
魁皇,千代大海,1
琴欧州,千代大海,0
朝青龍,千代大海,0
普天王,魁皇,1
雅山,魁皇,0
旭天鵬,魁皇,1
北勝力,魁皇,1
玉乃島,魁皇,0
出島,魁皇,1
白鵬,魁皇,0
垣添,魁皇,1
岩木山,魁皇,1
琴光喜,魁皇,1
稀勢の里,魁皇,1
安馬,魁皇,1
千代大海,魁皇,0
朝青龍,魁皇,0
琴欧州,魁皇,1
垣添,琴欧州,0
普天王,琴欧州,1
出島,琴欧州,1
雅山,琴欧州,1
北勝力,琴欧州,1
旭天鵬,琴欧州,1
稀勢の里,琴欧州,0
岩木山,琴欧州,1
安馬,琴欧州,1
玉乃島,琴欧州,0
黒海,琴欧州,1
白鵬,琴欧州,1
朝青龍,琴欧州,1
千代大海,琴欧州,1
魁皇,琴欧州,0
出島,琴光喜,1
垣添,琴光喜,1
安馬,琴光喜,1
岩木山,琴光喜,1
白鵬,琴光喜,0
北勝力,琴光喜,1
雅山,琴光喜,1
玉乃島,琴光喜,1
稀勢の里,琴光喜,0
魁皇,琴光喜,0
千代大海,琴光喜,0
朝青龍,琴光喜,0
普天王,琴光喜,1
黒海,琴光喜,0
旭天鵬,琴光喜,0
雅山,旭天鵬,0
千代大海,旭天鵬,1
魁皇,旭天鵬,0
稀勢の里,旭天鵬,1
垣添,旭天鵬,1
琴欧州,旭天鵬,0
出島,旭天鵬,1
北勝力,旭天鵬,1
朝青龍,旭天鵬,0
岩木山,旭天鵬,1
白鵬,旭天鵬,0
玉乃島,旭天鵬,0
安馬,旭天鵬,0
普天王,旭天鵬,1
琴光喜,旭天鵬,1
朝青龍,白鵬,0
玉乃島,白鵬,0
垣添,白鵬,1
栃東,白鵬,1
琴光喜,白鵬,1
岩木山,白鵬,1
魁皇,白鵬,1
千代大海,白鵬,0
北勝力,白鵬,1
普天王,白鵬,1
旭天鵬,白鵬,1
琴欧州,白鵬,0
雅山,白鵬,0
出島,白鵬,0
時天空,白鵬,1
栃東,玉乃島,0
白鵬,玉乃島,1
黒海,玉乃島,1
安馬,玉乃島,1
魁皇,玉乃島,1
稀勢の里,玉乃島,0
垣添,玉乃島,1
琴光喜,玉乃島,0
千代大海,玉乃島,0
琴欧州,玉乃島,1
朝青龍,玉乃島,0
旭天鵬,玉乃島,1
出島,玉乃島,1
雅山,玉乃島,0
露鵬,玉乃島,0
千代大海,北勝力,0
稀勢の里,北勝力,0
安美錦,北勝力,1
魁皇,北勝力,0
琴欧州,北勝力,0
琴光喜,北勝力,0
朝青龍,北勝力,0
旭天鵬,北勝力,0
白鵬,北勝力,0
垣添,北勝力,0
普天王,北勝力,1
出島,北勝力,0
岩木山,北勝力,0
琴奨菊,北勝力,0
安馬,北勝力,0
魁皇,普天王,0
琴欧州,普天王,0
や,普天王,-1
や,普天王,-1
や,普天王,-1
や,普天王,-1
千代大海,普天王,0
朝青龍,普天王,0
安美錦,普天王,1
白鵬,普天王,0
北勝力,普天王,0
琴奨菊,普天王,1
琴光喜,普天王,0
旭天鵬,普天王,0
垣添,普天王,1
琴欧州,垣添,1
琴光喜,垣添,0
白鵬,垣添,0
千代大海,垣添,0
旭天鵬,垣添,0
朝青龍,垣添,0
玉乃島,垣添,0
魁皇,垣添,0
黒海,垣添,0
北勝力,垣添,1
岩木山,垣添,0
稀勢の里,垣添,1
琴奨菊,垣添,0
安馬,垣添,1
普天王,垣添,0
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
琴光喜,出島,0
栃東,出島,0
琴欧州,出島,0
朝青龍,出島,0
千代大海,出島,0
魁皇,出島,0
旭天鵬,出島,0
稀勢の里,出島,1
時天空,出島,1
琴奨菊,出島,1
安美錦,出島,0
北勝力,出島,1
玉乃島,出島,0
白鵬,出島,1
岩木山,出島,0
旭天鵬,雅山,1
魁皇,雅山,1
栃東,雅山,1
琴欧州,雅山,0
朝青龍,雅山,0
千代大海,雅山,1
琴光喜,雅山,0
安馬,雅山,1
露鵬,雅山,1
黒海,雅山,1
時天空,雅山,0
高見盛,雅山,1
白鵬,雅山,1
玉乃島,雅山,1
豪風,雅山,0
稀勢の里,岩木山,1
朝青龍,岩木山,0
千代大海,岩木山,0
琴光喜,岩木山,0
黒海,岩木山,1
白鵬,岩木山,0
安馬,岩木山,0
琴欧州,岩木山,0
魁皇,岩木山,0
旭天鵬,岩木山,0
垣添,岩木山,1
隆乃若,岩木山,1
北勝力,岩木山,1
豊ノ島,岩木山,1
出島,岩木山,1
岩木山,稀勢の里,0
北勝力,稀勢の里,1
朝青龍,稀勢の里,0
旭天鵬,稀勢の里,0
安美錦,稀勢の里,0
玉乃島,稀勢の里,1
琴欧州,稀勢の里,1
出島,稀勢の里,0
琴光喜,稀勢の里,1
千代大海,稀勢の里,0
魁皇,稀勢の里,0
垣添,稀勢の里,0
豊ノ島,稀勢の里,0
琴ノ若,稀勢の里,1
白露山,稀勢の里,0
黒海,安馬,1
時天空,安馬,1
琴光喜,安馬,0
玉乃島,安馬,0
豊ノ島,安馬,1
露鵬,安馬,1
岩木山,安馬,1
雅山,安馬,0
琴欧州,安馬,0
朝青龍,安馬,0
琴奨菊,安馬,0
魁皇,安馬,0
旭天鵬,安馬,1
垣添,安馬,0
北勝力,安馬,1
琴奨菊,安美錦,0
豊ノ島,安美錦,1
北勝力,安美錦,0
露鵬,安美錦,0
稀勢の里,安美錦,1
豪風,安美錦,0
黒海,安美錦,0
高見盛,安美錦,1
普天王,安美錦,0
隆乃若,安美錦,1
出島,安美錦,1
千代大海,安美錦,0
土佐ノ海,安美錦,1
旭鷲山,安美錦,1
朝赤龍,安美錦,0
安馬,黒海,0
露鵬,黒海,1
玉乃島,黒海,0
時天空,黒海,1
岩木山,黒海,0
隆乃若,黒海,1
安美錦,黒海,1
琴奨菊,黒海,0
垣添,黒海,1
雅山,黒海,0
琴欧州,黒海,0
豊ノ島,黒海,1
若兎馬,黒海,1
琴光喜,黒海,1
土佐ノ海,黒海,1
安美錦,琴奨菊,1
高見盛,琴奨菊,0
豪風,琴奨菊,0
隆乃若,琴奨菊,1
露鵬,琴奨菊,0
旭鷲山,琴奨菊,0
時天空,琴奨菊,0
黒海,琴奨菊,1
土佐ノ海,琴奨菊,0
出島,琴奨菊,0
安馬,琴奨菊,1
普天王,琴奨菊,0
垣添,琴奨菊,1
北勝力,琴奨菊,1
栃乃花,琴奨菊,0
露鵬,時天空,0
安馬,時天空,0
高見盛,時天空,1
黒海,時天空,0
隆乃若,時天空,1
琴ノ若,時天空,1
琴奨菊,時天空,1
豪風,時天空,1
出島,時天空,0
朝赤龍,時天空,1
雅山,時天空,1
旭鷲山,時天空,1
栃乃花,時天空,1
白露山,時天空,1
白鵬,時天空,0
時天空,露鵬,1
黒海,露鵬,0
琴ノ若,露鵬,1
安美錦,露鵬,1
