vs,rikishi,win
安美錦,隆乃若,0
石出,隆乃若,1
十文字,隆乃若,0
豊桜,隆乃若,1
海鵬,隆乃若,0
北勝力,隆乃若,0
玉乃島,隆乃若,0
豊ノ島,琴龍,0
普天王,琴龍,0
稀勢の里,琴龍,0
朝赤龍,琴龍,0
や,琴龍,-1
や,琴龍,-1
や,琴龍,-1
や,琴龍,-1
や,琴龍,-1
や,琴龍,-1
や,琴龍,-1
や,琴龍,-1
や,琴龍,-1
や,琴龍,-1
や,琴龍,-1
琴龍,豊ノ島,1
春日錦,豊ノ島,1
石出,豊ノ島,0
春日王,豊ノ島,1
安馬,豊ノ島,0
朝赤龍,豊ノ島,1
皇司,豊ノ島,1
海鵬,豊ノ島,0
高見盛,豊ノ島,0
安美錦,豊ノ島,0
普天王,豊ノ島,0
十文字,豊ノ島,0
旭鷲山,豊ノ島,1
豊桜,豊ノ島,0
玉春日,豊ノ島,1
春日錦,普天王,0
琴龍,普天王,1
海鵬,普天王,0
安美錦,普天王,0
春日王,普天王,1
武雄山,普天王,1
玉乃島,普天王,0
石出,普天王,1
皇司,普天王,1
十文字,普天王,0
豊ノ島,普天王,1
時津海,普天王,0
北勝力,普天王,0
旭鷲山,普天王,1
琴ノ若,普天王,1
普天王,春日錦,1
豊ノ島,春日錦,0
隆乃若,春日錦,0
稀勢の里,春日錦,0
や,春日錦,-1
や,春日錦,-1
や,春日錦,-1
や,春日錦,-1
や,春日錦,-1
や,春日錦,-1
や,春日錦,-1
や,春日錦,-1
や,春日錦,-1
や,春日錦,-1
や,春日錦,-1
玉春日,豊桜,0
稀勢の里,豊桜,0
安美錦,豊桜,1
安馬,豊桜,0
石出,豊桜,1
皇司,豊桜,1
霜鳥,豊桜,1
時津海,豊桜,0
朝赤龍,豊桜,0
白露山,豊桜,1
武雄山,豊桜,1
隆乃若,豊桜,0
琴ノ若,豊桜,0
豊ノ島,豊桜,1
春日王,豊桜,1
豊桜,玉春日,1
時津海,玉春日,0
皇司,玉春日,1
石出,玉春日,0
隆乃若,玉春日,0
海鵬,玉春日,1
安美錦,玉春日,1
武雄山,玉春日,0
稀勢の里,玉春日,0
朝赤龍,玉春日,1
春日王,玉春日,1
霜鳥,玉春日,1
安馬,玉春日,0
高見盛,玉春日,0
豊ノ島,玉春日,0
時津海,稀勢の里,0
豊桜,稀勢の里,1
琴龍,稀勢の里,1
春日錦,稀勢の里,1
海鵬,稀勢の里,1
安美錦,稀勢の里,0
武雄山,稀勢の里,0
安馬,稀勢の里,1
玉春日,稀勢の里,1
皇司,稀勢の里,1
琴ノ若,稀勢の里,0
玉乃島,稀勢の里,0
高見盛,稀勢の里,0
朝赤龍,稀勢の里,0
石出,稀勢の里,1
稀勢の里,時津海,1
玉春日,時津海,1
闘牙,時津海,0
隆乃若,時津海,1
皇司,時津海,0
琴奨菊,時津海,0
海鵬,時津海,0
豊桜,時津海,1
春日王,時津海,1
安馬,時津海,0
安美錦,時津海,1
普天王,時津海,1
豪風,時津海,0
琴ノ若,時津海,1
武雄山,時津海,0
石出,皇司,1
安美錦,皇司,0
玉春日,皇司,0
時天空,皇司,1
時津海,皇司,1
豊桜,皇司,0
豊ノ島,皇司,0
隆乃若,皇司,0
普天王,皇司,0
稀勢の里,皇司,0
朝赤龍,皇司,0
春日王,皇司,1
武雄山,皇司,0
安馬,皇司,0
十文字,皇司,0
皇司,石出,0
白露山,石出,0
豊ノ島,石出,1
玉春日,石出,1
豊桜,石出,0
安馬,石出,1
安壮富士,石出,1
普天王,石出,0
若兎馬,石出,0
隆乃若,石出,0
闘牙,石出,0
時天空,石出,1
春日王,石出,1
安美錦,石出,0
稀勢の里,石出,0
北桜,安美錦,1
皇司,安美錦,1
豊桜,安美錦,0
普天王,安美錦,1
豪風,安美錦,0
稀勢の里,安美錦,1
玉春日,安美錦,0
琴奨菊,安美錦,0
隆乃若,安美錦,1
豊ノ島,安美錦,1
時津海,安美錦,0
琴ノ若,安美錦,1
闘牙,安美錦,0
石出,安美錦,1
朝赤龍,安美錦,1
