vs,rikishi,win
鶴竜,白鵬,1
栃ノ心,白鵬,1
豊ノ島,白鵬,1
豪栄道,白鵬,1
雅山,白鵬,1
北勝力,白鵬,1
把瑠都,白鵬,0
稀勢の里,白鵬,1
垣添,白鵬,1
琴奨菊,白鵬,1
豪風,白鵬,1
日馬富士,白鵬,0
魁皇,白鵬,0
琴欧洲,白鵬,1
朝青龍,白鵬,1
琴奨菊,朝青龍,1
豊ノ島,朝青龍,1
栃ノ心,朝青龍,1
雅山,朝青龍,1
豪栄道,朝青龍,0
鶴竜,朝青龍,1
北勝力,朝青龍,1
垣添,朝青龍,1
稀勢の里,朝青龍,1
豪風,朝青龍,1
把瑠都,朝青龍,1
魁皇,朝青龍,1
琴欧洲,朝青龍,1
日馬富士,朝青龍,1
白鵬,朝青龍,0
豊ノ島,琴欧洲,1
雅山,琴欧洲,1
豪栄道,琴欧洲,1
鶴竜,琴欧洲,0
栃ノ心,琴欧洲,1
稀勢の里,琴欧洲,1
垣添,琴欧洲,1
北勝力,琴欧洲,1
把瑠都,琴欧洲,0
嘉風,琴欧洲,0
魁皇,琴欧洲,1
豪風,琴欧洲,0
朝青龍,琴欧洲,0
白鵬,琴欧洲,0
日馬富士,琴欧洲,1
栃ノ心,日馬富士,1
琴奨菊,日馬富士,1
雅山,日馬富士,1
豊ノ島,日馬富士,0
鶴竜,日馬富士,1
豪栄道,日馬富士,1
稀勢の里,日馬富士,1
把瑠都,日馬富士,0
豪風,日馬富士,1
魁皇,日馬富士,0
北勝力,日馬富士,1
白鵬,日馬富士,1
垣添,日馬富士,1
朝青龍,日馬富士,0
琴欧洲,日馬富士,0
豪栄道,琴光喜,0
鶴竜,琴光喜,0
北勝力,琴光喜,0
栃ノ心,琴光喜,0
豊ノ島,琴光喜,1
雅山,琴光喜,0
豪風,琴光喜,0
嘉風,琴光喜,0
や,琴光喜,-1
や,琴光喜,-1
や,琴光喜,-1
や,琴光喜,-1
や,琴光喜,-1
や,琴光喜,-1
や,琴光喜,-1
雅山,魁皇,0
豪栄道,魁皇,1
千代大海,魁皇,1
琴奨菊,魁皇,0
把瑠都,魁皇,0
豊ノ島,魁皇,0
栃ノ心,魁皇,1
鶴竜,魁皇,1
北勝力,魁皇,1
日馬富士,魁皇,1
琴欧洲,魁皇,0
朝青龍,魁皇,0
白鵬,魁皇,1
稀勢の里,魁皇,1
垣添,魁皇,1
北勝力,把瑠都,1
稀勢の里,把瑠都,0
鶴竜,把瑠都,1
千代大海,把瑠都,1
魁皇,把瑠都,1
琴奨菊,把瑠都,1
白鵬,把瑠都,1
日馬富士,把瑠都,1
琴欧洲,把瑠都,1
豊ノ島,把瑠都,0
朝青龍,把瑠都,0
豪栄道,把瑠都,1
安美錦,把瑠都,1
垣添,把瑠都,1
旭天鵬,把瑠都,1
稀勢の里,千代大海,0
北勝力,千代大海,0
魁皇,千代大海,0
把瑠都,千代大海,0
朝青龍,琴奨菊,0
日馬富士,琴奨菊,0
稀勢の里,琴奨菊,0
魁皇,琴奨菊,1
北勝力,琴奨菊,1
把瑠都,琴奨菊,0
鶴竜,琴奨菊,0
豊ノ島,琴奨菊,1
栃ノ心,琴奨菊,1
白鵬,琴奨菊,0
豪栄道,琴奨菊,0
嘉風,琴奨菊,1
雅山,琴奨菊,1
旭天鵬,琴奨菊,0
豪風,琴奨菊,0
白鵬,鶴竜,0
琴光喜,鶴竜,1
把瑠都,鶴竜,0
琴欧洲,鶴竜,1
日馬富士,鶴竜,0
朝青龍,鶴竜,0
琴奨菊,鶴竜,1
魁皇,鶴竜,0
豊ノ島,鶴竜,1
豪栄道,鶴竜,0
栃ノ心,鶴竜,1
雅山,鶴竜,1
稀勢の里,鶴竜,0
安美錦,鶴竜,0
玉鷲,鶴竜,1
琴欧洲,豊ノ島,0
朝青龍,豊ノ島,0
白鵬,豊ノ島,0
日馬富士,豊ノ島,1
琴光喜,豊ノ島,0
魁皇,豊ノ島,1
旭天鵬,豊ノ島,1
琴奨菊,豊ノ島,0
鶴竜,豊ノ島,0
把瑠都,豊ノ島,1
雅山,豊ノ島,1
栃ノ心,豊ノ島,1
豪栄道,豊ノ島,1
嘉風,豊ノ島,1
稀勢の里,豊ノ島,0
日馬富士,栃ノ心,0
白鵬,栃ノ心,0
朝青龍,栃ノ心,0
琴光喜,栃ノ心,1
琴欧洲,栃ノ心,0
垣添,栃ノ心,1
魁皇,栃ノ心,0
豪栄道,栃ノ心,0
琴奨菊,栃ノ心,0
雅山,栃ノ心,0
鶴竜,栃ノ心,0
豊ノ島,栃ノ心,0
北勝力,栃ノ心,1
豪風,栃ノ心,1
武州山,栃ノ心,1
琴光喜,豪栄道,1
魁皇,豪栄道,0
琴欧洲,豪栄道,0
白鵬,豪栄道,0
朝青龍,豪栄道,1
日馬富士,豪栄道,0
嘉風,豪栄道,0
栃ノ心,豪栄道,1
雅山,豪栄道,1
鶴竜,豪栄道,1
琴奨菊,豪栄道,1
把瑠都,豪栄道,0
豊ノ島,豪栄道,0
若の里,豪栄道,1
安美錦,豪栄道,0
魁皇,雅山,1
琴欧洲,雅山,0
