vs,rikishi,win
土佐ノ海,武蔵丸,1
高見盛,武蔵丸,1
旭鷲山,武蔵丸,1
栃乃洋,武蔵丸,0
隆乃若,武蔵丸,1
琴ノ若,武蔵丸,1
海鵬,武蔵丸,1
貴ノ浪,武蔵丸,1
闘牙,武蔵丸,1
琴光喜,武蔵丸,1
北勝力,武蔵丸,1
若の里,武蔵丸,0
霜鳥,武蔵丸,0
朝青龍,武蔵丸,0
千代大海,武蔵丸,0
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
栃乃洋,魁皇,0
出島,魁皇,0
土佐ノ海,魁皇,0
高見盛,魁皇,0
や,魁皇,-1
や,魁皇,-1
や,魁皇,-1
や,魁皇,-1
や,魁皇,-1
や,魁皇,-1
や,魁皇,-1
や,魁皇,-1
や,魁皇,-1
や,魁皇,-1
や,魁皇,-1
琴ノ若,千代大海,1
旭鷲山,千代大海,1
高見盛,千代大海,1
雅山,千代大海,1
栃乃洋,千代大海,1
隆乃若,千代大海,1
安美錦,千代大海,1
海鵬,千代大海,1
貴ノ浪,千代大海,1
土佐ノ海,千代大海,0
若の里,千代大海,1
北勝力,千代大海,1
朝青龍,千代大海,1
霜鳥,千代大海,1
武蔵丸,千代大海,1
高見盛,栃東,1
雅山,栃東,1
出島,栃東,1
隆乃若,栃東,0
旭鷲山,栃東,0
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,栃東,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
や,武双山,-1
旭鷲山,朝青龍,1
隆乃若,朝青龍,1
栃乃洋,朝青龍,1
琴ノ若,朝青龍,1
土佐ノ海,朝青龍,1
高見盛,朝青龍,1
琴光喜,朝青龍,1
安美錦,朝青龍,1
雅山,朝青龍,1
貴ノ浪,朝青龍,0
海鵬,朝青龍,1
旭天鵬,朝青龍,1
千代大海,朝青龍,0
武蔵丸,朝青龍,1
若の里,朝青龍,0
出島,若の里,0
海鵬,若の里,1
琴ノ若,若の里,1
旭鷲山,若の里,1
高見盛,若の里,0
栃乃洋,若の里,1
雅山,若の里,1
土佐ノ海,若の里,1
安美錦,若の里,1
北勝力,若の里,1
千代大海,若の里,0
武蔵丸,若の里,1
貴ノ浪,若の里,1
琴光喜,若の里,0
朝青龍,若の里,1
隆乃若,雅山,0
栃東,雅山,0
安美錦,雅山,0
千代大海,雅山,0
琴ノ若,雅山,1
旭鷲山,雅山,1
若の里,雅山,0
高見盛,雅山,0
朝青龍,雅山,0
栃乃洋,雅山,1
琴光喜,雅山,1
海鵬,雅山,1
北勝力,雅山,0
玉春日,雅山,1
土佐ノ海,雅山,0
武蔵丸,土佐ノ海,0
安美錦,土佐ノ海,1
魁皇,土佐ノ海,1
出島,土佐ノ海,1
朝青龍,土佐ノ海,0
海鵬,土佐ノ海,0
栃乃洋,土佐ノ海,1
若の里,土佐ノ海,0
高見盛,土佐ノ海,0
千代大海,土佐ノ海,1
琴ノ若,土佐ノ海,1
隆乃若,土佐ノ海,1
玉春日,土佐ノ海,1
貴ノ浪,土佐ノ海,1
雅山,土佐ノ海,1
魁皇,栃乃洋,1
玉春日,栃乃洋,1
朝青龍,栃乃洋,0
武蔵丸,栃乃洋,1
千代大海,栃乃洋,0
若の里,栃乃洋,0
土佐ノ海,栃乃洋,0
北勝力,栃乃洋,1
琴ノ若,栃乃洋,1
雅山,栃乃洋,0
高見盛,栃乃洋,0
安美錦,栃乃洋,0
琴光喜,栃乃洋,0
闘牙,栃乃洋,1
隆乃若,栃乃洋,1
千代大海,琴ノ若,0
