vs,rikishi,win
貴ノ浪,武蔵丸,0
琴龍,武蔵丸,1
旭天鵬,武蔵丸,1
栃乃洋,武蔵丸,1
高見盛,武蔵丸,1
霜鳥,武蔵丸,1
若の里,武蔵丸,1
闘牙,武蔵丸,1
土佐ノ海,武蔵丸,1
玉乃島,武蔵丸,1
隆乃若,武蔵丸,1
朝青龍,武蔵丸,1
魁皇,武蔵丸,0
千代大海,武蔵丸,1
貴乃花,武蔵丸,1
高見盛,貴乃花,1
旭天鵬,貴乃花,0
霜鳥,貴乃花,1
雅山,貴乃花,1
琴龍,貴乃花,0
土佐ノ海,貴乃花,1
栃乃洋,貴乃花,1
若の里,貴乃花,1
闘牙,貴乃花,1
隆乃若,貴乃花,1
朝青龍,貴乃花,1
武双山,貴乃花,1
千代大海,貴乃花,1
魁皇,貴乃花,1
武蔵丸,貴乃花,0
土佐ノ海,千代大海,0
栃乃洋,千代大海,1
琴龍,千代大海,1
貴ノ浪,千代大海,1
雅山,千代大海,1
闘牙,千代大海,1
高見盛,千代大海,1
霜鳥,千代大海,1
若の里,千代大海,1
朝青龍,千代大海,0
武双山,千代大海,1
琴光喜,千代大海,1
貴乃花,千代大海,0
武蔵丸,千代大海,0
魁皇,千代大海,0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
雅山,魁皇,0
高見盛,魁皇,1
闘牙,魁皇,1
土佐ノ海,魁皇,1
栃乃洋,魁皇,1
貴ノ浪,魁皇,0
霜鳥,魁皇,1
旭天鵬,魁皇,1
朝青龍,魁皇,1
武双山,魁皇,1
玉乃島,魁皇,1
若の里,魁皇,1
武蔵丸,魁皇,1
貴乃花,魁皇,0
千代大海,魁皇,1
栃乃洋,武双山,1
貴ノ浪,武双山,0
高見盛,武双山,1
霜鳥,武双山,1
闘牙,武双山,1
旭天鵬,武双山,1
琴龍,武双山,1
土佐ノ海,武双山,0
隆乃若,武双山,1
魁皇,武双山,0
千代大海,武双山,0
貴乃花,武双山,0
琴光喜,武双山,0
若の里,武双山,1
朝青龍,武双山,0
霜鳥,朝青龍,1
雅山,朝青龍,1
貴ノ浪,朝青龍,1
旭天鵬,朝青龍,1
土佐ノ海,朝青龍,1
高見盛,朝青龍,1
隆乃若,朝青龍,1
琴龍,朝青龍,1
魁皇,朝青龍,0
千代大海,朝青龍,1
貴乃花,朝青龍,0
武蔵丸,朝青龍,0
若の里,朝青龍,0
琴光喜,朝青龍,0
武双山,朝青龍,1
闘牙,若の里,1
栃栄,若の里,1
雅山,若の里,0
高見盛,若の里,1
貴ノ浪,若の里,1
栃乃洋,若の里,1
武蔵丸,若の里,0
貴乃花,若の里,0
千代大海,若の里,0
旭天鵬,若の里,1
土佐ノ海,若の里,1
魁皇,若の里,0
朝青龍,若の里,1
武双山,若の里,0
琴光喜,若の里,0
千代大海,土佐ノ海,1
霜鳥,土佐ノ海,1
栃乃洋,土佐ノ海,1
魁皇,土佐ノ海,0
朝青龍,土佐ノ海,0
貴乃花,土佐ノ海,0
貴ノ浪,土佐ノ海,1
武双山,土佐ノ海,1
武蔵丸,土佐ノ海,0
高見盛,土佐ノ海,0
若の里,土佐ノ海,0
雅山,土佐ノ海,0
隆乃若,土佐ノ海,1
旭天鵬,土佐ノ海,0
玉乃島,土佐ノ海,0
貴乃花,高見盛,0
魁皇,高見盛,0
武双山,高見盛,0
若の里,高見盛,0
武蔵丸,高見盛,0
朝青龍,高見盛,0
千代大海,高見盛,0
貴ノ浪,高見盛,1
霜鳥,高見盛,0
土佐ノ海,高見盛,1
栃乃洋,高見盛,0
闘牙,高見盛,1
雅山,高見盛,0
武雄山,高見盛,1
琴龍,高見盛,0
武蔵丸,貴ノ浪,1
武双山,貴ノ浪,1
朝青龍,貴ノ浪,0
千代大海,貴ノ浪,0
若の里,貴ノ浪,0
魁皇,貴ノ浪,1
土佐ノ海,貴ノ浪,0
高見盛,貴ノ浪,0
雅山,貴ノ浪,1
闘牙,貴ノ浪,0
霜鳥,貴ノ浪,1
栃乃洋,貴ノ浪,0
旭天鵬,貴ノ浪,1
琴龍,貴ノ浪,0
隆乃若,貴ノ浪,1
魁皇,雅山,1
朝青龍,雅山,0
若の里,雅山,1
貴乃花,雅山,0
千代大海,雅山,0
琴龍,雅山,0
闘牙,雅山,1
栃栄,雅山,1
貴ノ浪,雅山,0
北勝力,雅山,0
旭天鵬,雅山,0
土佐ノ海,雅山,1
高見盛,雅山,1
隆乃若,雅山,0
玉春日,雅山,1
武双山,栃乃洋,0
千代大海,栃乃洋,0
土佐ノ海,栃乃洋,0
武蔵丸,栃乃洋,0
魁皇,栃乃洋,0
若の里,栃乃洋,0
貴乃花,栃乃洋,0
時津海,栃乃洋,0
武雄山,栃乃洋,1
霜鳥,栃乃洋,0
高見盛,栃乃洋,1
貴ノ浪,栃乃洋,1
闘牙,栃乃洋,1
五城楼,栃乃洋,0
旭天鵬,栃乃洋,0
朝青龍,霜鳥,0
土佐ノ海,霜鳥,0
貴乃花,霜鳥,0
武双山,霜鳥,0
武雄山,霜鳥,1
武蔵丸,霜鳥,0
魁皇,霜鳥,0
千代大海,霜鳥,0
高見盛,霜鳥,1
栃乃洋,霜鳥,1
貴ノ浪,霜鳥,0
春日錦,霜鳥,0
琴龍,霜鳥,1
闘牙,霜鳥,0
栃栄,霜鳥,1
若の里,闘牙,0
隆乃若,闘牙,1
魁皇,闘牙,0
琴龍,闘牙,1
武双山,闘牙,0
千代大海,闘牙,0
雅山,闘牙,0
武蔵丸,闘牙,0
貴乃花,闘牙,0
貴ノ浪,闘牙,1
武雄山,闘牙,0
高見盛,闘牙,0
栃乃洋,闘牙,0
霜鳥,闘牙,1
時津海,闘牙,0
琴龍,旭天鵬,1
貴乃花,旭天鵬,1
武蔵丸,旭天鵬,0
朝青龍,旭天鵬,0
玉乃島,旭天鵬,1
武双山,旭天鵬,0
武雄山,旭天鵬,1
魁皇,旭天鵬,0
北勝力,旭天鵬,1
若の里,旭天鵬,0
雅山,旭天鵬,1
玉春日,旭天鵬,0
貴ノ浪,旭天鵬,0
土佐ノ海,旭天鵬,1
栃乃洋,旭天鵬,1
旭天鵬,琴龍,0
武蔵丸,琴龍,0
千代大海,琴龍,0
闘牙,琴龍,0
貴乃花,琴龍,1
雅山,琴龍,1
武双山,琴龍,0
朝青龍,琴龍,0
栃栄,琴龍,1
武雄山,琴龍,0
北勝力,琴龍,0
時津海,琴龍,0
霜鳥,琴龍,0
貴ノ浪,琴龍,1
高見盛,琴龍,1
隆乃若,栃栄,0
若の里,栃栄,0
安美錦,栃栄,0
や,栃栄,-1.0
や,栃栄,-1.0
や,栃栄,-1.0
や,栃栄,-1.0
雅山,栃栄,0
琴龍,栃栄,0
大善,栃栄,1
五城楼,栃栄,1
武雄山,栃栄,0
和歌乃山,栃栄,0
皇司,栃栄,0
霜鳥,栃栄,0
栃栄,隆乃若,1
闘牙,隆乃若,0
琴光喜,隆乃若,1
武雄山,隆乃若,1
安美錦,隆乃若,1
北勝力,隆乃若,1
朝青龍,隆乃若,0
玉春日,隆乃若,1
武双山,隆乃若,0
貴乃花,隆乃若,0
武蔵丸,隆乃若,0
五城楼,隆乃若,1
土佐ノ海,隆乃若,0
雅山,隆乃若,1
貴ノ浪,隆乃若,0
武雄山,玉乃島,1
安美錦,玉乃島,0
五城楼,玉乃島,1
北勝力,玉乃島,0
旭天鵬,玉乃島,0
春日錦,玉乃島,1
時津海,玉乃島,0
大善,玉乃島,1
旭鷲山,玉乃島,1
武蔵丸,玉乃島,0
魁皇,玉乃島,0
和歌乃山,玉乃島,1
朝乃若,玉乃島,1
潮丸,玉乃島,0
土佐ノ海,玉乃島,1
玉乃島,武雄山,0
琴光喜,武雄山,0
春日錦,武雄山,0
隆乃若,武雄山,0
