vs,rikishi,win
出島,時天空,1
若の里,時天空,0
琴奨菊,時天空,1
朝赤龍,時天空,0
魁皇,時天空,1
雅山,時天空,1
高見盛,時天空,1
朝青龍,安美錦,1
千代大海,安美錦,0
魁皇,安美錦,0
琴光喜,安美錦,0
出島,安美錦,1
時天空,安美錦,1
白鵬,安美錦,0
若の里,安美錦,0
豪風,安美錦,1
朝赤龍,安美錦,1
豊ノ島,安美錦,1
琴奨菊,安美錦,1
高見盛,安美錦,1
琴欧洲,安美錦,0
雅山,安美錦,0
魁皇,琴奨菊,0
安馬,琴奨菊,1
豊ノ島,琴奨菊,1
朝赤龍,琴奨菊,0
高見盛,琴奨菊,1
雅山,琴奨菊,0
玉乃島,琴奨菊,1
豊真将,琴奨菊,0
白鵬,琴奨菊,0
千代大海,琴奨菊,0
時天空,琴奨菊,0
安美錦,琴奨菊,0
出島,琴奨菊,1
若の里,琴奨菊,0
豪風,琴奨菊,0
千代大海,朝赤龍,0
魁皇,朝赤龍,1
琴光喜,朝赤龍,0
琴奨菊,朝赤龍,1
白鵬,朝赤龍,0
玉乃島,朝赤龍,0
琴欧洲,朝赤龍,0
安馬,朝赤龍,1
高見盛,朝赤龍,1
安美錦,朝赤龍,0
出島,朝赤龍,1
時天空,朝赤龍,1
豪風,朝赤龍,1
稀勢の里,朝赤龍,0
北勝力,朝赤龍,1
琴欧洲,出島,1
白鵬,出島,0
朝青龍,出島,0
玉乃島,出島,1
安美錦,出島,0
千代大海,出島,1
魁皇,出島,0
稀勢の里,出島,0
時天空,出島,0
豪風,出島,1
朝赤龍,出島,0
安馬,出島,0
琴奨菊,出島,0
豊ノ島,出島,0
若の里,出島,1
琴光喜,若の里,0
朝青龍,若の里,0
白鵬,若の里,0
魁皇,若の里,0
千代大海,若の里,0
琴欧洲,若の里,1
安馬,若の里,0
安美錦,若の里,1
豊真将,若の里,0
時天空,若の里,1
豪風,若の里,0
豊ノ島,若の里,0
玉乃島,若の里,1
琴奨菊,若の里,1
出島,若の里,0
安馬,豪風,0
琴光喜,豪風,0
琴欧洲,豪風,0
白鵬,豪風,0
朝青龍,豪風,0
魁皇,豪風,0
千代大海,豪風,1
時天空,豪風,1
安美錦,豪風,0
出島,豪風,0
若の里,豪風,1
高見盛,豪風,0
朝赤龍,豪風,0
龍皇,豪風,0
琴奨菊,豪風,1
高見盛,露鵬,1
豊ノ島,露鵬,1
千代大海,露鵬,1
朝青龍,露鵬,0
や,露鵬,-1
や,露鵬,-1
や,露鵬,-1
や,露鵬,-1
や,露鵬,-1
や,露鵬,-1
や,露鵬,-1
や,露鵬,-1
や,露鵬,-1
や,露鵬,-1
や,露鵬,-1
露鵬,高見盛,0
雅山,高見盛,1
豊真将,高見盛,0
琴欧洲,高見盛,0
琴奨菊,高見盛,0
白鵬,高見盛,0
琴光喜,高見盛,0
朝青龍,高見盛,0
朝赤龍,高見盛,0
魁皇,高見盛,1
千代大海,高見盛,0
豪風,高見盛,1
安美錦,高見盛,0
安馬,高見盛,0
時天空,高見盛,0
雅山,豊ノ島,1
露鵬,豊ノ島,0
琴奨菊,豊ノ島,0
安馬,豊ノ島,0
琴欧洲,豊ノ島,0
朝青龍,豊ノ島,0
鶴竜,豊ノ島,1
白鵬,豊ノ島,0
琴光喜,豊ノ島,0
普天王,豊ノ島,1
安美錦,豊ノ島,0
若の里,豊ノ島,1
黒海,豊ノ島,1
出島,豊ノ島,1
玉乃島,豊ノ島,1
豊ノ島,雅山,0
高見盛,雅山,0
栃煌山,雅山,1
稀勢の里,雅山,0
普天王,雅山,1
琴奨菊,雅山,1
龍皇,雅山,1
鶴竜,雅山,0
朝青龍,雅山,0
黒海,雅山,1
琴欧洲,雅山,0
春日王,雅山,1
安馬,雅山,0
時天空,雅山,0
安美錦,雅山,1
豊真将,玉乃島,0
稀勢の里,玉乃島,0
鶴竜,玉乃島,1
出島,玉乃島,0
栃煌山,玉乃島,1
朝赤龍,玉乃島,1
琴奨菊,玉乃島,0
普天王,玉乃島,1
龍皇,玉乃島,0
琴欧洲,玉乃島,0
栃乃洋,玉乃島,0
黒海,玉乃島,1
若の里,玉乃島,0
嘉風,玉乃島,1
豊ノ島,玉乃島,0
玉乃島,豊真将,1
栃煌山,豊真将,0
高見盛,豊真将,1
普天王,豊真将,1
鶴竜,豊真将,1
龍皇,豊真将,1
春日王,豊真将,1
琴奨菊,豊真将,1
若の里,豊真将,1
北桜,豊真将,1
魁皇,豊真将,0
栃乃洋,豊真将,0
琴光喜,豊真将,0
朝青龍,豊真将,0
千代大海,豊真将,0
栃煌山,稀勢の里,0
玉乃島,稀勢の里,1
龍皇,稀勢の里,0
雅山,稀勢の里,1
栃乃洋,稀勢の里,1
鶴竜,稀勢の里,1
時津海,稀勢の里,1
出島,稀勢の里,1
春日王,稀勢の里,0
北勝力,稀勢の里,0
黒海,稀勢の里,1
北桜,稀勢の里,1
白露山,稀勢の里,1
朝赤龍,稀勢の里,1
琴光喜,稀勢の里,1
稀勢の里,栃煌山,1
豊真将,栃煌山,1
雅山,栃煌山,0
龍皇,栃煌山,1
玉乃島,栃煌山,0
黒海,栃煌山,1
白露山,栃煌山,0
北勝力,栃煌山,0
鶴竜,栃煌山,0
土佐ノ海,栃煌山,0
や,栃煌山,-1
や,栃煌山,-1
や,栃煌山,-1
や,栃煌山,-1
や,栃煌山,-1
鶴竜,普天王,0
龍皇,普天王,1
黒海,普天王,0
豊真将,普天王,0
雅山,普天王,0
春日王,普天王,1
北桜,普天王,0
玉乃島,普天王,0
栃乃洋,普天王,0
豊ノ島,普天王,0
時津海,普天王,0
玉春日,普天王,1
里山,普天王,1
土佐ノ海,普天王,0
嘉風,普天王,1
普天王,鶴竜,1
栃乃洋,鶴竜,0
玉乃島,鶴竜,0
黒海,鶴竜,1
豊真将,鶴竜,0
稀勢の里,鶴竜,0
豊ノ島,鶴竜,0
雅山,鶴竜,1
栃煌山,鶴竜,1
豊響,鶴竜,0
土佐ノ海,鶴竜,1
里山,鶴竜,1
海鵬,鶴竜,1
玉春日,鶴竜,1
垣添,鶴竜,1
栃乃洋,龍皇,1
普天王,龍皇,0
稀勢の里,龍皇,1
栃煌山,龍皇,0
春日王,龍皇,0
豊真将,龍皇,0
雅山,龍皇,0
時津海,龍皇,0
玉乃島,龍皇,1
寶智山,龍皇,0
玉春日,龍皇,0
垣添,龍皇,0
土佐ノ海,龍皇,0
豪風,龍皇,1
里山,龍皇,1
龍皇,栃乃洋,0
鶴竜,栃乃洋,1
北勝力,栃乃洋,1
北桜,栃乃洋,1
稀勢の里,栃乃洋,0
時津海,栃乃洋,0
里山,栃乃洋,1
豊響,栃乃洋,1
普天王,栃乃洋,1
白露山,栃乃洋,1
玉乃島,栃乃洋,1
豊真将,栃乃洋,1
玉春日,栃乃洋,0
琴光喜,栃乃洋,0
海鵬,栃乃洋,1
春日王,黒海,1
北勝力,黒海,0
普天王,黒海,1
鶴竜,黒海,0
時津海,黒海,1
栃煌山,黒海,0
豊響,黒海,1
白露山,黒海,0
垣添,黒海,1
雅山,黒海,0
稀勢の里,黒海,0
玉乃島,黒海,0
豊ノ島,黒海,0
海鵬,黒海,0
皇司,黒海,1
黒海,春日王,0
時津海,春日王,1
北桜,春日王,0
北勝力,春日王,0
龍皇,春日王,1
普天王,春日王,0
豊真将,春日王,0
嘉風,春日王,1
稀勢の里,春日王,1
垣添,春日王,1
豊響,春日王,0
雅山,春日王,0
皇司,春日王,1
白露山,春日王,1
玉春日,春日王,0
時津海,北勝力,1
黒海,北勝力,1
栃乃洋,北勝力,0
春日王,北勝力,1
白露山,北勝力,0
里山,北勝力,0
玉春日,北勝力,1
栃煌山,北勝力,1
嘉風,北勝力,1
稀勢の里,北勝力,1
垣添,北勝力,1
豊響,北勝力,1
北桜,北勝力,1
皇司,北勝力,0
朝赤龍,北勝力,0
北勝力,時津海,0
春日王,時津海,0
土佐ノ海,時津海,0
里山,時津海,1
黒海,時津海,0
栃乃洋,時津海,1
稀勢の里,時津海,0
龍皇,時津海,1
白露山,時津海,1
皇司,時津海,1
普天王,時津海,1
海鵬,時津海,0
豊響,時津海,0
垣添,時津海,1
寶智山,時津海,1
里山,北桜,1
嘉風,北桜,1
春日王,北桜,1
栃乃洋,北桜,0
玉春日,北桜,0
海鵬,北桜,0
普天王,北桜,1
垣添,北桜,1
寶智山,北桜,0
豊真将,北桜,0
皇司,北桜,1
稀勢の里,北桜,0
北勝力,北桜,0
豊響,北桜,0
土佐ノ海,北桜,0
嘉風,白露山,1
里山,白露山,0
海鵬,白露山,0
土佐ノ海,白露山,0
北勝力,白露山,1
垣添,白露山,1
栃煌山,白露山,1
黒海,白露山,1
時津海,白露山,0
栃乃洋,白露山,0
寶智山,白露山,1
皇司,白露山,0
稀勢の里,白露山,0
春日王,白露山,0
豊響,白露山,0
北桜,里山,0
白露山,里山,1
玉春日,里山,0
時津海,里山,0
寶智山,里山,0
北勝力,里山,1
栃乃洋,里山,0
皇司,里山,0
豊響,里山,0
嘉風,里山,0
海鵬,里山,0
鶴竜,里山,0
普天王,里山,0
潮丸,里山,0
龍皇,里山,0
白露山,嘉風,0
北桜,嘉風,0
豊響,嘉風,1
玉春日,嘉風,1
海鵬,嘉風,0
皇司,嘉風,1
寶智山,嘉風,1
春日王,嘉風,0
北勝力,嘉風,0
里山,嘉風,1
岩木山,嘉風,0
土佐ノ海,嘉風,1
垣添,嘉風,0
玉乃島,嘉風,0
普天王,嘉風,0
把瑠都,土佐ノ海,1
豊響,土佐ノ海,0
時津海,土佐ノ海,1
白露山,土佐ノ海,1
皇司,土佐ノ海,0
寶智山,土佐ノ海,1
垣添,土佐ノ海,0
玉春日,土佐ノ海,0
海鵬,土佐ノ海,0
栃煌山,土佐ノ海,1
鶴竜,土佐ノ海,0
嘉風,土佐ノ海,0
龍皇,土佐ノ海,1
普天王,土佐ノ海,1
北桜,土佐ノ海,1
土佐ノ海,把瑠都,0
海鵬,把瑠都,0
や,把瑠都,-1
や,把瑠都,-1
や,把瑠都,-1
や,把瑠都,-1
や,把瑠都,-1
や,把瑠都,-1
や,把瑠都,-1
や,把瑠都,-1
や,把瑠都,-1
や,把瑠都,-1
や,把瑠都,-1
や,把瑠都,-1
や,把瑠都,-1
海鵬,豊響,1
土佐ノ海,豊響,1
嘉風,豊響,0
皇司,豊響,1
垣添,豊響,1
玉春日,豊響,1
黒海,豊響,0
栃乃洋,豊響,0
里山,豊響,1
鶴竜,豊響,1
春日王,豊響,1
北勝力,豊響,0
時津海,豊響,1
北桜,豊響,1
白露山,豊響,1
豊響,海鵬,0
把瑠都,海鵬,1
白露山,海鵬,1
垣添,海鵬,0
嘉風,海鵬,1
北桜,海鵬,1
皇司,海鵬,0
寶智山,海鵬,1
土佐ノ海,海鵬,1
玉春日,海鵬,1
里山,海鵬,1
時津海,海鵬,1
鶴竜,海鵬,0
黒海,海鵬,1
栃乃洋,海鵬,0
垣添,玉春日,1
寶智山,玉春日,0
里山,玉春日,1
嘉風,玉春日,0
北桜,玉春日,1
豊響,玉春日,0
北勝力,玉春日,0
土佐ノ海,玉春日,1
皇司,玉春日,1
海鵬,玉春日,0
龍皇,玉春日,1
普天王,玉春日,0
栃乃洋,玉春日,1
鶴竜,玉春日,0
春日王,玉春日,1
玉春日,垣添,0
皇司,垣添,1
寶智山,垣添,1
海鵬,垣添,1
豊響,垣添,0
白露山,垣添,0
土佐ノ海,垣添,1
北桜,垣添,0
黒海,垣添,0
春日王,垣添,0
北勝力,垣添,0
龍皇,垣添,1
嘉風,垣添,1
時津海,垣添,0
鶴竜,垣添,0
皇司,寶智山,0
玉春日,寶智山,1
垣添,寶智山,0
駿傑,寶智山,0
里山,寶智山,1
土佐ノ海,寶智山,0
嘉風,寶智山,0
海鵬,寶智山,0
北桜,寶智山,1
龍皇,寶智山,1
白露山,寶智山,0
旭天鵬,寶智山,0
潮丸,寶智山,1
栃乃花,寶智山,1
時津海,寶智山,0
寶智山,皇司,1
垣添,皇司,0
岩木山,皇司,0
豊響,皇司,0
土佐ノ海,皇司,1
嘉風,皇司,0
海鵬,皇司,1
里山,皇司,1
玉春日,皇司,0
時津海,皇司,0
北桜,皇司,0
白露山,皇司,1
春日王,皇司,0
北勝力,皇司,1
黒海,皇司,0
