vs,rikishi,win
白馬,猛虎浪,0
高見盛,猛虎浪,0
北太樹,猛虎浪,0
安美錦,猛虎浪,1
土佐豊,猛虎浪,0
朝赤龍,猛虎浪,0
徳瀬川,猛虎浪,1
北勝力,猛虎浪,0
旭天鵬,猛虎浪,1
木村山,猛虎浪,0
豊真将,猛虎浪,0
武州山,猛虎浪,1
霜鳳,猛虎浪,0
若の里,猛虎浪,0
旭南海,猛虎浪,1
北太樹,朝赤龍,0
土佐豊,朝赤龍,1
白馬,朝赤龍,0
徳瀬川,朝赤龍,0
安美錦,朝赤龍,0
猛虎浪,朝赤龍,1
高見盛,朝赤龍,1
武州山,朝赤龍,1
木村山,朝赤龍,1
黒海,朝赤龍,1
嘉風,朝赤龍,0
琴奨菊,朝赤龍,1
北勝力,朝赤龍,1
栃乃洋,朝赤龍,1
栃煌山,朝赤龍,0
朝赤龍,北太樹,1
黒海,北太樹,0
猛虎浪,北太樹,1
高見盛,北太樹,1
武州山,北太樹,1
安美錦,北太樹,0
木村山,北太樹,0
白馬,北太樹,0
嘉風,北太樹,1
豪風,北太樹,0
土佐豊,北太樹,1
旭南海,北太樹,1
栃乃洋,北太樹,1
豊桜,北太樹,1
玉鷲,北太樹,0
黒海,土佐豊,0
朝赤龍,土佐豊,0
木村山,土佐豊,1
武州山,土佐豊,0
猛虎浪,土佐豊,1
北勝力,土佐豊,1
安美錦,土佐豊,0
高見盛,土佐豊,1
光龍,土佐豊,1
白馬,土佐豊,0
北太樹,土佐豊,0
臥牙丸,土佐豊,0
旭天鵬,土佐豊,0
春日王,土佐豊,1
若の里,土佐豊,0
土佐豊,黒海,1
北太樹,黒海,1
武州山,黒海,0
霜鳳,黒海,1
木村山,黒海,1
琴春日,黒海,0
北勝力,黒海,1
安美錦,黒海,1
白馬,黒海,1
朝赤龍,黒海,0
豪風,黒海,0
玉鷲,黒海,1
嘉風,黒海,0
臥牙丸,黒海,0
蒼国来,黒海,0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
や,将司,-1.0
武州山,木村山,1
霜鳳,木村山,1
土佐豊,木村山,0
北勝力,木村山,1
黒海,木村山,0
光龍,木村山,1
北太樹,木村山,1
嘉風,木村山,1
朝赤龍,木村山,0
猛虎浪,木村山,1
玉鷲,木村山,0
白馬,木村山,0
豪風,木村山,0
垣添,木村山,1
琴春日,木村山,0
木村山,武州山,0
北勝力,武州山,0
黒海,武州山,1
土佐豊,武州山,1
北太樹,武州山,0
嘉風,武州山,0
霜鳳,武州山,0
朝赤龍,武州山,0
高見盛,武州山,1
光龍,武州山,1
春日王,武州山,0
猛虎浪,武州山,0
玉鷲,武州山,0
時天空,武州山,1
土佐ノ海,武州山,1
霜鳳,北勝力,0
武州山,北勝力,1
嘉風,北勝力,0
木村山,北勝力,0
琴春日,北勝力,0
土佐豊,北勝力,0
黒海,北勝力,0
猛虎浪,北勝力,1
蒼国来,北勝力,1
春日王,北勝力,0
旭南海,北勝力,1
高見盛,北勝力,0
朝赤龍,北勝力,0
や,北勝力,-1.0
や,北勝力,-1.0
北勝力,霜鳳,1
木村山,霜鳳,0
琴春日,霜鳳,1
黒海,霜鳳,0
嘉風,霜鳳,0
蒼国来,霜鳳,0
武州山,霜鳳,1
春日王,霜鳳,1
栃乃洋,霜鳳,0
土佐ノ海,霜鳳,1
光龍,霜鳳,1
豪風,霜鳳,0
猛虎浪,霜鳳,1
玉鷲,霜鳳,1
栃ノ心,霜鳳,0
嘉風,琴春日,0
豪風,琴春日,0
霜鳳,琴春日,0
光龍,琴春日,1
北勝力,琴春日,1
黒海,琴春日,1
春日王,琴春日,1
豊桜,琴春日,0
旭南海,琴春日,1
蒼国来,琴春日,0
栃乃洋,琴春日,0
垣添,琴春日,1
臥牙丸,琴春日,1
土佐ノ海,琴春日,1
木村山,琴春日,1
琴春日,嘉風,1
光龍,嘉風,1
北勝力,嘉風,1
春日王,嘉風,1
霜鳳,嘉風,1
武州山,嘉風,1
臥牙丸,嘉風,1
木村山,嘉風,0
北太樹,嘉風,0
栃乃洋,嘉風,1
朝赤龍,嘉風,1
蒼国来,嘉風,1
黒海,嘉風,1
琴奨菊,嘉風,0
鶴竜,嘉風,0
豪風,光龍,0
嘉風,光龍,0
春日王,光龍,0
琴春日,光龍,0
蒼国来,光龍,1
木村山,光龍,0
玉鷲,光龍,0
土佐ノ海,光龍,1
土佐豊,光龍,0
武州山,光龍,0
霜鳳,光龍,0
栃乃洋,光龍,1
垣添,光龍,1
旭南海,光龍,1
豊桜,光龍,1
光龍,豪風,1
琴春日,豪風,1
蒼国来,豪風,0
栃乃洋,豪風,0
春日王,豪風,1
旭南海,豪風,1
豊桜,豪風,1
臥牙丸,豪風,1
垣添,豪風,1
北太樹,豪風,1
黒海,豪風,1
霜鳳,豪風,1
木村山,豪風,1
栃ノ心,豪風,0
琴奨菊,豪風,1
蒼国来,春日王,1
玉鷲,春日王,1
光龍,春日王,1
嘉風,春日王,0
豪風,春日王,0
垣添,春日王,0
琴春日,春日王,0
霜鳳,春日王,0
臥牙丸,春日王,0
北勝力,春日王,1
武州山,春日王,1
豊桜,春日王,0
旭南海,春日王,1
土佐豊,春日王,0
栃乃洋,春日王,0
春日王,蒼国来,0
栃乃洋,蒼国来,1
豪風,蒼国来,1
豊桜,蒼国来,0
光龍,蒼国来,0
霜鳳,蒼国来,1
垣添,蒼国来,1
玉鷲,蒼国来,0
北勝力,蒼国来,0
琴春日,蒼国来,1
臥牙丸,蒼国来,0
嘉風,蒼国来,0
土佐ノ海,蒼国来,1
旭天鵬,蒼国来,1
黒海,蒼国来,1
玉鷲,栃乃洋,1
蒼国来,栃乃洋,0
垣添,栃乃洋,1
豪風,栃乃洋,1
臥牙丸,栃乃洋,0
豊桜,栃乃洋,1
土佐ノ海,栃乃洋,1
旭南海,栃乃洋,0
霜鳳,栃乃洋,1
嘉風,栃乃洋,0
琴春日,栃乃洋,1
光龍,栃乃洋,0
北太樹,栃乃洋,0
朝赤龍,栃乃洋,0
春日王,栃乃洋,1
栃乃洋,玉鷲,0
春日王,玉鷲,0
豊桜,玉鷲,0
土佐ノ海,玉鷲,1
旭南海,玉鷲,1
臥牙丸,玉鷲,1
光龍,玉鷲,1
蒼国来,玉鷲,1
雅山,玉鷲,1
垣添,玉鷲,1
木村山,玉鷲,1
黒海,玉鷲,0
武州山,玉鷲,1
霜鳳,玉鷲,0
北太樹,玉鷲,1
垣添,臥牙丸,1
豊桜,臥牙丸,1
土佐ノ海,臥牙丸,1
旭南海,臥牙丸,0
栃乃洋,臥牙丸,1
玉鷲,臥牙丸,0
嘉風,臥牙丸,0
豪風,臥牙丸,0
春日王,臥牙丸,1
若天狼,臥牙丸,1
蒼国来,臥牙丸,1
土佐豊,臥牙丸,1
琴春日,臥牙丸,0
黒海,臥牙丸,1
白馬,臥牙丸,1
臥牙丸,垣添,0
旭南海,垣添,0
栃乃洋,垣添,0
若天狼,垣添,1
土佐ノ海,垣添,1
春日王,垣添,1
蒼国来,垣添,0
豊ノ島,垣添,0
豪風,垣添,0
玉鷲,垣添,0
豊桜,垣添,0
琴春日,垣添,0
光龍,垣添,0
木村山,垣添,0
高見盛,垣添,0
土佐ノ海,旭南海,0
垣添,旭南海,1
雅山,旭南海,0
臥牙丸,旭南海,1
玉鷲,旭南海,0
豪風,旭南海,0
豪栄道,旭南海,0
栃乃洋,旭南海,1
琴春日,旭南海,0
豊桜,旭南海,1
北勝力,旭南海,0
北太樹,旭南海,0
春日王,旭南海,0
光龍,旭南海,0
猛虎浪,旭南海,0
旭南海,土佐ノ海,1
豊ノ島,土佐ノ海,0
臥牙丸,土佐ノ海,0
玉鷲,土佐ノ海,0
垣添,土佐ノ海,0
豊響,土佐ノ海,0
栃乃洋,土佐ノ海,0
光龍,土佐ノ海,0
豊桜,土佐ノ海,0
霜鳳,土佐ノ海,0
寶智山,土佐ノ海,0
若天狼,土佐ノ海,1
蒼国来,土佐ノ海,0
琴春日,土佐ノ海,0
武州山,土佐ノ海,0
豪栄道,豊桜,0
臥牙丸,豊桜,0
玉鷲,豊桜,1
蒼国来,豊桜,1
寶智山,豊桜,0
栃乃洋,豊桜,0
豪風,豊桜,0
琴春日,豊桜,1
土佐ノ海,豊桜,1
旭南海,豊桜,0
垣添,豊桜,1
春日王,豊桜,1
豊響,豊桜,0
北太樹,豊桜,0
光龍,豊桜,0
