vs,rikishi,win
鶴竜,栃乃洋,1
高見盛,栃乃洋,0
豊桜,栃乃洋,1
普天王,栃乃洋,0
琴奨菊,栃乃洋,0
時天空,栃乃洋,0
垣添,栃乃洋,1
北桜,栃乃洋,1
岩木山,栃乃洋,1
安美錦,栃乃洋,0
栃乃洋,旭天鵬,0
春日王,旭天鵬,1
垣添,旭天鵬,0
高見盛,旭天鵬,1
琴奨菊,旭天鵬,0
出島,旭天鵬,0
豪風,旭天鵬,1
朝赤龍,旭天鵬,1
豊桜,旭天鵬,1
潮丸,旭天鵬,1
普天王,旭天鵬,1
豊ノ島,旭天鵬,1
豊真将,旭天鵬,0
栃乃花,旭天鵬,1
玉春日,旭天鵬,1
玉乃島,把瑠都,1
北勝力,把瑠都,1
豪風,把瑠都,1
朝赤龍,把瑠都,0
出島,把瑠都,1
高見盛,把瑠都,1
北桜,把瑠都,1
豊ノ島,把瑠都,1
垣添,把瑠都,1
豊真将,把瑠都,0
露鵬,把瑠都,0
安美錦,把瑠都,0
玉春日,把瑠都,1
琴奨菊,把瑠都,0
栃乃花,把瑠都,1
把瑠都,玉乃島,0
鶴竜,玉乃島,0
栃乃洋,玉乃島,0
垣添,玉乃島,0
豊真将,玉乃島,0
豊ノ島,玉乃島,0
朝赤龍,玉乃島,1
豪風,玉乃島,1
時天空,玉乃島,0
安壮富士,玉乃島,0
豊桜,玉乃島,0
や,玉乃島,-1
や,玉乃島,-1
や,玉乃島,-1
や,玉乃島,-1
豊桜,春日王,1
旭天鵬,春日王,0
高見盛,春日王,0
豪風,春日王,1
垣添,春日王,1
朝赤龍,春日王,0
土佐ノ海,春日王,0
潮丸,春日王,1
北勝力,春日王,1
栃乃花,春日王,1
玉春日,春日王,0
皇司,春日王,0
片山,春日王,1
北桜,春日王,0
安壮富士,春日王,1
春日王,豊桜,0
朝赤龍,豊桜,0
豊ノ島,豊桜,0
豊真将,豊桜,0
潮丸,豊桜,0
垣添,豊桜,1
北勝力,豊桜,1
栃乃洋,豊桜,0
旭天鵬,豊桜,0
豪風,豊桜,0
玉乃島,豊桜,1
白露山,豊桜,0
岩木山,豊桜,0
安壮富士,豊桜,1
土佐ノ海,豊桜,1
高見盛,鶴竜,1
玉乃島,鶴竜,1
豊真将,鶴竜,0
北勝力,鶴竜,1
土佐ノ海,鶴竜,1
栃乃洋,鶴竜,0
栃乃花,鶴竜,1
垣添,鶴竜,0
白露山,鶴竜,0
片山,鶴竜,1
潮丸,鶴竜,0
玉春日,鶴竜,0
安壮富士,鶴竜,0
豪風,鶴竜,1
皇司,鶴竜,1
鶴竜,高見盛,0
豊ノ島,高見盛,1
春日王,高見盛,1
旭天鵬,高見盛,0
北勝力,高見盛,1
把瑠都,高見盛,0
栃乃洋,高見盛,1
土佐ノ海,高見盛,1
玉春日,高見盛,1
垣添,高見盛,1
安壮富士,高見盛,1
出島,高見盛,0
栃乃花,高見盛,1
皇司,高見盛,1
朝赤龍,高見盛,0
旭鷲山,朝赤龍,1
豊桜,朝赤龍,1
北桜,朝赤龍,1
把瑠都,朝赤龍,1
栃乃洋,朝赤龍,1
春日王,朝赤龍,1
玉乃島,朝赤龍,0
旭天鵬,朝赤龍,0
栃乃花,朝赤龍,0
皇司,朝赤龍,1
垣添,朝赤龍,0
潮丸,朝赤龍,1
出島,朝赤龍,0
片山,朝赤龍,1
高見盛,朝赤龍,1
朝赤龍,旭鷲山,0
北桜,旭鷲山,0
豊真将,豊ノ島,1
高見盛,豊ノ島,0
豊桜,豊ノ島,1
栃乃花,豊ノ島,1
玉春日,豊ノ島,1
玉乃島,豊ノ島,1
安壮富士,豊ノ島,1
把瑠都,豊ノ島,0
皇司,豊ノ島,0
北桜,豊ノ島,1
片山,豊ノ島,0
旭天鵬,豊ノ島,0
垣添,豊ノ島,1
白露山,豊ノ島,0
出島,豊ノ島,0
豊ノ島,豊真将,0
土佐ノ海,豊真将,1
鶴竜,豊真将,1
豊桜,豊真将,1
玉乃島,豊真将,1
片山,豊真将,1
皇司,豊真将,1
白露山,豊真将,1
潮丸,豊真将,1
把瑠都,豊真将,1
出島,豊真将,1
栃東,豊真将,0
旭天鵬,豊真将,1
玉春日,豊真将,1
琴奨菊,豊真将,0
潮丸,北桜,0
旭鷲山,北桜,1
朝赤龍,北桜,0
片山,北桜,0
皇司,北桜,0
玉春日,北桜,1
把瑠都,北桜,0
栃乃花,北桜,0
安壮富士,北桜,0
豊ノ島,北桜,0
土佐ノ海,北桜,1
豪風,北桜,0
栃乃洋,北桜,0
春日王,北桜,1
岩木山,北桜,0
北桜,潮丸,1
栃乃花,潮丸,0
白露山,潮丸,1
玉春日,潮丸,0
豊桜,潮丸,1
安壮富士,潮丸,1
片山,潮丸,0
春日王,潮丸,0
豊真将,潮丸,0
旭天鵬,潮丸,0
鶴竜,潮丸,1
朝赤龍,潮丸,0
皇司,潮丸,0
土佐ノ海,潮丸,0
時天空,潮丸,0
安壮富士,土佐ノ海,1
豊真将,土佐ノ海,0
栃乃花,土佐ノ海,0
白露山,土佐ノ海,1
鶴竜,土佐ノ海,0
皇司,土佐ノ海,1
春日王,土佐ノ海,1
高見盛,土佐ノ海,0
片山,土佐ノ海,0
玉春日,土佐ノ海,0
北桜,土佐ノ海,0
嘉風,土佐ノ海,0
霜鳥,土佐ノ海,0
潮丸,土佐ノ海,1
豊桜,土佐ノ海,0
土佐ノ海,安壮富士,0
白露山,安壮富士,1
玉春日,安壮富士,0
皇司,安壮富士,1
栃乃花,安壮富士,0
潮丸,安壮富士,0
豊ノ島,安壮富士,0
片山,安壮富士,0
北桜,安壮富士,1
玉乃島,安壮富士,1
高見盛,安壮富士,0
隆乃若,安壮富士,1
鶴竜,安壮富士,1
豊桜,安壮富士,0
春日王,安壮富士,0
玉春日,栃乃花,0
潮丸,栃乃花,1
土佐ノ海,栃乃花,1
豊ノ島,栃乃花,0
安壮富士,栃乃花,1
白露山,栃乃花,1
鶴竜,栃乃花,0
北桜,栃乃花,1
朝赤龍,栃乃花,1
春日王,栃乃花,0
皇司,栃乃花,1
片山,栃乃花,1
高見盛,栃乃花,0
旭天鵬,栃乃花,0
把瑠都,栃乃花,0
栃乃花,玉春日,1
片山,玉春日,1
安壮富士,玉春日,1
潮丸,玉春日,1
豊ノ島,玉春日,0
北桜,玉春日,0
白露山,玉春日,1
皇司,玉春日,1
高見盛,玉春日,0
土佐ノ海,玉春日,1
春日王,玉春日,1
鶴竜,玉春日,1
把瑠都,玉春日,0
豊真将,玉春日,0
旭天鵬,玉春日,0
皇司,白露山,0
安壮富士,白露山,0
潮丸,白露山,0
土佐ノ海,白露山,0
片山,白露山,0
栃乃花,白露山,0
玉春日,白露山,0
豊真将,白露山,0
鶴竜,白露山,1
霜鳥,白露山,1
玉力道,白露山,1
豊桜,白露山,1
隆乃若,白露山,1
豊ノ島,白露山,1
春日錦,白露山,1
白露山,皇司,1
春日錦,皇司,1
片山,皇司,1
安壮富士,皇司,0
北桜,皇司,1
土佐ノ海,皇司,0
豊真将,皇司,0
玉春日,皇司,0
豊ノ島,皇司,1
朝赤龍,皇司,0
栃乃花,皇司,0
春日王,皇司,1
潮丸,皇司,1
高見盛,皇司,0
鶴竜,皇司,0
寶智山,片山,0
玉春日,片山,0
皇司,片山,0
北桜,片山,1
白露山,片山,1
豊真将,片山,0
潮丸,片山,1
安壮富士,片山,1
土佐ノ海,片山,1
鶴竜,片山,0
豊ノ島,片山,1
栃乃花,片山,0
春日王,片山,0
朝赤龍,片山,0
嘉風,片山,0
