vs,rikishi,win
安馬,雅山,1
北勝力,雅山,1
黒海,雅山,1
露鵬,雅山,1
玉乃島,雅山,1
旭天鵬,雅山,0
安美錦,雅山,1
時天空,雅山,1
琴欧州,玉乃島,0
旭天鵬,玉乃島,0
出島,玉乃島,1
栃東,玉乃島,0
朝青龍,玉乃島,0
琴光喜,玉乃島,0
千代大海,玉乃島,1
魁皇,玉乃島,0
岩木山,玉乃島,0
露鵬,玉乃島,1
黒海,玉乃島,1
雅山,玉乃島,0
安馬,玉乃島,0
北勝力,玉乃島,1
安美錦,玉乃島,0
千代大海,黒海,0
出島,黒海,1
琴光喜,黒海,0
琴欧州,黒海,0
栃東,黒海,0
魁皇,黒海,1
白鵬,黒海,0
朝青龍,黒海,0
時津海,黒海,1
雅山,黒海,0
玉乃島,黒海,0
露鵬,黒海,0
北勝力,黒海,1
岩木山,黒海,1
春日王,黒海,0
魁皇,安馬,1
朝青龍,安馬,0
時津海,安馬,0
普天王,安馬,1
琴欧州,安馬,1
白鵬,安馬,0
垣添,安馬,1
雅山,安馬,0
栃東,安馬,0
千代大海,安馬,0
時天空,安馬,0
出島,安馬,1
玉乃島,安馬,1
露鵬,安馬,1
琴光喜,安馬,1
白鵬,北勝力,0
魁皇,北勝力,0
栃東,北勝力,0
千代大海,北勝力,0
旭天鵬,北勝力,0
朝青龍,北勝力,0
琴光喜,北勝力,0
露鵬,北勝力,0
雅山,北勝力,0
岩木山,北勝力,1
琴欧州,北勝力,0
普天王,北勝力,0
黒海,北勝力,0
玉乃島,北勝力,0
時津海,北勝力,0
琴光喜,安美錦,0
栃東,安美錦,1
朝青龍,安美錦,0
魁皇,安美錦,1
千代大海,安美錦,0
時津海,安美錦,1
普天王,安美錦,1
出島,安美錦,1
露鵬,安美錦,1
白鵬,安美錦,0
垣添,安美錦,0
琴欧州,安美錦,0
琴奨菊,安美錦,0
雅山,安美錦,0
玉乃島,安美錦,1
普天王,岩木山,0
琴光喜,岩木山,1
千代大海,岩木山,0
朝青龍,岩木山,0
白鵬,岩木山,0
栃東,岩木山,0
魁皇,岩木山,0
琴欧州,岩木山,0
玉乃島,岩木山,1
北勝力,岩木山,0
春日王,岩木山,1
時津海,岩木山,1
露鵬,岩木山,0
黒海,岩木山,0
出島,岩木山,0
岩木山,普天王,1
白鵬,普天王,0
琴欧州,普天王,0
安馬,普天王,0
春日王,普天王,0
稀勢の里,普天王,0
安美錦,普天王,0
時津海,普天王,1
琴光喜,普天王,0
十文字,普天王,1
琴奨菊,普天王,0
北勝力,普天王,1
豊ノ島,普天王,1
潮丸,普天王,0
露鵬,普天王,1
旭天鵬,出島,1
黒海,出島,0
玉乃島,出島,0
時津海,出島,1
稀勢の里,出島,1
春日王,出島,1
琴欧州,出島,0
安美錦,出島,0
琴奨菊,出島,1
栃東,出島,0
千代大海,出島,0
安馬,出島,0
魁皇,出島,0
豊ノ島,出島,0
岩木山,出島,1
出島,旭天鵬,0
玉乃島,旭天鵬,1
春日王,旭天鵬,1
垣添,旭天鵬,1
北勝力,旭天鵬,1
琴奨菊,旭天鵬,0
時天空,旭天鵬,1
十文字,旭天鵬,1
朝青龍,旭天鵬,0
若の里,旭天鵬,0
琴光喜,旭天鵬,1
稀勢の里,旭天鵬,1
雅山,旭天鵬,1
栃乃洋,旭天鵬,1
玉春日,旭天鵬,1
垣添,時津海,0
春日王,時津海,0
安馬,時津海,1
出島,時津海,0
琴奨菊,時津海,0
安美錦,時津海,0
朝赤龍,時津海,0
普天王,時津海,0
黒海,時津海,0
白露山,時津海,0
栃乃花,時津海,0
岩木山,時津海,0
十文字,時津海,0
春日錦,時津海,0
北勝力,時津海,1
時津海,垣添,1
稀勢の里,垣添,0
十文字,垣添,1
旭天鵬,垣添,0
豪風,垣添,0
朝赤龍,垣添,1
安馬,垣添,0
栃乃花,垣添,1
春日王,垣添,1
豊ノ島,垣添,1
安美錦,垣添,1
北桜,垣添,0
皇司,垣添,1
玉春日,垣添,0
白露山,垣添,1
稀勢の里,時天空,0
朝赤龍,時天空,1
豪風,時天空,0
春日王,時天空,1
十文字,時天空,1
栃乃花,時天空,0
旭天鵬,時天空,0
琴奨菊,時天空,1
若の里,時天空,1
玉春日,時天空,0
安馬,時天空,1
高見盛,時天空,1
旭鷲山,時天空,0
北桜,時天空,1
雅山,時天空,0
時天空,稀勢の里,1
垣添,稀勢の里,1
栃乃花,稀勢の里,0
琴奨菊,稀勢の里,1
出島,稀勢の里,0
普天王,稀勢の里,1
十文字,稀勢の里,1
豊ノ島,稀勢の里,1
豪風,稀勢の里,0
朝赤龍,稀勢の里,1
高見盛,稀勢の里,1
旭天鵬,稀勢の里,0
白露山,稀勢の里,1
旭鷲山,稀勢の里,0
栃乃洋,稀勢の里,1
琴奨菊,春日王,1
時津海,春日王,1
旭天鵬,春日王,0
時天空,春日王,0
普天王,春日王,1
出島,春日王,0
豊ノ島,春日王,0
豪風,春日王,0
垣添,春日王,0
栃乃花,春日王,1
岩木山,春日王,0
春日錦,春日王,1
嘉風,春日王,0
豊桜,春日王,1
黒海,春日王,1
春日王,琴奨菊,0
十文字,琴奨菊,1
高見盛,琴奨菊,0
稀勢の里,琴奨菊,0
時津海,琴奨菊,1
旭天鵬,琴奨菊,1
栃乃花,琴奨菊,1
時天空,琴奨菊,0
出島,琴奨菊,0
栃乃洋,琴奨菊,1
普天王,琴奨菊,1
豊桜,琴奨菊,1
安美錦,琴奨菊,1
嘉風,琴奨菊,0
豪風,琴奨菊,1
十文字,朝赤龍,1
時天空,朝赤龍,0
豊ノ島,朝赤龍,1
豪風,朝赤龍,1
栃乃花,朝赤龍,0
垣添,朝赤龍,0
時津海,朝赤龍,1
春日錦,朝赤龍,1
栃乃洋,朝赤龍,1
稀勢の里,朝赤龍,0
旭鷲山,朝赤龍,0
嘉風,朝赤龍,1
武雄山,朝赤龍,1
高見盛,朝赤龍,1
皇司,朝赤龍,1
朝赤龍,十文字,0
琴奨菊,十文字,0
垣添,十文字,0
栃乃花,十文字,0
時天空,十文字,0
栃乃洋,十文字,0
稀勢の里,十文字,0
旭天鵬,十文字,0
高見盛,十文字,0
普天王,十文字,0
潮丸,十文字,1
白露山,十文字,0
時津海,十文字,1
皇司,十文字,1
北桜,十文字,1
栃乃花,豪風,1
豊ノ島,豪風,1
時天空,豪風,1
朝赤龍,豪風,0
垣添,豪風,1
高見盛,豪風,0
春日錦,豪風,1
春日王,豪風,1
稀勢の里,豪風,1
旭鷲山,豪風,1
栃乃洋,豪風,0
若の里,豪風,0
北桜,豪風,1
武雄山,豪風,0
琴奨菊,豪風,0
豪風,栃乃花,0
若の里,栃乃花,0
稀勢の里,栃乃花,1
十文字,栃乃花,1
朝赤龍,栃乃花,1
時天空,栃乃花,1
琴奨菊,栃乃花,0
垣添,栃乃花,0
豊桜,栃乃花,0
春日王,栃乃花,0
時津海,栃乃花,1
武雄山,栃乃花,0
潮丸,栃乃花,1
白露山,栃乃花,0
嘉風,栃乃花,1
若の里,豊ノ島,0
豪風,豊ノ島,0
朝赤龍,豊ノ島,0
高見盛,豊ノ島,1
豊桜,豊ノ島,0
白露山,豊ノ島,0
春日王,豊ノ島,1
稀勢の里,豊ノ島,0
皇司,豊ノ島,1
垣添,豊ノ島,0
武雄山,豊ノ島,1
潮丸,豊ノ島,1
普天王,豊ノ島,0
出島,豊ノ島,1
春日錦,豊ノ島,0
豊ノ島,若の里,1
栃乃花,若の里,1
春日錦,若の里,1
白露山,若の里,1
皇司,若の里,0
豊桜,若の里,1
高見盛,若の里,1
北桜,若の里,1
時天空,若の里,0
旭天鵬,若の里,1
嘉風,若の里,1
豪風,若の里,1
玉春日,若の里,0
白鵬,若の里,0
旭鷲山,若の里,1
白露山,高見盛,1
栃乃洋,高見盛,0
琴奨菊,高見盛,1
豊ノ島,高見盛,0
玉春日,高見盛,1
豪風,高見盛,1
若の里,高見盛,0
豊桜,高見盛,1
十文字,高見盛,1
北桜,高見盛,0
稀勢の里,高見盛,0
時天空,高見盛,0
春日錦,高見盛,0
朝赤龍,高見盛,0
武雄山,高見盛,1
高見盛,白露山,0
旭鷲山,白露山,1
皇司,白露山,1
若の里,白露山,0
潮丸,白露山,1
豊ノ島,白露山,1
嘉風,白露山,0
武雄山,白露山,0
玉春日,白露山,1
時津海,白露山,1
北桜,白露山,1
十文字,白露山,1
稀勢の里,白露山,0
栃乃花,白露山,1
垣添,白露山,0
旭鷲山,栃乃洋,1
高見盛,栃乃洋,1
玉春日,栃乃洋,1
北桜,栃乃洋,1
嘉風,栃乃洋,0
十文字,栃乃洋,1
武雄山,栃乃洋,1
潮丸,栃乃洋,0
朝赤龍,栃乃洋,0
琴奨菊,栃乃洋,0
豪風,栃乃洋,1
皇司,栃乃洋,1
豊桜,栃乃洋,0
旭天鵬,栃乃洋,0
稀勢の里,栃乃洋,0
栃乃洋,旭鷲山,0
白露山,旭鷲山,0
武雄山,旭鷲山,1
潮丸,旭鷲山,1
北桜,旭鷲山,1
皇司,旭鷲山,1
豊桜,旭鷲山,1
嘉風,旭鷲山,1
春日錦,旭鷲山,1
豪風,旭鷲山,0
朝赤龍,旭鷲山,1
玉春日,旭鷲山,1
時天空,旭鷲山,1
稀勢の里,旭鷲山,1
若の里,旭鷲山,0
豊桜,春日錦,0
北桜,春日錦,0
若の里,春日錦,0
皇司,春日錦,0
武雄山,春日錦,1
潮丸,春日錦,1
豪風,春日錦,0
朝赤龍,春日錦,0
旭鷲山,春日錦,0
嘉風,春日錦,0
玉春日,春日錦,0
春日王,春日錦,0
高見盛,春日錦,1
時津海,春日錦,1
豊ノ島,春日錦,1
春日錦,豊桜,1
玉春日,豊桜,0
嘉風,豊桜,0
武雄山,豊桜,0
豊ノ島,豊桜,1
若の里,豊桜,0
旭鷲山,豊桜,0
高見盛,豊桜,0
栃乃花,豊桜,1
潮丸,豊桜,0
皇司,豊桜,0
琴奨菊,豊桜,0
栃乃洋,豊桜,1
春日王,豊桜,0
片山,豊桜,0
玉春日,北桜,1
春日錦,北桜,1
潮丸,北桜,1
栃乃洋,北桜,0
旭鷲山,北桜,0
嘉風,北桜,1
皇司,北桜,1
若の里,北桜,0
武雄山,北桜,0
高見盛,北桜,1
白露山,北桜,0
垣添,北桜,1
豪風,北桜,0
時天空,北桜,0
十文字,北桜,0
北桜,玉春日,0
豊桜,玉春日,1
栃乃洋,玉春日,0
嘉風,玉春日,1
高見盛,玉春日,0
武雄山,玉春日,1
潮丸,玉春日,1
皇司,玉春日,1
白露山,玉春日,0
時天空,玉春日,1
春日錦,玉春日,1
旭鷲山,玉春日,0
若の里,玉春日,1
垣添,玉春日,1
旭天鵬,玉春日,0
潮丸,皇司,1
嘉風,皇司,0
白露山,皇司,0
春日錦,皇司,1
若の里,皇司,1
旭鷲山,皇司,0
北桜,皇司,0
玉春日,皇司,0
豊ノ島,皇司,0
武雄山,皇司,0
豊桜,皇司,1
栃乃洋,皇司,0
垣添,皇司,0
十文字,皇司,0
朝赤龍,皇司,0
皇司,潮丸,0
武雄山,潮丸,0
北桜,潮丸,0
旭鷲山,潮丸,0
白露山,潮丸,0
春日錦,潮丸,0
玉春日,潮丸,0
栃乃洋,潮丸,1
嘉風,潮丸,0
豊桜,潮丸,1
十文字,潮丸,0
豊ノ島,潮丸,0
栃乃花,潮丸,0
普天王,潮丸,1
琉鵬,潮丸,1
武雄山,嘉風,0
皇司,嘉風,1
豊桜,嘉風,1
玉春日,嘉風,0
栃乃洋,嘉風,1
北桜,嘉風,0
白露山,嘉風,1
旭鷲山,嘉風,0
潮丸,嘉風,1
春日錦,嘉風,1
若の里,嘉風,0
朝赤龍,嘉風,0
春日王,嘉風,1
琴奨菊,嘉風,1
栃乃花,嘉風,0
嘉風,武雄山,1
潮丸,武雄山,1
旭鷲山,武雄山,0
豊桜,武雄山,1
春日錦,武雄山,0
玉春日,武雄山,0
栃乃洋,武雄山,0
白露山,武雄山,1
北桜,武雄山,1
皇司,武雄山,1
豊ノ島,武雄山,0
栃乃花,武雄山,1
朝赤龍,武雄山,0
豪風,武雄山,1
高見盛,武雄山,0
