vs,rikishi,win
朝赤龍,旭天鵬,1
武蔵丸,高見盛,0
土佐ノ海,高見盛,1
朝青龍,高見盛,0
若の里,高見盛,1
武双山,高見盛,0
岩木山,高見盛,1
千代大海,高見盛,0
旭天鵬,高見盛,0
雅山,高見盛,1
魁皇,高見盛,0
玉乃島,高見盛,0
栃東,高見盛,0
琴光喜,高見盛,0
栃乃洋,高見盛,1
安美錦,高見盛,0
朝青龍,岩木山,0
魁皇,岩木山,0
千代大海,岩木山,0
栃東,岩木山,0
若の里,岩木山,0
高見盛,岩木山,0
武双山,岩木山,0
武蔵丸,岩木山,1
旭天鵬,岩木山,1
朝赤龍,岩木山,0
闘牙,岩木山,0
琴光喜,岩木山,1
安美錦,岩木山,1
雅山,岩木山,1
貴ノ浪,岩木山,1
千代大海,栃乃洋,0
朝青龍,栃乃洋,1
武蔵丸,栃乃洋,1
琴光喜,栃乃洋,1
貴ノ浪,栃乃洋,1
武双山,栃乃洋,0
魁皇,栃乃洋,1
栃東,栃乃洋,0
旭鷲山,栃乃洋,1
若の里,栃乃洋,0
北勝力,栃乃洋,0
金開山,栃乃洋,1
闘牙,栃乃洋,1
高見盛,栃乃洋,0
土佐ノ海,栃乃洋,0
栃東,琴光喜,0
武双山,琴光喜,1
雅山,琴光喜,0
栃乃洋,琴光喜,0
旭鷲山,琴光喜,0
武蔵丸,琴光喜,0
若の里,琴光喜,0
朝青龍,琴光喜,0
千代大海,琴光喜,0
旭天鵬,琴光喜,1
魁皇,琴光喜,1
岩木山,琴光喜,0
高見盛,琴光喜,1
朝赤龍,琴光喜,1
金開山,琴光喜,1
魁皇,闘牙,1
千代大海,闘牙,0
栃東,闘牙,0
武双山,闘牙,0
金開山,闘牙,1
旭鷲山,闘牙,1
玉乃島,闘牙,0
貴ノ浪,闘牙,1
若の里,闘牙,1
雅山,闘牙,1
岩木山,闘牙,1
旭天鵬,闘牙,1
栃乃洋,闘牙,0
土佐ノ海,闘牙,0
北勝力,闘牙,1
武双山,土佐ノ海,1
高見盛,土佐ノ海,0
魁皇,土佐ノ海,0
朝赤龍,土佐ノ海,1
時津海,土佐ノ海,1
貴ノ浪,土佐ノ海,1
武蔵丸,土佐ノ海,1
雅山,土佐ノ海,1
朝青龍,土佐ノ海,0
玉乃島,土佐ノ海,1
栃東,土佐ノ海,1
千代大海,土佐ノ海,0
若の里,土佐ノ海,0
闘牙,土佐ノ海,1
栃乃洋,土佐ノ海,1
若の里,安美錦,0
旭鷲山,安美錦,0
貴ノ浪,安美錦,1
武蔵丸,安美錦,0
朝青龍,安美錦,0
金開山,安美錦,0
栃東,安美錦,0
武双山,安美錦,1
朝赤龍,安美錦,1
千代大海,安美錦,0
旭天鵬,安美錦,1
時津海,安美錦,0
岩木山,安美錦,0
武雄山,安美錦,0
高見盛,安美錦,1
旭天鵬,玉乃島,1
雅山,玉乃島,1
若の里,玉乃島,1
朝青龍,玉乃島,0
武蔵丸,玉乃島,1
千代大海,玉乃島,1
闘牙,玉乃島,1
魁皇,玉乃島,0
栃東,玉乃島,0
土佐ノ海,玉乃島,0
高見盛,玉乃島,1
北勝力,玉乃島,1
武双山,玉乃島,0
春日錦,玉乃島,1
出島,玉乃島,1
朝赤龍,雅山,1
玉乃島,雅山,0
琴光喜,雅山,1
千代大海,雅山,1
栃東,雅山,0
朝青龍,雅山,0
貴ノ浪,雅山,0
土佐ノ海,雅山,0
高見盛,雅山,0
闘牙,雅山,0
琴龍,雅山,1
若の里,雅山,1
旭天鵬,雅山,0
岩木山,雅山,0
栃栄,雅山,1
雅山,朝赤龍,0
金開山,朝赤龍,0
時津海,朝赤龍,0
土佐ノ海,朝赤龍,0
魁皇,朝赤龍,0
北勝力,朝赤龍,0
武雄山,朝赤龍,1
垣添,朝赤龍,0
安美錦,朝赤龍,0
岩木山,朝赤龍,1
貴ノ浪,朝赤龍,1
豪風,朝赤龍,0
栃栄,朝赤龍,0
琴光喜,朝赤龍,0
旭天鵬,朝赤龍,0
旭鷲山,貴ノ浪,0
琴龍,貴ノ浪,1
安美錦,貴ノ浪,0
金開山,貴ノ浪,0
栃乃洋,貴ノ浪,0
土佐ノ海,貴ノ浪,0
雅山,貴ノ浪,1
闘牙,貴ノ浪,0
武雄山,貴ノ浪,1
垣添,貴ノ浪,1
朝赤龍,貴ノ浪,0
栃栄,貴ノ浪,1
若兎馬,貴ノ浪,0
霜鳥,貴ノ浪,0
岩木山,貴ノ浪,0
貴ノ浪,旭鷲山,1
安美錦,旭鷲山,1
春日錦,旭鷲山,1
時津海,旭鷲山,1
琴光喜,旭鷲山,1
闘牙,旭鷲山,0
垣添,旭鷲山,1
金開山,旭鷲山,1
栃乃洋,旭鷲山,0
朝青龍,旭鷲山,0
霜鳥,旭鷲山,1
魁皇,旭鷲山,0
北勝力,旭鷲山,0
武双山,旭鷲山,0
よう司,旭鷲山,0
時津海,金開山,1
朝赤龍,金開山,1
霜鳥,金開山,0
貴ノ浪,金開山,1
闘牙,金開山,0
安美錦,金開山,1
栃栄,金開山,0
旭鷲山,金開山,0
北勝力,金開山,1
隆乃若,金開山,0
垣添,金開山,0
栃乃洋,金開山,0
十文字,金開山,1
豪風,金開山,0
琴光喜,金開山,0
金開山,時津海,0
武雄山,時津海,1
朝赤龍,時津海,1
旭鷲山,時津海,0
土佐ノ海,時津海,0
春日錦,時津海,0
豪風,時津海,0
十文字,時津海,1
垣添,時津海,1
栃栄,時津海,0
隆乃若,時津海,1
安美錦,時津海,1
皇司,時津海,1
若兎馬,時津海,0
琴龍,時津海,1
琴龍,北勝力,1
霜鳥,北勝力,1
十文字,北勝力,1
武雄山,北勝力,1
春日錦,北勝力,1
朝赤龍,北勝力,1
隆乃若,北勝力,1
琴ノ若,北勝力,0
金開山,北勝力,0
出島,北勝力,0
栃乃洋,北勝力,1
玉乃島,北勝力,0
旭鷲山,北勝力,1
よう司,北勝力,1
闘牙,北勝力,0
北勝力,琴龍,0
貴ノ浪,琴龍,0
栃栄,琴龍,0
垣添,琴龍,1
霜鳥,琴龍,1
十文字,琴龍,1
皇司,琴龍,0
若兎馬,琴龍,0
玉春日,琴龍,1
豊桜,琴龍,1
雅山,琴龍,0
隆乃若,琴龍,1
よう司,琴龍,1
出島,琴龍,0
時津海,琴龍,0
春日錦,武雄山,0
時津海,武雄山,0
豪風,武雄山,0
北勝力,武雄山,0
若兎馬,武雄山,1
隆乃若,武雄山,1
朝赤龍,武雄山,0
栃栄,武雄山,0
貴ノ浪,武雄山,0
よう司,武雄山,0
玉春日,武雄山,0
皇司,武雄山,1
豊桜,武雄山,0
安美錦,武雄山,1
霜鳥,武雄山,0
霜鳥,垣添,0
十文字,垣添,0
若兎馬,垣添,1
琴龍,垣添,0
豪風,垣添,1
琴ノ若,垣添,0
旭鷲山,垣添,0
朝赤龍,垣添,1
時津海,垣添,0
貴ノ浪,垣添,0
金開山,垣添,1
豊桜,垣添,1
玉春日,垣添,1
皇司,垣添,1
春日錦,垣添,1
武雄山,春日錦,1
若兎馬,春日錦,1
旭鷲山,春日錦,0
豪風,春日錦,1
北勝力,春日錦,0
時津海,春日錦,1
出島,春日錦,0
玉力道,春日錦,1
豊桜,春日錦,1
琴ノ若,春日錦,1
よう司,春日錦,1
十文字,春日錦,0
霜鳥,春日錦,0
玉乃島,春日錦,0
垣添,春日錦,0
垣添,霜鳥,1
北勝力,霜鳥,0
金開山,霜鳥,1
十文字,霜鳥,1
琴龍,霜鳥,0
豊桜,霜鳥,0
玉力道,霜鳥,1
よう司,霜鳥,0
皇司,霜鳥,1
玉春日,霜鳥,0
旭鷲山,霜鳥,0
出島,霜鳥,0
春日錦,霜鳥,1
貴ノ浪,霜鳥,1
武雄山,霜鳥,1
栃栄,十文字,1
垣添,十文字,1
北勝力,十文字,0
霜鳥,十文字,0
玉春日,十文字,1
琴龍,十文字,0
よう司,十文字,1
時津海,十文字,0
出島,十文字,1
豪風,十文字,1
皇司,十文字,0
春日錦,十文字,1
金開山,十文字,0
隆乃若,十文字,0
若兎馬,十文字,1
十文字,栃栄,0
隆乃若,栃栄,0
琴龍,栃栄,1
若兎馬,栃栄,0
豊桜,栃栄,0
皇司,栃栄,1
金開山,栃栄,1
武雄山,栃栄,1
よう司,栃栄,0
時津海,栃栄,1
出島,栃栄,0
貴ノ浪,栃栄,0
朝赤龍,栃栄,1
玉春日,栃栄,1
雅山,栃栄,0
豪風,若兎馬,1
春日錦,若兎馬,0
垣添,若兎馬,0
栃栄,若兎馬,1
武雄山,若兎馬,0
玉春日,若兎馬,1
豊桜,若兎馬,0
琴龍,若兎馬,1
隆乃若,若兎馬,1
皇司,若兎馬,0
海鵬,若兎馬,0
よう司,若兎馬,0
貴ノ浪,若兎馬,1
時津海,若兎馬,1
十文字,若兎馬,0
若兎馬,豪風,0
玉春日,豪風,1
武雄山,豪風,1
春日錦,豪風,0
垣添,豪風,0
よう司,豪風,0
時津海,豪風,1
隆乃若,豪風,1
琴ノ若,豪風,1
十文字,豪風,0
豊桜,豪風,1
朝赤龍,豪風,1
出島,豪風,0
金開山,豪風,1
皇司,豪風,1
隆乃若,琴ノ若,1
出島,琴ノ若,0
よう司,琴ノ若,1
皇司,琴ノ若,1
玉力道,琴ノ若,1
垣添,琴ノ若,1
玉春日,琴ノ若,1
北勝力,琴ノ若,1
豪風,琴ノ若,0
春日錦,琴ノ若,0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
琴ノ若,隆乃若,0
栃栄,隆乃若,1
玉力道,隆乃若,1
出島,隆乃若,0
皇司,隆乃若,1
武雄山,隆乃若,0
北勝力,隆乃若,0
豪風,隆乃若,0
若兎馬,隆乃若,0
金開山,隆乃若,1
時津海,隆乃若,0
琴龍,隆乃若,0
海鵬,隆乃若,1
十文字,隆乃若,1
豊桜,隆乃若,1
皇司,玉春日,0
豪風,玉春日,0
豊桜,玉春日,1
よう司,玉春日,1
十文字,玉春日,0
若兎馬,玉春日,0
琴ノ若,玉春日,0
出島,玉春日,0
琴龍,玉春日,0
霜鳥,玉春日,1
武雄山,玉春日,1
朝乃若,玉春日,1
垣添,玉春日,0
栃栄,玉春日,0
北桜,玉春日,1
玉春日,皇司,1
玉力道,皇司,0
出島,皇司,0
琴ノ若,皇司,0
隆乃若,皇司,0
栃栄,皇司,0
琴龍,皇司,1
豊桜,皇司,1
霜鳥,皇司,0
若兎馬,皇司,1
十文字,皇司,1
武雄山,皇司,0
時津海,皇司,0
垣添,皇司,0
豪風,皇司,0
出島,豊桜,1
よう司,豊桜,0
玉春日,豊桜,0
玉力道,豊桜,0
栃栄,豊桜,1
霜鳥,豊桜,1
若兎馬,豊桜,1
皇司,豊桜,0
春日錦,豊桜,0
琴龍,豊桜,0
豪風,豊桜,0
垣添,豊桜,0
武雄山,豊桜,1
潮丸,豊桜,1
隆乃若,豊桜,0
豊桜,出島,0
琴ノ若,出島,1
皇司,出島,1
隆乃若,出島,1
よう司,出島,0
玉力道,出島,1
春日錦,出島,1
玉春日,出島,1
十文字,出島,0
北勝力,出島,1
栃栄,出島,1
霜鳥,出島,1
豪風,出島,1
琴龍,出島,1
玉乃島,出島,0
よう司,玉力道,0
皇司,玉力道,1
隆乃若,玉力道,0
豊桜,玉力道,1
琴ノ若,玉力道,0
出島,玉力道,0
霜鳥,玉力道,0
春日錦,玉力道,0
や,玉力道,-1.0
や,玉力道,-1.0
や,玉力道,-1.0
や,玉力道,-1.0
や,玉力道,-1.0
や,玉力道,-1.0
や,玉力道,-1.0
玉力道,よう司,1
豊桜,よう司,1
琴ノ若,よう司,0
玉春日,よう司,0
出島,よう司,1
豪風,よう司,1
十文字,よう司,0
霜鳥,よう司,1
栃栄,よう司,1
武雄山,よう司,1
春日錦,よう司,0
若兎馬,よう司,1
琴龍,よう司,0
北勝力,よう司,0
旭鷲山,よう司,1
