vs,rikishi,win
豊真将,嘉風,0
嘉風,琴奨菊,1
朝赤龍,琴奨菊,1
玉鷲,琴奨菊,0
阿覧,琴奨菊,1
豊ノ島,琴奨菊,1
稀勢の里,琴奨菊,1
時天空,琴奨菊,0
雅山,琴奨菊,1
栃乃洋,琴奨菊,1
高見盛,琴奨菊,0
豊響,琴奨菊,0
翔天狼,琴奨菊,1
鶴竜,琴奨菊,0
武州山,琴奨菊,1
豪栄道,琴奨菊,1
朝赤龍,千代白鵬,1
嘉風,千代白鵬,1
時天空,千代白鵬,0
稀勢の里,千代白鵬,0
山本山,千代白鵬,0
や,千代白鵬,-1
や,千代白鵬,-1
や,千代白鵬,-1
や,千代白鵬,-1
や,千代白鵬,-1
や,千代白鵬,-1
や,千代白鵬,-1
や,千代白鵬,-1
や,千代白鵬,-1
や,千代白鵬,-1
千代白鵬,朝赤龍,0
琴奨菊,朝赤龍,0
嘉風,朝赤龍,1
栃乃洋,朝赤龍,0
阿覧,朝赤龍,1
豊ノ島,朝赤龍,0
玉鷲,朝赤龍,0
霜鳳,朝赤龍,1
稀勢の里,朝赤龍,0
普天王,朝赤龍,1
出島,朝赤龍,0
栃ノ心,朝赤龍,1
垣添,朝赤龍,0
高見盛,朝赤龍,0
武州山,朝赤龍,0
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
や,若の里,-1
玉鷲,岩木山,1
時天空,岩木山,0
普天王,岩木山,0
山本山,岩木山,0
栃乃洋,岩木山,1
霜鳳,岩木山,1
阿覧,岩木山,0
出島,岩木山,1
北勝力,岩木山,1
嘉風,岩木山,1
垣添,岩木山,1
黒海,岩木山,0
翔天狼,岩木山,1
稀勢の里,岩木山,0
雅山,岩木山,1
岩木山,玉鷲,0
山本山,玉鷲,1
琴奨菊,玉鷲,1
時天空,玉鷲,0
普天王,玉鷲,0
栃乃洋,玉鷲,0
朝赤龍,玉鷲,1
嘉風,玉鷲,1
阿覧,玉鷲,0
垣添,玉鷲,1
栃ノ心,玉鷲,0
豊ノ島,玉鷲,1
雅山,玉鷲,0
出島,玉鷲,0
旭天鵬,玉鷲,0
山本山,時天空,0
岩木山,時天空,1
千代白鵬,時天空,1
玉鷲,時天空,1
出島,時天空,0
雅山,時天空,0
琴奨菊,時天空,1
栃乃洋,時天空,0
垣添,時天空,1
翔天狼,時天空,0
阿覧,時天空,1
武州山,時天空,0
高見盛,時天空,0
豊響,時天空,0
黒海,時天空,1
時天空,山本山,1
玉鷲,山本山,0
雅山,山本山,1
岩木山,山本山,1
千代白鵬,山本山,1
出島,山本山,0
翔天狼,山本山,0
稀勢の里,山本山,0
嘉風,山本山,0
栃乃洋,山本山,1
高見盛,山本山,1
垣添,山本山,0
阿覧,山本山,0
栃ノ心,山本山,1
豊響,山本山,0
霜鳳,普天王,0
雅山,普天王,0
岩木山,普天王,1
出島,普天王,1
玉鷲,普天王,1
垣添,普天王,0
木村山,普天王,0
翔天狼,普天王,0
武州山,普天王,0
朝赤龍,普天王,0
栃乃洋,普天王,1
嘉風,普天王,1
黒海,普天王,1
豊ノ島,普天王,0
栃ノ心,普天王,0
普天王,霜鳳,1
豊響,霜鳳,0
出島,霜鳳,0
雅山,霜鳳,0
垣添,霜鳳,0
岩木山,霜鳳,0
武州山,霜鳳,0
朝赤龍,霜鳳,0
翔天狼,霜鳳,0
北勝力,霜鳳,1
嘉風,霜鳳,1
木村山,霜鳳,1
若荒雄,霜鳳,1
黒海,霜鳳,0
高見盛,霜鳳,1
豊響,雅山,0
普天王,雅山,1
山本山,雅山,0
霜鳳,雅山,1
木村山,雅山,1
時天空,雅山,1
黒海,雅山,1
琴奨菊,雅山,0
高見盛,雅山,1
栃ノ心,雅山,1
北勝力,雅山,1
稀勢の里,雅山,0
玉鷲,雅山,1
阿覧,雅山,0
岩木山,雅山,0
雅山,豊響,1
霜鳳,豊響,1
武州山,豊響,0
翔天狼,豊響,1
栃ノ心,豊響,0
北勝力,豊響,1
垣添,豊響,1
木村山,豊響,1
黒海,豊響,1
稀勢の里,豊響,0
琴奨菊,豊響,1
高見盛,豊響,1
出島,豊響,0
時天空,豊響,1
山本山,豊響,1
出島,高見盛,1
北勝力,高見盛,1
垣添,高見盛,1
木村山,高見盛,1
武州山,高見盛,1
翔天狼,高見盛,0
栃ノ心,高見盛,1
黒海,高見盛,0
雅山,高見盛,0
琴奨菊,高見盛,1
山本山,高見盛,0
豊響,高見盛,0
時天空,高見盛,1
朝赤龍,高見盛,1
霜鳳,高見盛,0
高見盛,出島,0
栃ノ心,出島,0
霜鳳,出島,1
普天王,出島,0
時天空,出島,1
山本山,出島,1
北勝力,出島,0
岩木山,出島,0
木村山,出島,0
黒海,出島,1
朝赤龍,出島,1
土佐豊,出島,0
豊響,出島,1
玉鷲,出島,1
栃乃洋,出島,0
垣添,北勝力,0
高見盛,北勝力,0
栃ノ心,北勝力,1
黒海,北勝力,1
翔天狼,北勝力,0
豊響,北勝力,0
出島,北勝力,1
武州山,北勝力,0
岩木山,北勝力,0
霜鳳,北勝力,0
雅山,北勝力,0
猛虎浪,北勝力,0
木村山,北勝力,1
若荒雄,北勝力,0
春日王,北勝力,0
翔天狼,栃ノ心,1
出島,栃ノ心,1
北勝力,栃ノ心,0
武州山,栃ノ心,1
豊響,栃ノ心,1
黒海,栃ノ心,0
高見盛,栃ノ心,0
垣添,栃ノ心,1
豊ノ島,栃ノ心,1
雅山,栃ノ心,0
玉鷲,栃ノ心,1
朝赤龍,栃ノ心,0
土佐豊,栃ノ心,1
山本山,栃ノ心,0
普天王,栃ノ心,1
武州山,黒海,1
垣添,黒海,0
木村山,黒海,1
北勝力,黒海,0
北太樹,黒海,1
栃ノ心,黒海,1
雅山,黒海,0
高見盛,黒海,1
豊響,黒海,0
出島,黒海,0
翔天狼,黒海,1
岩木山,黒海,1
普天王,黒海,0
霜鳳,黒海,1
時天空,黒海,0
北勝力,垣添,1
黒海,垣添,1
高見盛,垣添,0
若荒雄,垣添,1
霜鳳,垣添,1
普天王,垣添,1
豊響,垣添,0
栃ノ心,垣添,0
時天空,垣添,0
玉鷲,垣添,0
岩木山,垣添,0
山本山,垣添,1
朝赤龍,垣添,1
将司,垣添,0
木村山,垣添,1
栃ノ心,翔天狼,0
木村山,翔天狼,1
将司,翔天狼,0
豊響,翔天狼,0
北勝力,翔天狼,1
高見盛,翔天狼,1
山本山,翔天狼,1
普天王,翔天狼,1
霜鳳,翔天狼,1
時天空,翔天狼,1
黒海,翔天狼,0
琴奨菊,翔天狼,0
岩木山,翔天狼,0
栃乃洋,翔天狼,1
若荒雄,翔天狼,0
黒海,武州山,0
猛虎浪,武州山,0
豊響,武州山,1
栃ノ心,武州山,0
高見盛,武州山,0
木村山,武州山,0
霜鳳,武州山,1
北勝力,武州山,1
普天王,武州山,1
土佐豊,武州山,1
若荒雄,武州山,1
時天空,武州山,1
栃乃洋,武州山,1
琴奨菊,武州山,0
朝赤龍,武州山,1
土佐豊,木村山,0
翔天狼,木村山,0
黒海,木村山,0
高見盛,木村山,0
雅山,木村山,0
武州山,木村山,1
普天王,木村山,1
豊響,木村山,0
出島,木村山,1
猛虎浪,木村山,0
春日王,木村山,1
霜鳳,木村山,0
北勝力,木村山,0
嘉風,木村山,1
垣添,木村山,0
