vs,rikishi,win
琴奨菊,白鵬,1
豪栄道,白鵬,1
阿覧,白鵬,1
豊響,白鵬,1
旭天鵬,白鵬,1
栃煌山,白鵬,1
稀勢の里,白鵬,1
岩木山,白鵬,1
鶴竜,白鵬,1
千代大海,白鵬,1
琴光喜,白鵬,0
魁皇,白鵬,1
琴欧洲,白鵬,1
日馬富士,白鵬,1
朝青龍,白鵬,1
旭天鵬,朝青龍,1
阿覧,朝青龍,1
豪栄道,朝青龍,1
栃煌山,朝青龍,1
豊響,朝青龍,1
琴奨菊,朝青龍,1
岩木山,朝青龍,1
稀勢の里,朝青龍,0
千代大海,朝青龍,0
鶴竜,朝青龍,1
魁皇,朝青龍,0
琴光喜,朝青龍,1
日馬富士,朝青龍,1
琴欧洲,朝青龍,0
白鵬,朝青龍,0
稀勢の里,日馬富士,1
岩木山,日馬富士,1
琴奨菊,日馬富士,0
旭天鵬,日馬富士,1
阿覧,日馬富士,0
豪栄道,日馬富士,1
鶴竜,日馬富士,1
栃煌山,日馬富士,1
琴光喜,日馬富士,0
魁皇,日馬富士,1
把瑠都,日馬富士,1
千代大海,日馬富士,1
朝青龍,日馬富士,0
白鵬,日馬富士,0
琴欧洲,日馬富士,0
阿覧,琴欧洲,1
栃煌山,琴欧洲,1
鶴竜,琴欧洲,1
岩木山,琴欧洲,1
豪栄道,琴欧洲,1
豊響,琴欧洲,1
旭天鵬,琴欧洲,1
把瑠都,琴欧洲,1
魁皇,琴欧洲,1
稀勢の里,琴欧洲,1
千代大海,琴欧洲,0
雅山,琴欧洲,1
白鵬,琴欧洲,0
朝青龍,琴欧洲,1
日馬富士,琴欧洲,1
豪栄道,魁皇,0
琴奨菊,魁皇,1
栃煌山,魁皇,1
鶴竜,魁皇,0
稀勢の里,魁皇,0
阿覧,魁皇,1
豊響,魁皇,1
旭天鵬,魁皇,1
琴欧洲,魁皇,0
日馬富士,魁皇,0
朝青龍,魁皇,1
白鵬,魁皇,0
岩木山,魁皇,1
千代大海,魁皇,1
琴光喜,魁皇,0
栃煌山,琴光喜,1
旭天鵬,琴光喜,1
豊響,琴光喜,1
阿覧,琴光喜,1
岩木山,琴光喜,1
稀勢の里,琴光喜,0
豪栄道,琴光喜,1
千代大海,琴光喜,1
日馬富士,琴光喜,1
把瑠都,琴光喜,1
白鵬,琴光喜,1
朝青龍,琴光喜,0
安美錦,琴光喜,0
鶴竜,琴光喜,1
魁皇,琴光喜,1
豊響,千代大海,1
稀勢の里,千代大海,0
旭天鵬,千代大海,0
琴奨菊,千代大海,1
栃煌山,千代大海,1
岩木山,千代大海,0
阿覧,千代大海,1
琴光喜,千代大海,0
朝青龍,千代大海,1
白鵬,千代大海,0
琴欧洲,千代大海,1
日馬富士,千代大海,0
豪栄道,千代大海,1
魁皇,千代大海,0
鶴竜,千代大海,1
岩木山,鶴竜,0
豊響,鶴竜,1
琴欧洲,鶴竜,0
魁皇,鶴竜,1
琴奨菊,鶴竜,0
旭天鵬,鶴竜,0
日馬富士,鶴竜,0
阿覧,鶴竜,1
白鵬,鶴竜,0
朝青龍,鶴竜,0
豪栄道,鶴竜,1
栃煌山,鶴竜,1
稀勢の里,鶴竜,0
琴光喜,鶴竜,0
千代大海,鶴竜,0
日馬富士,稀勢の里,0
千代大海,稀勢の里,1
岩木山,稀勢の里,1
豪栄道,稀勢の里,1
魁皇,稀勢の里,1
琴光喜,稀勢の里,1
白鵬,稀勢の里,0
朝青龍,稀勢の里,1
阿覧,稀勢の里,1
琴欧洲,稀勢の里,0
琴奨菊,稀勢の里,0
旭天鵬,稀勢の里,0
鶴竜,稀勢の里,1
把瑠都,稀勢の里,0
安美錦,稀勢の里,1
朝青龍,旭天鵬,0
琴光喜,旭天鵬,0
千代大海,旭天鵬,1
日馬富士,旭天鵬,0
白鵬,旭天鵬,0
鶴竜,旭天鵬,1
琴欧洲,旭天鵬,0
魁皇,旭天鵬,0
豪栄道,旭天鵬,1
栃煌山,旭天鵬,1
阿覧,旭天鵬,0
稀勢の里,旭天鵬,1
琴奨菊,旭天鵬,0
豊響,旭天鵬,0
岩木山,旭天鵬,1
白鵬,琴奨菊,0
魁皇,琴奨菊,0
日馬富士,琴奨菊,1
千代大海,琴奨菊,0
鶴竜,琴奨菊,1
朝青龍,琴奨菊,0
栃煌山,琴奨菊,1
豪栄道,琴奨菊,0
豊響,琴奨菊,0
阿覧,琴奨菊,1
稀勢の里,琴奨菊,1
岩木山,琴奨菊,1
旭天鵬,琴奨菊,1
雅山,琴奨菊,1
把瑠都,琴奨菊,0
琴欧洲,阿覧,0
朝青龍,阿覧,0
白鵬,阿覧,0
琴光喜,阿覧,0
日馬富士,阿覧,1
魁皇,阿覧,0
千代大海,阿覧,0
鶴竜,阿覧,0
稀勢の里,阿覧,0
琴奨菊,阿覧,0
旭天鵬,阿覧,1
豪栄道,阿覧,0
栃煌山,阿覧,1
岩木山,阿覧,0
豊響,阿覧,1
魁皇,豪栄道,1
白鵬,豪栄道,0
朝青龍,豪栄道,0
稀勢の里,豪栄道,0
琴欧洲,豪栄道,0
日馬富士,豪栄道,0
琴光喜,豪栄道,0
琴奨菊,豪栄道,1
旭天鵬,豪栄道,0
雅山,豪栄道,1
鶴竜,豪栄道,0
阿覧,豪栄道,1
千代大海,豪栄道,0
栃煌山,豪栄道,0
高見盛,豪栄道,1
琴光喜,栃煌山,0
琴欧洲,栃煌山,0
魁皇,栃煌山,0
朝青龍,栃煌山,0
千代大海,栃煌山,0
白鵬,栃煌山,0
琴奨菊,栃煌山,0
日馬富士,栃煌山,0
把瑠都,栃煌山,0
旭天鵬,栃煌山,0
岩木山,栃煌山,0
鶴竜,栃煌山,0
阿覧,栃煌山,0
豪栄道,栃煌山,1
武州山,栃煌山,1
千代大海,豊響,0
鶴竜,豊響,0
琴光喜,豊響,0
白鵬,豊響,0
朝青龍,豊響,0
琴欧洲,豊響,0
魁皇,豊響,0
高見盛,豊響,0
琴奨菊,豊響,1
安美錦,豊響,0
武州山,豊響,1
把瑠都,豊響,0
雅山,豊響,0
旭天鵬,豊響,1
阿覧,豊響,0
鶴竜,岩木山,1
日馬富士,岩木山,0
稀勢の里,岩木山,0
琴欧洲,岩木山,0
琴光喜,岩木山,0
千代大海,岩木山,1
朝青龍,岩木山,0
白鵬,岩木山,0
安美錦,岩木山,0
高見盛,岩木山,1
栃煌山,岩木山,1
琴奨菊,岩木山,0
魁皇,岩木山,0
阿覧,岩木山,1
旭天鵬,岩木山,0
雅山,把瑠都,1
高見盛,把瑠都,1
安美錦,把瑠都,0
栃ノ心,把瑠都,1
武州山,把瑠都,1
玉乃島,把瑠都,1
豊ノ島,把瑠都,1
琴欧洲,把瑠都,0
栃煌山,把瑠都,1
琴光喜,把瑠都,0
日馬富士,把瑠都,0
豊響,把瑠都,1
翔天狼,把瑠都,1
稀勢の里,把瑠都,1
琴奨菊,把瑠都,1
把瑠都,雅山,0
安美錦,雅山,0
高見盛,雅山,1
玉乃島,雅山,1
栃ノ心,雅山,0
猛虎浪,雅山,1
黒海,雅山,1
豪風,雅山,0
豊ノ島,雅山,1
豪栄道,雅山,0
栃乃洋,雅山,1
琴欧洲,雅山,0
豊響,雅山,1
琴奨菊,雅山,0
嘉風,雅山,1
安美錦,高見盛,1
把瑠都,高見盛,0
雅山,高見盛,0
武州山,高見盛,0
玉乃島,高見盛,0
豊ノ島,高見盛,1
栃ノ心,高見盛,1
豊響,高見盛,1
猛虎浪,高見盛,1
岩木山,高見盛,0
土佐豊,高見盛,0
豪風,高見盛,1
時天空,高見盛,0
垣添,高見盛,0
豪栄道,高見盛,0
高見盛,安美錦,0
雅山,安美錦,1
把瑠都,安美錦,1
豊ノ島,安美錦,1
猛虎浪,安美錦,1
垣添,安美錦,1
武州山,安美錦,1
翔天狼,安美錦,0
岩木山,安美錦,1
豊響,安美錦,1
時天空,安美錦,1
玉乃島,安美錦,0
琴光喜,安美錦,1
栃ノ心,安美錦,1
稀勢の里,安美錦,0
武州山,栃ノ心,1
玉乃島,栃ノ心,0
豊ノ島,栃ノ心,1
把瑠都,栃ノ心,0
雅山,栃ノ心,1
黒海,栃ノ心,1
高見盛,栃ノ心,0
垣添,栃ノ心,1
豪風,栃ノ心,1
猛虎浪,栃ノ心,1
翔天狼,栃ノ心,1
時天空,栃ノ心,0
豊真将,栃ノ心,0
安美錦,栃ノ心,0
春日王,栃ノ心,1
栃ノ心,武州山,0
豊ノ島,武州山,0
玉乃島,武州山,0
高見盛,武州山,1
把瑠都,武州山,0
