vs,rikishi,win
鶴竜,時天空,0
北勝力,時天空,1
若の里,時天空,1
魁皇,豊真将,1
琴光喜,豊真将,0
朝赤龍,豊真将,1
琴欧洲,豊真将,0
豊ノ島,豊真将,0
若の里,豊真将,1
雅山,豊真将,1
白鵬,豊真将,0
千代大海,豊真将,1
稀勢の里,豊真将,0
安馬,豊真将,0
時天空,豊真将,1
安美錦,豊真将,1
鶴竜,豊真将,1
出島,豊真将,0
琴光喜,栃乃洋,0
千代大海,栃乃洋,0
琴欧洲,栃乃洋,1
白鵬,栃乃洋,0
稀勢の里,栃乃洋,0
魁皇,栃乃洋,1
朝赤龍,栃乃洋,0
安美錦,栃乃洋,0
雅山,栃乃洋,0
鶴竜,栃乃洋,0
時天空,栃乃洋,0
海鵬,栃乃洋,1
北勝力,栃乃洋,0
若の里,栃乃洋,1
時津海,栃乃洋,0
安美錦,鶴竜,0
朝赤龍,鶴竜,1
白鵬,鶴竜,0
出島,鶴竜,1
琴欧洲,鶴竜,0
安馬,鶴竜,0
千代大海,鶴竜,0
琴光喜,鶴竜,0
琴奨菊,鶴竜,0
栃乃洋,鶴竜,1
稀勢の里,鶴竜,1
若の里,鶴竜,1
時天空,鶴竜,1
豊真将,鶴竜,0
春日王,鶴竜,1
朝赤龍,北勝力,0
安美錦,北勝力,0
魁皇,北勝力,1
千代大海,北勝力,0
白鵬,北勝力,0
琴欧洲,北勝力,0
琴光喜,北勝力,0
時津海,北勝力,0
安馬,北勝力,0
若の里,北勝力,1
土佐ノ海,北勝力,0
稀勢の里,北勝力,0
栃乃洋,北勝力,1
時天空,北勝力,0
露鵬,北勝力,0
出島,琴奨菊,1
若の里,琴奨菊,1
時天空,琴奨菊,0
安美錦,琴奨菊,0
豊響,琴奨菊,0
雅山,琴奨菊,1
白鵬,琴奨菊,0
海鵬,琴奨菊,1
鶴竜,琴奨菊,1
玉乃島,琴奨菊,1
千代大海,琴奨菊,1
豊ノ島,琴奨菊,1
朝赤龍,琴奨菊,0
垣添,琴奨菊,1
安馬,琴奨菊,1
琴奨菊,出島,0
豊ノ島,出島,1
千代大海,出島,0
鶴竜,出島,0
魁皇,出島,1
安美錦,出島,0
琴欧洲,出島,1
豊響,出島,1
白鵬,出島,0
琴光喜,出島,1
若の里,出島,0
玉乃島,出島,1
稀勢の里,出島,1
朝赤龍,出島,0
豊真将,出島,1
豊ノ島,若の里,0
琴奨菊,若の里,0
海鵬,若の里,1
豊響,若の里,0
琴光喜,若の里,0
豊真将,若の里,0
時津海,若の里,1
千代大海,若の里,0
安美錦,若の里,1
北勝力,若の里,0
出島,若の里,1
鶴竜,若の里,0
琴欧洲,若の里,1
栃乃洋,若の里,0
時天空,若の里,0
若の里,豊ノ島,1
出島,豊ノ島,0
玉乃島,豊ノ島,0
土佐ノ海,豊ノ島,1
豊真将,豊ノ島,1
海鵬,豊ノ島,1
豊響,豊ノ島,0
琴欧洲,豊ノ島,1
琴光喜,豊ノ島,1
豪風,豊ノ島,0
白鵬,豊ノ島,1
琴奨菊,豊ノ島,0
安馬,豊ノ島,0
安美錦,豊ノ島,0
朝赤龍,豊ノ島,1
豊響,雅山,1
海鵬,雅山,0
時津海,雅山,1
玉乃島,雅山,1
時天空,雅山,1
琴奨菊,雅山,0
豊真将,雅山,0
露鵬,雅山,1
栃乃洋,雅山,1
琴欧洲,雅山,0
玉春日,雅山,1
琴光喜,雅山,0
春日王,雅山,1
稀勢の里,雅山,0
豪風,雅山,1
雅山,豊響,0
玉乃島,豊響,1
豪風,豊響,0
若の里,豊響,1
琴奨菊,豊響,1
時津海,豊響,1
豊ノ島,豊響,1
出島,豊響,0
春日王,豊響,0
旭天鵬,豊響,0
栃煌山,豊響,1
垣添,豊響,0
玉春日,豊響,0
高見盛,豊響,1
普天王,豊響,0
玉乃島,海鵬,1
雅山,海鵬,1
若の里,海鵬,0
露鵬,海鵬,0
高見盛,海鵬,0
豊ノ島,海鵬,0
土佐ノ海,海鵬,0
琴奨菊,海鵬,0
時津海,海鵬,0
岩木山,海鵬,0
黒海,海鵬,0
栃乃洋,海鵬,0
龍皇,海鵬,1
北桜,海鵬,1
春日錦,海鵬,0
海鵬,玉乃島,0
豊響,玉乃島,0
豊ノ島,玉乃島,1
雅山,玉乃島,0
岩木山,玉乃島,1
露鵬,玉乃島,1
豪風,玉乃島,1
土佐ノ海,玉乃島,1
普天王,玉乃島,0
琴奨菊,玉乃島,0
高見盛,玉乃島,0
出島,玉乃島,0
栃煌山,玉乃島,1
時津海,玉乃島,1
黒海,玉乃島,1
豪風,時津海,0
土佐ノ海,時津海,0
雅山,時津海,0
岩木山,時津海,0
春日王,時津海,0
豊響,時津海,0
若の里,時津海,0
北勝力,時津海,1
海鵬,時津海,1
高見盛,時津海,0
露鵬,時津海,1
北桜,時津海,1
黒海,時津海,0
玉乃島,時津海,0
栃乃洋,時津海,1
時津海,豪風,1
露鵬,豪風,1
豊響,豪風,1
普天王,豪風,0
玉春日,豪風,1
春日王,豪風,1
玉乃島,豪風,0
岩木山,豪風,1
黒海,豪風,1
豊ノ島,豪風,1
豪栄道,豪風,0
琴欧洲,豪風,0
旭天鵬,豪風,0
栃煌山,豪風,1
雅山,豪風,0
露鵬,土佐ノ海,0
時津海,土佐ノ海,1
春日王,土佐ノ海,0
豊ノ島,土佐ノ海,0
普天王,土佐ノ海,0
玉春日,土佐ノ海,0
海鵬,土佐ノ海,1
玉乃島,土佐ノ海,0
岩木山,土佐ノ海,1
龍皇,土佐ノ海,1
北勝力,土佐ノ海,1
白露山,土佐ノ海,0
嘉風,土佐ノ海,0
黒海,土佐ノ海,0
栃煌山,土佐ノ海,1
土佐ノ海,露鵬,1
豪風,露鵬,0
玉春日,露鵬,0
海鵬,露鵬,1
旭天鵬,露鵬,1
玉乃島,露鵬,0
普天王,露鵬,1
雅山,露鵬,0
垣添,露鵬,0
栃煌山,露鵬,0
時津海,露鵬,0
龍皇,露鵬,1
北桜,露鵬,0
嘉風,露鵬,0
北勝力,露鵬,1
岩木山,高見盛,1
春日王,高見盛,0
普天王,高見盛,0
旭天鵬,高見盛,0
海鵬,高見盛,1
黒海,高見盛,0
栃煌山,高見盛,0
嘉風,高見盛,0
龍皇,高見盛,1
時津海,高見盛,1
玉乃島,高見盛,1
春日錦,高見盛,1
白露山,高見盛,1
豊響,高見盛,0
垣添,高見盛,1
高見盛,岩木山,0
玉春日,岩木山,0
旭天鵬,岩木山,0
時津海,岩木山,1
玉乃島,岩木山,0
栃煌山,岩木山,1
黒海,岩木山,1
豪風,岩木山,0
土佐ノ海,岩木山,0
海鵬,岩木山,1
龍皇,岩木山,0
嘉風,岩木山,0
普天王,岩木山,0
春日錦,岩木山,0
白露山,岩木山,0
玉春日,春日王,1
高見盛,春日王,1
土佐ノ海,春日王,1
龍皇,春日王,1
時津海,春日王,1
豪風,春日王,0
白露山,春日王,1
栃煌山,春日王,0
豊響,春日王,1
豪栄道,春日王,0
旭天鵬,春日王,1
普天王,春日王,1
雅山,春日王,0
琴欧洲,春日王,1
鶴竜,春日王,0
春日王,玉春日,0
岩木山,玉春日,1
露鵬,玉春日,1
豪栄道,玉春日,0
豪風,玉春日,0
土佐ノ海,玉春日,1
嘉風,玉春日,1
春日錦,玉春日,1
栃煌山,玉春日,0
垣添,玉春日,0
雅山,玉春日,0
黒海,玉春日,1
豊響,玉春日,1
龍皇,玉春日,1
旭天鵬,玉春日,0
黒海,普天王,0
旭天鵬,普天王,0
高見盛,普天王,1
豪風,普天王,1
土佐ノ海,普天王,1
春日錦,普天王,1
露鵬,普天王,0
豪栄道,普天王,0
玉乃島,普天王,1
嘉風,普天王,0
北桜,普天王,1
春日王,普天王,0
岩木山,普天王,1
白露山,普天王,0
豊響,普天王,1
普天王,黒海,1
龍皇,黒海,0
北桜,黒海,1
嘉風,黒海,0
垣添,黒海,0
高見盛,黒海,1
岩木山,黒海,0
白露山,黒海,0
豪風,黒海,0
春日錦,黒海,1
海鵬,黒海,1
玉春日,黒海,0
時津海,黒海,1
土佐ノ海,黒海,1
玉乃島,黒海,0
龍皇,旭天鵬,1
普天王,旭天鵬,1
岩木山,旭天鵬,1
高見盛,旭天鵬,1
露鵬,旭天鵬,0
白露山,旭天鵬,1
春日錦,旭天鵬,1
北桜,旭天鵬,1
豪栄道,旭天鵬,0
豊響,旭天鵬,1
春日王,旭天鵬,0
栃煌山,旭天鵬,1
豪風,旭天鵬,1
安馬,旭天鵬,1
玉春日,旭天鵬,1
旭天鵬,龍皇,0
黒海,龍皇,1
春日錦,龍皇,0
春日王,龍皇,0
白露山,龍皇,0
嘉風,龍皇,1
豪栄道,龍皇,0
垣添,龍皇,0
高見盛,龍皇,0
土佐ノ海,龍皇,0
岩木山,龍皇,1
露鵬,龍皇,0
海鵬,龍皇,0
玉春日,龍皇,0
北桜,龍皇,0
北桜,栃煌山,1
豪栄道,栃煌山,1
白露山,栃煌山,1
垣添,栃煌山,0
嘉風,栃煌山,0
岩木山,栃煌山,0
高見盛,栃煌山,1
春日王,栃煌山,1
玉春日,栃煌山,1
露鵬,栃煌山,1
豊響,栃煌山,0
旭天鵬,栃煌山,0
玉乃島,栃煌山,0
豪風,栃煌山,0
土佐ノ海,栃煌山,0
栃煌山,北桜,0
嘉風,北桜,0
黒海,北桜,0
春日錦,北桜,0
白馬,北桜,1
豪栄道,北桜,0
垣添,北桜,0
旭天鵬,北桜,0
栃乃花,北桜,1
寶智山,北桜,0
普天王,北桜,0
時津海,北桜,0
露鵬,北桜,1
海鵬,北桜,0
龍皇,北桜,1
白露山,豪栄道,1
栃煌山,豪栄道,0
垣添,豪栄道,1
玉春日,豪栄道,1
春日錦,豪栄道,1
北桜,豪栄道,1
龍皇,豪栄道,1
普天王,豪栄道,1
旭天鵬,豪栄道,1
春日王,豪栄道,1
豪風,豪栄道,1
安馬,豪栄道,0
千代大海,豪栄道,0
白鵬,豪栄道,0
嘉風,豪栄道,1
豪栄道,白露山,0
垣添,白露山,1
栃煌山,白露山,0
若麒麟,白露山,0
龍皇,白露山,1
旭天鵬,白露山,0
春日王,白露山,0
黒海,白露山,1
嘉風,白露山,1
若ノ鵬,白露山,1
春日錦,白露山,1
土佐ノ海,白露山,1
高見盛,白露山,0
普天王,白露山,1
岩木山,白露山,1
春日錦,嘉風,0
北桜,嘉風,1
皇司,嘉風,1
黒海,嘉風,1
栃煌山,嘉風,1
龍皇,嘉風,0
玉春日,嘉風,0
高見盛,嘉風,1
白露山,嘉風,0
普天王,嘉風,1
垣添,嘉風,1
岩木山,嘉風,1
土佐ノ海,嘉風,1
露鵬,嘉風,1
豪栄道,嘉風,0
嘉風,春日錦,1
若ノ鵬,春日錦,1
龍皇,春日錦,1
北桜,春日錦,1
豪栄道,春日錦,0
普天王,春日錦,0
旭天鵬,春日錦,0
玉春日,春日錦,0
潮丸,春日錦,0
黒海,春日錦,0
白露山,春日錦,0
高見盛,春日錦,0
垣添,春日錦,1
岩木山,春日錦,1
海鵬,春日錦,1
寶智山,垣添,1
白露山,垣添,0
豪栄道,垣添,0
栃煌山,垣添,1
黒海,垣添,1
豊桜,垣添,1
北桜,垣添,1
龍皇,垣添,1
露鵬,垣添,1
玉春日,垣添,1
嘉風,垣添,0
豊響,垣添,1
春日錦,垣添,0
琴奨菊,垣添,0
高見盛,垣添,0
