vs,rikishi,win
十文字,栃乃花,0
霜鳥,栃乃花,1
旭鷲山,栃乃花,1
高見盛,栃乃花,0
朝赤龍,栃乃花,0
琴奨菊,栃乃花,0
垣添,栃乃花,0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
春日錦,寶智山,0
春日王,寶智山,0
霜鳥,寶智山,1
豊真将,寶智山,0
琉鵬,寶智山,1
栃乃花,寶智山,1
白露山,寶智山,1
嘉風,寶智山,0
垣添,寶智山,0
旭鷲山,寶智山,0
豪風,寶智山,0
土佐ノ海,寶智山,0
高見盛,寶智山,1
安壮富士,寶智山,0
潮丸,寶智山,0
寶智山,春日錦,1
霜鳥,春日錦,0
琉鵬,春日錦,1
春日王,春日錦,0
豊桜,春日錦,0
片山,春日錦,0
嘉風,春日錦,1
豊真将,春日錦,1
土佐ノ海,春日錦,0
豪風,春日錦,0
垣添,春日錦,0
北桜,春日錦,1
十文字,春日錦,1
潮丸,春日錦,0
鶴竜,春日錦,0
琉鵬,春日王,0
寶智山,春日王,1
里山,春日王,1
春日錦,春日王,1
嘉風,春日王,1
土佐ノ海,春日王,1
栃乃花,春日王,0
朝赤龍,春日王,0
豊真将,春日王,0
十文字,春日王,1
霜鳥,春日王,1
垣添,春日王,1
豪風,春日王,0
北勝力,春日王,0
岩木山,春日王,0
春日王,琉鵬,1
鶴竜,琉鵬,1
春日錦,琉鵬,0
潮丸,琉鵬,0
寶智山,琉鵬,0
北勝力,琉鵬,0
豊真将,琉鵬,0
土佐ノ海,琉鵬,0
霜鳥,琉鵬,0
嘉風,琉鵬,0
白露山,琉鵬,1
豪風,琉鵬,0
旭鷲山,琉鵬,0
里山,琉鵬,0
豊ノ島,琉鵬,1
安壮富士,霜鳥,0
春日錦,霜鳥,1
寶智山,霜鳥,0
北勝力,霜鳥,0
土佐ノ海,霜鳥,0
嘉風,霜鳥,1
栃栄,霜鳥,0
十文字,霜鳥,1
琉鵬,霜鳥,1
栃乃花,霜鳥,0
春日王,霜鳥,0
白露山,霜鳥,1
鶴竜,霜鳥,1
垣添,霜鳥,0
片山,霜鳥,1
