vs,rikishi,win
稀勢の里,朝青龍,1
露鵬,朝青龍,1
垣添,朝青龍,1
琴奨菊,朝青龍,1
旭鷲山,朝青龍,1
旭天鵬,朝青龍,1
白露山,朝青龍,1
安馬,朝青龍,1
琴光喜,朝青龍,1
雅山,朝青龍,1
栃東,朝青龍,1
琴欧州,朝青龍,1
魁皇,朝青龍,1
千代大海,朝青龍,1
白鵬,朝青龍,0
朝赤龍,白鵬,0
旭天鵬,白鵬,1
白露山,白鵬,1
露鵬,白鵬,1
琴光喜,白鵬,1
琴奨菊,白鵬,1
垣添,白鵬,1
稀勢の里,白鵬,1
雅山,白鵬,0
把瑠都,白鵬,1
琴欧州,白鵬,1
栃東,白鵬,1
千代大海,白鵬,1
魁皇,白鵬,1
朝青龍,白鵬,1
琴奨菊,千代大海,1
稀勢の里,千代大海,1
旭鷲山,千代大海,1
旭天鵬,千代大海,1
垣添,千代大海,0
雅山,千代大海,1
露鵬,千代大海,1
白露山,千代大海,1
栃東,千代大海,1
琴欧州,千代大海,1
把瑠都,千代大海,0
琴光喜,千代大海,0
白鵬,千代大海,0
朝青龍,千代大海,0
魁皇,千代大海,0
旭鷲山,魁皇,1
朝赤龍,魁皇,1
露鵬,魁皇,0
雅山,魁皇,1
白露山,魁皇,1
垣添,魁皇,1
稀勢の里,魁皇,0
琴欧州,魁皇,0
琴奨菊,魁皇,1
栃東,魁皇,1
琴光喜,魁皇,0
旭天鵬,魁皇,1
朝青龍,魁皇,0
白鵬,魁皇,0
千代大海,魁皇,1
白露山,琴欧州,0
垣添,琴欧州,1
稀勢の里,琴欧州,0
旭鷲山,琴欧州,1
旭天鵬,琴欧州,1
安馬,琴欧州,1
雅山,琴欧州,1
魁皇,琴欧州,1
把瑠都,琴欧州,0
千代大海,琴欧州,0
白鵬,琴欧州,0
朝青龍,琴欧州,0
露鵬,琴欧州,0
普天王,琴欧州,1
栃東,琴欧州,1
旭天鵬,栃東,1
白露山,栃東,1
琴光喜,栃東,1
垣添,栃東,1
琴奨菊,栃東,1
稀勢の里,栃東,1
旭鷲山,栃東,1
露鵬,栃東,1
千代大海,栃東,0
魁皇,栃東,0
朝青龍,栃東,0
白鵬,栃東,0
雅山,栃東,0
黒海,栃東,0
琴欧州,栃東,0
露鵬,雅山,0
旭鷲山,雅山,1
朝赤龍,雅山,1
魁皇,雅山,0
稀勢の里,雅山,1
千代大海,雅山,0
琴欧州,雅山,0
琴奨菊,雅山,1
白鵬,雅山,1
朝青龍,雅山,0
白露山,雅山,1
把瑠都,雅山,1
栃東,雅山,1
琴光喜,雅山,1
玉乃島,雅山,1
垣添,琴光喜,0
安馬,琴光喜,1
栃東,琴光喜,0
稀勢の里,琴光喜,1
白鵬,琴光喜,0
旭鷲山,琴光喜,1
旭天鵬,琴光喜,1
把瑠都,琴光喜,1
朝青龍,琴光喜,0
普天王,琴光喜,1
魁皇,琴光喜,1
千代大海,琴光喜,1
黒海,琴光喜,0
雅山,琴光喜,0
露鵬,琴光喜,0
白鵬,朝赤龍,1
魁皇,朝赤龍,0
雅山,朝赤龍,0
や,朝赤龍,-1.0
や,朝赤龍,-1.0
や,朝赤龍,-1.0
や,朝赤龍,-1.0
や,朝赤龍,-1.0
や,朝赤龍,-1.0
や,朝赤龍,-1.0
や,朝赤龍,-1.0
や,朝赤龍,-1.0
や,朝赤龍,-1.0
や,朝赤龍,-1.0
や,朝赤龍,-1.0
朝青龍,稀勢の里,0
千代大海,稀勢の里,0
琴欧州,稀勢の里,1
琴光喜,稀勢の里,0
雅山,稀勢の里,0
栃東,稀勢の里,0
魁皇,稀勢の里,1
白鵬,稀勢の里,0
旭鷲山,稀勢の里,1
琴奨菊,稀勢の里,1
旭天鵬,稀勢の里,1
白露山,稀勢の里,1
垣添,稀勢の里,1
露鵬,稀勢の里,1
把瑠都,稀勢の里,0
千代大海,琴奨菊,0
把瑠都,琴奨菊,0
普天王,琴奨菊,0
朝青龍,琴奨菊,0
栃東,琴奨菊,0
白鵬,琴奨菊,0
安馬,琴奨菊,1
雅山,琴奨菊,0
魁皇,琴奨菊,0
稀勢の里,琴奨菊,0
露鵬,琴奨菊,0
垣添,琴奨菊,1
旭鷲山,琴奨菊,0
白露山,琴奨菊,1
旭天鵬,琴奨菊,0
魁皇,旭鷲山,0
雅山,旭鷲山,0
千代大海,旭鷲山,0
琴欧州,旭鷲山,0
