vs,rikishi,win
時津海,隆乃若,0
栃栄,安芸乃島,0
土佐ノ海,安芸乃島,0
皇司,安芸乃島,1
玉春日,安芸乃島,0
隆乃若,安芸乃島,0
栃乃花,安芸乃島,0
十文字,安芸乃島,1
北桜,安芸乃島,1
琴ノ若,安芸乃島,0
肥後ノ海,安芸乃島,1
旭天鵬,安芸乃島,0
大善,安芸乃島,0
海鵬,安芸乃島,0
時津海,安芸乃島,0
栃乃洋,安芸乃島,0
安芸乃島,栃栄,1
皇司,栃栄,1
土佐ノ海,栃栄,0
玉乃島,栃栄,0
千代天山,栃栄,1
北桜,栃栄,1
旭鷲山,栃栄,0
隆乃若,栃栄,0
琴竜,栃栄,0
や,栃栄,-1
や,栃栄,-1
や,栃栄,-1
や,栃栄,-1
や,栃栄,-1
や,栃栄,-1
栃乃花,玉春日,0
北桜,玉春日,1
旭鷲山,玉春日,1
安芸乃島,玉春日,1
皇司,玉春日,0
海鵬,玉春日,0
隆乃若,玉春日,0
時津海,玉春日,0
旭天鵬,玉春日,0
琴ノ若,玉春日,0
肥後ノ海,玉春日,1
十文字,玉春日,1
千代天山,玉春日,1
若孜,玉春日,1
安美錦,玉春日,1
千代天山,玉乃島,1
十文字,玉乃島,1
隆乃若,玉乃島,0
栃栄,玉乃島,1
栃乃花,玉乃島,1
旭鷲山,玉乃島,1
時津海,玉乃島,1
小城錦,玉乃島,1
安美錦,玉乃島,1
琴竜,玉乃島,1
魁皇,玉乃島,0
千代大海,玉乃島,0
闘牙,玉乃島,1
栃東,玉乃島,1
若の里,玉乃島,1
玉春日,栃乃花,1
隆乃若,栃乃花,0
海鵬,栃乃花,0
十文字,栃乃花,1
玉乃島,栃乃花,0
安芸乃島,栃乃花,1
皇司,栃乃花,0
湊富士,栃乃花,1
旭鷲山,栃乃花,1
時津海,栃乃花,1
土佐ノ海,栃乃花,0
小城錦,栃乃花,0
琴竜,栃乃花,1
旭天鵬,栃乃花,0
大善,栃乃花,0
玉乃島,千代天山,0
旭鷲山,千代天山,0
琴竜,千代天山,1
北桜,千代天山,1
栃栄,千代天山,0
隆乃若,千代天山,0
海鵬,千代天山,0
旭天鵬,千代天山,0
小城錦,千代天山,0
皇司,千代天山,1
若孜,千代天山,1
朝乃若,千代天山,0
玉春日,千代天山,0
湊富士,千代天山,1
十文字,千代天山,1
北桜,十文字,0
玉乃島,十文字,0
旭天鵬,十文字,0
栃乃花,十文字,0
湊富士,十文字,0
朝乃若,十文字,1
安芸乃島,十文字,0
大善,十文字,1
若孜,十文字,1
安美錦,十文字,0
皇司,十文字,0
玉春日,十文字,0
小城錦,十文字,1
海鵬,十文字,0
千代天山,十文字,0
十文字,北桜,1
玉春日,北桜,0
大善,北桜,0
千代天山,北桜,0
琴竜,北桜,1
栃栄,北桜,0
安美錦,北桜,0
安芸乃島,北桜,0
時津海,北桜,0
湊富士,北桜,1
朝乃若,北桜,0
若孜,北桜,0
肥後ノ海,北桜,1
皇司,北桜,1
貴ノ浪,北桜,1
海鵬,琴竜,0
朝乃若,琴竜,1
千代天山,琴竜,0
旭天鵬,琴竜,1
北桜,琴竜,0
若孜,琴竜,1
大善,琴竜,1
安美錦,琴竜,1
栃栄,琴竜,1
玉乃島,琴竜,0
時津海,琴竜,1
土佐ノ海,琴竜,0
栃乃花,琴竜,0
小城錦,琴竜,0
旭鷲山,琴竜,1
琴竜,海鵬,1
安美錦,海鵬,1
栃乃花,海鵬,1
大善,海鵬,0
小城錦,海鵬,0
玉春日,海鵬,1
千代天山,海鵬,1
若孜,海鵬,0
隆乃若,海鵬,0
旭天鵬,海鵬,1
旭鷲山,海鵬,1
時津海,海鵬,0
安芸乃島,海鵬,1
十文字,海鵬,1
琴ノ若,海鵬,0
大善,旭天鵬,0
若孜,旭天鵬,1
十文字,旭天鵬,1
琴竜,旭天鵬,0
安美錦,旭天鵬,0
小城錦,旭天鵬,0
朝乃若,旭天鵬,1
千代天山,旭天鵬,1
玉春日,旭天鵬,1
海鵬,旭天鵬,0
安芸乃島,旭天鵬,1
肥後ノ海,旭天鵬,1
時津海,旭天鵬,0
栃乃花,旭天鵬,1
湊富士,旭天鵬,0
旭天鵬,大善,1
小城錦,大善,0
北桜,大善,1
海鵬,大善,1
時津海,大善,0
湊富士,大善,0
琴竜,大善,0
十文字,大善,0
朝乃若,大善,1
若孜,大善,1
安美錦,大善,0
安芸乃島,大善,1
皇司,大善,1
土佐ノ海,大善,0
栃乃花,大善,1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
や,和歌乃山,-1
朝乃若,安美錦,1
海鵬,安美錦,0
小城錦,安美錦,0
若孜,安美錦,0
旭天鵬,安美錦,1
時津海,安美錦,0
北桜,安美錦,1
琴竜,安美錦,0
玉乃島,安美錦,0
十文字,安美錦,1
大善,安美錦,1
大至,安美錦,0
湊富士,安美錦,1
浜錦,安美錦,1
玉春日,安美錦,0
安美錦,朝乃若,0
琴竜,朝乃若,0
時津海,朝乃若,0
湊富士,朝乃若,0
若孜,朝乃若,1
十文字,朝乃若,0
旭天鵬,朝乃若,0
大至,朝乃若,1
大善,朝乃若,0
光法,朝乃若,0
北桜,朝乃若,1
千代天山,朝乃若,1
寿山,朝乃若,0
寺尾,朝乃若,0
貴闘力,朝乃若,1
若孜,時津海,0
湊富士,時津海,1
朝乃若,時津海,1
小城錦,時津海,1
大善,時津海,1
安美錦,時津海,1
玉乃島,時津海,0
玉春日,時津海,1
北桜,時津海,1
栃乃花,時津海,0
琴竜,時津海,0
海鵬,時津海,1
旭天鵬,時津海,1
安芸乃島,時津海,1
隆乃若,時津海,1
時津海,若孜,1
旭天鵬,若孜,0
湊富士,若孜,1
安美錦,若孜,1
朝乃若,若孜,0
琴竜,若孜,0
小城錦,若孜,1
海鵬,若孜,1
十文字,若孜,0
大善,若孜,0
千代天山,若孜,0
北桜,若孜,1
貴闘力,若孜,0
玉春日,若孜,0
大至,若孜,1
湊富士,小城錦,1
大善,小城錦,1
安美錦,小城錦,1
時津海,小城錦,0
海鵬,小城錦,1
旭天鵬,小城錦,1
若孜,小城錦,0
玉乃島,小城錦,0
千代天山,小城錦,1
貴闘力,小城錦,0
光法,小城錦,1
栃乃花,小城錦,1
十文字,小城錦,0
琴竜,小城錦,1
闘牙,小城錦,0
小城錦,湊富士,0
時津海,湊富士,0
若孜,湊富士,0
朝乃若,湊富士,1
十文字,湊富士,1
大善,湊富士,1
寿山,湊富士,0
栃乃花,湊富士,0
大至,湊富士,0
北桜,湊富士,0
浜錦,湊富士,1
光法,湊富士,0
安美錦,湊富士,0
千代天山,湊富士,0
旭天鵬,湊富士,1
