vs,rikishi,win
磋牙司,玉乃島,0
猛虎浪,玉乃島,1
隠岐の海,玉乃島,0
高見盛,玉乃島,0
臥牙丸,玉乃島,1
嘉風,玉乃島,0
時天空,玉乃島,0
春日王,玉乃島,1
徳瀬川,玉乃島,0
豪風,玉乃島,1
白馬,玉乃島,1
黒海,玉乃島,0
北太樹,玉乃島,1
北勝力,玉乃島,0
木村山,玉乃島,0
玉乃島,磋牙司,1
武州山,磋牙司,0
春日王,磋牙司,1
栃乃洋,磋牙司,1
隠岐の海,磋牙司,1
高見盛,磋牙司,0
黒海,磋牙司,0
北勝力,磋牙司,1
嘉風,磋牙司,0
岩木山,磋牙司,0
猛虎浪,磋牙司,0
白馬,磋牙司,0
朝赤龍,磋牙司,1
豪風,磋牙司,0
北太樹,磋牙司,0
春日王,猛虎浪,0
玉乃島,猛虎浪,0
将司,猛虎浪,1
武州山,猛虎浪,1
高見盛,猛虎浪,1
時天空,猛虎浪,0
朝赤龍,猛虎浪,1
隠岐の海,猛虎浪,1
北太樹,猛虎浪,0
北勝力,猛虎浪,1
磋牙司,猛虎浪,1
雅山,猛虎浪,0
徳瀬川,猛虎浪,0
嘉風,猛虎浪,1
岩木山,猛虎浪,1
猛虎浪,春日王,1
翔天狼,春日王,0
磋牙司,春日王,0
時天空,春日王,0
徳瀬川,春日王,1
朝赤龍,春日王,0
高見盛,春日王,0
玉乃島,春日王,0
隠岐の海,春日王,1
白馬,春日王,0
北勝力,春日王,1
霜鳳,春日王,1
武州山,春日王,0
黒海,春日王,0
垣添,春日王,0
若荒雄,武州山,1
磋牙司,武州山,1
徳瀬川,武州山,0
猛虎浪,武州山,0
時天空,武州山,0
土佐ノ海,武州山,1
隠岐の海,武州山,0
朝赤龍,武州山,0
北勝力,武州山,0
霜鳳,武州山,0
岩木山,武州山,0
臥牙丸,武州山,0
春日王,武州山,1
豊響,武州山,0
黒海,武州山,0
