vs,rikishi,win
千代天山,曙,1
安芸乃島,曙,1
若の里,曙,1
土佐ノ海,曙,1
琴錦,曙,1
闘牙,曙,1
出島,曙,0
栃東,曙,1
貴ノ浪,曙,1
魁皇,曙,1
貴闘力,曙,1
雅山,曙,1
千代大海,曙,1
貴乃花,曙,1
武蔵丸,曙,0
琴錦,武蔵丸,1
千代天山,武蔵丸,1
安芸乃島,武蔵丸,0
若の里,武蔵丸,1
土佐ノ海,武蔵丸,1
貴闘力,武蔵丸,1
闘牙,武蔵丸,1
千代大海,武蔵丸,0
魁皇,武蔵丸,0
肥後ノ海,武蔵丸,1
湊富士,武蔵丸,1
栃東,武蔵丸,1
貴乃花,武蔵丸,1
貴ノ浪,武蔵丸,1
曙,武蔵丸,1
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
や,若乃花,-1.0
若の里,貴乃花,1
琴錦,貴乃花,0
栃東,貴乃花,1
闘牙,貴乃花,1
雅山,貴乃花,1
千代天山,貴乃花,1
肥後ノ海,貴乃花,1
魁皇,貴乃花,1
出島,貴乃花,0
湊富士,貴乃花,1
蒼樹山,貴乃花,1
土佐ノ海,貴乃花,0
武蔵丸,貴乃花,0
曙,貴乃花,0
千代大海,貴乃花,0
土佐ノ海,貴ノ浪,0
若の里,貴ノ浪,1
琴錦,貴ノ浪,1
雅山,貴ノ浪,1
千代天山,貴ノ浪,1
肥後ノ海,貴ノ浪,1
栃東,貴ノ浪,1
闘牙,貴ノ浪,0
曙,貴ノ浪,0
蒼樹山,貴ノ浪,1
千代大海,貴ノ浪,1
武双山,貴ノ浪,0
出島,貴ノ浪,0
武蔵丸,貴ノ浪,0
魁皇,貴ノ浪,0
安芸乃島,千代大海,1
土佐ノ海,千代大海,0
闘牙,千代大海,1
肥後ノ海,千代大海,1
若の里,千代大海,1
栃東,千代大海,1
琴錦,千代大海,1
武蔵丸,千代大海,1
貴闘力,千代大海,1
出島,千代大海,0
貴ノ浪,千代大海,0
湊富士,千代大海,1
曙,千代大海,0
魁皇,千代大海,0
貴乃花,千代大海,1
闘牙,魁皇,1
肥後ノ海,魁皇,0
貴闘力,魁皇,0
千代天山,魁皇,1
栃東,魁皇,0
琴錦,魁皇,0
土佐ノ海,魁皇,0
貴乃花,魁皇,0
