vs,rikishi,win
魁皇,阿覧,0
把瑠都,阿覧,1
琴欧洲,阿覧,0
白鵬,阿覧,0
白馬,阿覧,0
日馬富士,阿覧,1
嘉風,阿覧,1
朝赤龍,阿覧,1
稀勢の里,阿覧,1
琴奨菊,阿覧,1
栃ノ心,阿覧,1
若の里,阿覧,1
栃煌山,阿覧,1
鶴竜,阿覧,1
豊真将,阿覧,1
稀勢の里,安美錦,0
琴奨菊,安美錦,1
白馬,安美錦,1
琴欧洲,安美錦,0
白鵬,安美錦,0
魁皇,安美錦,0
把瑠都,安美錦,1
若の里,安美錦,1
徳瀬川,安美錦,1
旭天鵬,安美錦,0
栃煌山,安美錦,0
栃ノ心,安美錦,1
北太樹,安美錦,0
や,安美錦,-1.0
や,安美錦,-1.0
琴奨菊,旭天鵬,1
稀勢の里,旭天鵬,0
日馬富士,旭天鵬,1
栃ノ心,旭天鵬,1
把瑠都,旭天鵬,0
琴欧洲,旭天鵬,0
白鵬,旭天鵬,0
魁皇,旭天鵬,0
嘉風,旭天鵬,1
安美錦,旭天鵬,1
霜鳳,旭天鵬,1
白馬,旭天鵬,0
鶴竜,旭天鵬,0
栃煌山,旭天鵬,0
朝赤龍,旭天鵬,1
北太樹,時天空,1
鶴竜,時天空,0
若の里,時天空,1
徳瀬川,時天空,1
嘉風,時天空,1
垣添,時天空,0
魁皇,時天空,1
白鵬,時天空,0
日馬富士,時天空,0
把瑠都,時天空,0
琴欧洲,時天空,1
朝赤龍,時天空,1
栃ノ心,時天空,0
琴奨菊,時天空,1
栃煌山,時天空,0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
や,豪栄道,-1.0
時天空,北太樹,0
若の里,北太樹,0
鶴竜,北太樹,0
嘉風,北太樹,1
霜鳳,北太樹,1
徳瀬川,北太樹,0
日馬富士,北太樹,0
把瑠都,北太樹,0
琴奨菊,北太樹,1
垣添,北太樹,1
白馬,北太樹,1
白鵬,北太樹,0
安美錦,北太樹,1
稀勢の里,北太樹,0
栃ノ心,北太樹,0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,豊ノ島,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
若の里,鶴竜,1
時天空,鶴竜,1
北太樹,鶴竜,1
霜鳳,鶴竜,1
垣添,鶴竜,1
猛虎浪,鶴竜,1
土佐豊,鶴竜,1
琴欧洲,鶴竜,1
白鵬,鶴竜,0
日馬富士,鶴竜,0
豊真将,鶴竜,1
栃煌山,鶴竜,0
旭天鵬,鶴竜,1
阿覧,鶴竜,0
稀勢の里,鶴竜,1
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
や,豊響,-1.0
鶴竜,若の里,0
北太樹,若の里,1
時天空,若の里,0
垣添,若の里,1
豪風,若の里,0
嘉風,若の里,1
黒海,若の里,1
安美錦,若の里,0
栃煌山,若の里,1
高見盛,若の里,1
徳瀬川,若の里,1
阿覧,若の里,0
猛虎浪,若の里,1
土佐豊,若の里,0
琴奨菊,若の里,1
嘉風,徳瀬川,1
霜鳳,徳瀬川,0
垣添,徳瀬川,1
時天空,徳瀬川,0
高見盛,徳瀬川,1
北太樹,徳瀬川,1
栃煌山,徳瀬川,0
木村山,徳瀬川,1
安美錦,徳瀬川,0
猛虎浪,徳瀬川,1
若の里,徳瀬川,0
豪風,徳瀬川,1
黒海,徳瀬川,0
豊真将,徳瀬川,1
白馬,徳瀬川,0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
や,若荒雄,-1.0
徳瀬川,嘉風,0
猛虎浪,嘉風,0
霜鳳,嘉風,1
北太樹,嘉風,0
時天空,嘉風,0
若の里,嘉風,0
阿覧,嘉風,0
玉鷲,嘉風,0
旭天鵬,嘉風,0
土佐豊,嘉風,0
朝赤龍,嘉風,1
武州山,嘉風,1
臥牙丸,嘉風,1
栃ノ心,嘉風,0
黒海,嘉風,1
垣添,霜鳳,1
徳瀬川,霜鳳,1
嘉風,霜鳳,0
鶴竜,霜鳳,0
北太樹,霜鳳,0
黒海,霜鳳,1
豊真将,霜鳳,0
臥牙丸,霜鳳,0
武州山,霜鳳,1
玉鷲,霜鳳,0
旭天鵬,霜鳳,0
猛虎浪,霜鳳,0
北勝力,霜鳳,0
白馬,霜鳳,1
高見盛,霜鳳,1
霜鳳,垣添,0
豪風,垣添,0
徳瀬川,垣添,0
若の里,垣添,0
鶴竜,垣添,0
時天空,垣添,1
臥牙丸,垣添,0
玉飛鳥,垣添,1
土佐豊,垣添,0
北太樹,垣添,0
玉鷲,垣添,0
黒海,垣添,0
朝赤龍,垣添,0
北勝力,垣添,1
木村山,垣添,0
土佐豊,猛虎浪,1
嘉風,猛虎浪,1
臥牙丸,猛虎浪,0
高見盛,猛虎浪,1
玉鷲,猛虎浪,1
鶴竜,猛虎浪,0
武州山,猛虎浪,0
黒海,猛虎浪,1
豊真将,猛虎浪,0
徳瀬川,猛虎浪,0
木村山,猛虎浪,1
霜鳳,猛虎浪,1
若の里,猛虎浪,0
朝赤龍,猛虎浪,0
豪風,猛虎浪,1
猛虎浪,土佐豊,0
臥牙丸,土佐豊,1
黒海,土佐豊,0
豪風,土佐豊,1
武州山,土佐豊,0
豊真将,土佐豊,0
鶴竜,土佐豊,0
北勝力,土佐豊,1
垣添,土佐豊,1
嘉風,土佐豊,1
玉飛鳥,土佐豊,1
高見盛,土佐豊,0
翔天狼,土佐豊,1
若の里,土佐豊,1
玉鷲,土佐豊,0
高見盛,豪風,0
垣添,豪風,1
玉鷲,豪風,1
土佐豊,豪風,0
若の里,豪風,1
武州山,豪風,1
北勝力,豪風,0
豊真将,豪風,0
木村山,豪風,0
翔天狼,豪風,1
臥牙丸,豪風,0
徳瀬川,豪風,0
玉飛鳥,豪風,1
黒海,豪風,0
猛虎浪,豪風,0
豪風,高見盛,1
豊真将,高見盛,0
武州山,高見盛,1
猛虎浪,高見盛,0
徳瀬川,高見盛,0
北勝力,高見盛,1
玉飛鳥,高見盛,1
翔天狼,高見盛,1
玉鷲,高見盛,1
若の里,高見盛,0
黒海,高見盛,1
土佐豊,高見盛,1
木村山,高見盛,0
臥牙丸,高見盛,1
霜鳳,高見盛,0
黒海,臥牙丸,0
土佐豊,臥牙丸,0
猛虎浪,臥牙丸,1
北勝力,臥牙丸,1
木村山,臥牙丸,0
玉飛鳥,臥牙丸,0
垣添,臥牙丸,1
霜鳳,臥牙丸,1
翔天狼,臥牙丸,0
豊真将,臥牙丸,0
豪風,臥牙丸,1
玉鷲,臥牙丸,0
嘉風,臥牙丸,0
高見盛,臥牙丸,0
武州山,臥牙丸,0
臥牙丸,黒海,1
玉鷲,黒海,1
土佐豊,黒海,1
木村山,黒海,0
翔天狼,黒海,1
霜鳳,黒海,0
若の里,黒海,0
猛虎浪,黒海,0
玉飛鳥,黒海,0
北勝力,黒海,1
高見盛,黒海,0
垣添,黒海,1
徳瀬川,黒海,1
豪風,黒海,1
嘉風,黒海,0
木村山,豊真将,1
高見盛,豊真将,1
翔天狼,豊真将,1
玉飛鳥,豊真将,1
北勝力,豊真将,1
土佐豊,豊真将,1
霜鳳,豊真将,1
豪風,豊真将,1
猛虎浪,豊真将,1
臥牙丸,豊真将,1
鶴竜,豊真将,0
琴欧洲,豊真将,0
稀勢の里,豊真将,1
徳瀬川,豊真将,0
阿覧,豊真将,0
豊真将,木村山,0
武州山,木村山,0
玉飛鳥,木村山,1
黒海,木村山,1
臥牙丸,木村山,1
翔天狼,木村山,1
玉鷲,木村山,0
徳瀬川,木村山,0
豪風,木村山,1
琴春日,木村山,0
猛虎浪,木村山,0
北勝力,木村山,0
高見盛,木村山,1
光龍,木村山,1
垣添,木村山,1
武州山,玉鷲,1
黒海,玉鷲,0
豪風,玉鷲,0
翔天狼,玉鷲,0
猛虎浪,玉鷲,0
磋牙司,玉鷲,0
木村山,玉鷲,1
嘉風,玉鷲,1
高見盛,玉鷲,0
霜鳳,玉鷲,1
垣添,玉鷲,1
臥牙丸,玉鷲,1
将司,玉鷲,0
琴春日,玉鷲,0
土佐豊,玉鷲,1
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
や,隠岐の海,-1.0
玉鷲,武州山,0
木村山,武州山,1
高見盛,武州山,0
将司,武州山,0
土佐豊,武州山,1
豪風,武州山,0
猛虎浪,武州山,1
春日王,武州山,0
霜鳳,武州山,0
玉飛鳥,武州山,1
北勝力,武州山,1
嘉風,武州山,0
琴春日,武州山,1
玉乃島,武州山,1
臥牙丸,武州山,1
玉飛鳥,北勝力,1
翔天狼,北勝力,1
蒼国来,北勝力,1
臥牙丸,北勝力,0
豊真将,北勝力,0
高見盛,北勝力,0
豪風,北勝力,1
土佐豊,北勝力,0
玉乃島,北勝力,1
黒海,北勝力,0
武州山,北勝力,0
木村山,北勝力,1
霜鳳,北勝力,1
垣添,北勝力,0
琴春日,北勝力,1
北勝力,玉飛鳥,0
磋牙司,玉飛鳥,1
木村山,玉飛鳥,0
豊真将,玉飛鳥,0
琴春日,玉飛鳥,1
臥牙丸,玉飛鳥,1
高見盛,玉飛鳥,0
垣添,玉飛鳥,0
黒海,玉飛鳥,1
武州山,玉飛鳥,0
土佐豊,玉飛鳥,0
蒼国来,玉飛鳥,0
豪風,玉飛鳥,0
翔天狼,玉飛鳥,1
光龍,玉飛鳥,0
琴春日,翔天狼,0
北勝力,翔天狼,0
豊真将,翔天狼,0
玉鷲,翔天狼,1
黒海,翔天狼,0
木村山,翔天狼,0
光龍,翔天狼,1
高見盛,翔天狼,0
臥牙丸,翔天狼,1
豪風,翔天狼,0
蒼国来,翔天狼,0
磋牙司,翔天狼,1
土佐豊,翔天狼,0
玉飛鳥,翔天狼,0
玉乃島,翔天狼,1
