vs,rikishi,win
琴ノ若,貴ノ浪,0
琴竜,貴ノ浪,1
栃乃洋,貴ノ浪,1
出島,貴ノ浪,0
武双山,貴ノ浪,0
千代大海,貴ノ浪,0
敷島,貴ノ浪,1
魁皇,貴ノ浪,1
千代天山,貴ノ浪,1
出島,土佐ノ海,1
武双山,土佐ノ海,0
魁皇,土佐ノ海,0
貴ノ浪,土佐ノ海,0
朝乃若,土佐ノ海,1
千代大海,土佐ノ海,0
曙,土佐ノ海,0
闘牙,土佐ノ海,1
貴乃花,土佐ノ海,1
雅山,土佐ノ海,0
琴竜,土佐ノ海,1
栃東,土佐ノ海,1
琴ノ若,土佐ノ海,0
安芸乃島,土佐ノ海,1
栃乃洋,土佐ノ海,1
栃東,雅山,1
千代大海,雅山,1
貴ノ浪,雅山,0
貴乃花,雅山,0
魁皇,雅山,1
琴錦,雅山,1
肥後ノ海,雅山,1
琴ノ若,雅山,1
曙,雅山,1
土佐ノ海,雅山,1
栃乃洋,雅山,1
安芸乃島,雅山,1
旭天鵬,雅山,1
隆乃若,雅山,0
時津海,雅山,1
貴乃花,闘牙,0
曙,闘牙,0
武蔵丸,闘牙,0
出島,闘牙,1
千代大海,闘牙,0
武双山,闘牙,0
栃東,闘牙,0
土佐ノ海,闘牙,0
魁皇,闘牙,0
琴竜,闘牙,1
琴ノ若,闘牙,0
朝乃若,闘牙,0
琴錦,闘牙,1
浜ノ嶋,闘牙,0
寺尾,闘牙,1
曙,琴竜,0
武蔵丸,琴竜,1
千代大海,琴竜,1
魁皇,琴竜,0
貴乃花,琴竜,0
出島,琴竜,0
武双山,琴竜,0
貴ノ浪,琴竜,0
朝乃若,琴竜,1
闘牙,琴竜,0
土佐ノ海,琴竜,0
敷島,琴竜,0
浜ノ嶋,琴竜,1
蒼樹山,琴竜,1
朝乃翔,琴竜,1
千代大海,琴ノ若,0
出島,琴ノ若,1
貴乃花,琴ノ若,1
武蔵丸,琴ノ若,1
栃東,琴ノ若,0
曙,琴ノ若,0
貴ノ浪,琴ノ若,1
雅山,琴ノ若,0
武双山,琴ノ若,0
魁皇,琴ノ若,0
闘牙,琴ノ若,1
旭天鵬,琴ノ若,0
土佐ノ海,琴ノ若,1
旭鷲山,琴ノ若,0
安芸乃島,琴ノ若,0
武双山,朝乃若,0
貴ノ浪,朝乃若,0
出島,朝乃若,0
曙,朝乃若,0
土佐ノ海,朝乃若,0
貴乃花,朝乃若,0
千代大海,朝乃若,0
琴錦,朝乃若,0
琴竜,朝乃若,0
蒼樹山,朝乃若,0
旭鷲山,朝乃若,0
闘牙,朝乃若,1
海鵬,朝乃若,1
寺尾,朝乃若,0
浜ノ嶋,朝乃若,1
貴ノ浪,琴錦,0
魁皇,琴錦,0
栃東,琴錦,0
安芸乃島,琴錦,1
出島,琴錦,0
雅山,琴錦,0
貴乃花,琴錦,0
朝乃若,琴錦,1
千代大海,琴錦,0
曙,琴錦,0
貴闘力,琴錦,1
武双山,琴錦,0
闘牙,琴錦,0
玉春日,琴錦,0
海鵬,琴錦,0
栃乃洋,肥後ノ海,0
安芸乃島,肥後ノ海,1
敷島,肥後ノ海,1
栃東,肥後ノ海,0
武双山,肥後ノ海,0
魁皇,肥後ノ海,0
雅山,肥後ノ海,0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
肥後ノ海,栃乃洋,1
浜ノ嶋,栃乃洋,1
蒼樹山,栃乃洋,1
敷島,栃乃洋,1
寺尾,栃乃洋,0
和歌乃山,栃乃洋,0
安芸乃島,栃乃洋,1
出島,栃乃洋,0
貴ノ浪,栃乃洋,0
貴乃花,栃乃洋,0
雅山,栃乃洋,0
曙,栃乃洋,1
魁皇,栃乃洋,0
栃東,栃乃洋,0
土佐ノ海,栃乃洋,0
浜ノ嶋,安芸乃島,1
肥後ノ海,安芸乃島,0
旭鷲山,安芸乃島,1
琴錦,安芸乃島,0
和歌乃山,安芸乃島,1
蒼樹山,安芸乃島,1
栃乃洋,安芸乃島,0
敷島,安芸乃島,1
寺尾,安芸乃島,1
千代大海,安芸乃島,0
出島,安芸乃島,0
雅山,安芸乃島,0
栃東,安芸乃島,0
土佐ノ海,安芸乃島,0
琴ノ若,安芸乃島,1
安芸乃島,浜ノ嶋,0
栃乃洋,浜ノ嶋,0
和歌乃山,浜ノ嶋,0
蒼樹山,浜ノ嶋,1
敷島,浜ノ嶋,0
旭鷲山,浜ノ嶋,1
寺尾,浜ノ嶋,0
玉春日,浜ノ嶋,1
海鵬,浜ノ嶋,0
貴闘力,浜ノ嶋,0
貴乃花,浜ノ嶋,0
出島,浜ノ嶋,1
琴竜,浜ノ嶋,0
闘牙,浜ノ嶋,1
朝乃若,浜ノ嶋,0
旭鷲山,敷島,1
蒼樹山,敷島,0
肥後ノ海,敷島,0
栃乃洋,敷島,0
浜ノ嶋,敷島,1
寺尾,敷島,1
和歌乃山,敷島,1
安芸乃島,敷島,0
千代天山,敷島,0
湊富士,敷島,0
隆乃若,敷島,0
琴竜,敷島,1
貴ノ浪,敷島,0
時津海,敷島,1
貴闘力,敷島,1
敷島,旭鷲山,0
和歌乃山,旭鷲山,0
安芸乃島,旭鷲山,0
寺尾,旭鷲山,1
海鵬,旭鷲山,0
浜ノ嶋,旭鷲山,0
皇司,旭鷲山,0
蒼樹山,旭鷲山,1
貴闘力,旭鷲山,0
大日ノ出,旭鷲山,1
朝乃若,旭鷲山,1
金開山,旭鷲山,1
朝乃翔,旭鷲山,1
琴ノ若,旭鷲山,1
隆乃若,旭鷲山,1
寺尾,蒼樹山,0
敷島,蒼樹山,1
栃乃洋,蒼樹山,0
浜ノ嶋,蒼樹山,0
朝乃翔,蒼樹山,0
安芸乃島,蒼樹山,0
玉春日,蒼樹山,1
旭鷲山,蒼樹山,0
大日ノ出,蒼樹山,1
朝乃若,蒼樹山,1
皇司,蒼樹山,0
和歌乃山,蒼樹山,0
貴闘力,蒼樹山,0
琴竜,蒼樹山,0
や,蒼樹山,-1.0
蒼樹山,寺尾,1
朝乃翔,寺尾,0
湊富士,寺尾,1
旭鷲山,寺尾,0
栃乃洋,寺尾,1
敷島,寺尾,0
浜ノ嶋,寺尾,1
千代天山,寺尾,0
安芸乃島,寺尾,0
隆乃若,寺尾,0
時津海,寺尾,0
大碇,寺尾,0
皇司,寺尾,0
朝乃若,寺尾,1
闘牙,寺尾,0
玉春日,和歌乃山,0
旭鷲山,和歌乃山,1
浜ノ嶋,和歌乃山,1
朝乃翔,和歌乃山,1
安芸乃島,和歌乃山,0
栃乃洋,和歌乃山,1
敷島,和歌乃山,0
時津海,和歌乃山,0
隆乃若,和歌乃山,1
大碇,和歌乃山,0
旭天鵬,和歌乃山,0
蒼樹山,和歌乃山,1
湊富士,和歌乃山,1
海鵬,和歌乃山,1
金開山,和歌乃山,1
和歌乃山,玉春日,1
湊富士,玉春日,0
貴闘力,玉春日,1
海鵬,玉春日,0
千代天山,玉春日,0
旭天鵬,玉春日,0
蒼樹山,玉春日,0
浜ノ嶋,玉春日,0
金開山,玉春日,1
皇司,玉春日,1
大日ノ出,玉春日,1
時津海,玉春日,0
隆乃若,玉春日,1
琴錦,玉春日,1
大碇,玉春日,1
海鵬,朝乃翔,1
寺尾,朝乃翔,1
皇司,朝乃翔,0
和歌乃山,朝乃翔,0
蒼樹山,朝乃翔,1
時津海,朝乃翔,1
隆乃若,朝乃翔,0
旭天鵬,朝乃翔,0
大碇,朝乃翔,0
金開山,朝乃翔,1
湊富士,朝乃翔,0
貴闘力,朝乃翔,1
旭鷲山,朝乃翔,0
大日ノ出,朝乃翔,1
琴竜,朝乃翔,0
朝乃翔,海鵬,0
皇司,海鵬,1
時津海,海鵬,0
玉春日,海鵬,1
旭鷲山,海鵬,1
隆乃若,海鵬,0
大碇,海鵬,0
大日ノ出,海鵬,0
浜ノ嶋,海鵬,1
千代天山,海鵬,0
金開山,海鵬,0
湊富士,海鵬,1
朝乃若,海鵬,0
和歌乃山,海鵬,0
琴錦,海鵬,1
貴闘力,湊富士,1
玉春日,湊富士,1
寺尾,湊富士,0
皇司,湊富士,1
時津海,湊富士,0
大碇,湊富士,0
金開山,湊富士,0
隆乃若,湊富士,0
旭天鵬,湊富士,1
敷島,湊富士,1
朝乃翔,湊富士,1
海鵬,湊富士,0
和歌乃山,湊富士,0
千代天山,湊富士,1
大日ノ出,湊富士,1
湊富士,貴闘力,0
時津海,貴闘力,0
玉春日,貴闘力,0
千代天山,貴闘力,0
隆乃若,貴闘力,0
皇司,貴闘力,1
旭天鵬,貴闘力,0
大碇,貴闘力,1
旭鷲山,貴闘力,1
浜ノ嶋,貴闘力,1
琴錦,貴闘力,0
朝乃翔,貴闘力,0
蒼樹山,貴闘力,1
金開山,貴闘力,1
敷島,貴闘力,0
千代天山,皇司,0
海鵬,皇司,0
朝乃翔,皇司,1
湊富士,皇司,0
大日ノ出,皇司,0
貴闘力,皇司,0
旭鷲山,皇司,1
金開山,皇司,0
時津海,皇司,1
玉春日,皇司,0
蒼樹山,皇司,1
追風海,皇司,0
寺尾,皇司,1
大善,皇司,0
小城錦,皇司,0
皇司,千代天山,1
大日ノ出,千代天山,1
旭天鵬,千代天山,0
貴闘力,千代天山,1
玉春日,千代天山,1
金開山,千代天山,1
時津海,千代天山,0
寺尾,千代天山,1
敷島,千代天山,1
海鵬,千代天山,1
大碇,千代天山,1
隆乃若,千代天山,0
武双山,千代天山,0
湊富士,千代天山,0
貴ノ浪,千代天山,0
隆乃若,時津海,0
貴闘力,時津海,1
海鵬,時津海,1
大碇,時津海,1
湊富士,時津海,1
朝乃翔,時津海,0
千代天山,時津海,1
和歌乃山,時津海,1
皇司,時津海,0
旭天鵬,時津海,0
寺尾,時津海,1
玉春日,時津海,1
金開山,時津海,1
敷島,時津海,0
雅山,時津海,0
時津海,隆乃若,1
大碇,隆乃若,0
金開山,隆乃若,1
旭天鵬,隆乃若,0
貴闘力,隆乃若,1
海鵬,隆乃若,1
朝乃翔,隆乃若,1
湊富士,隆乃若,1
和歌乃山,隆乃若,0
寺尾,隆乃若,1
敷島,隆乃若,1
千代天山,隆乃若,1
玉春日,隆乃若,0
雅山,隆乃若,1
旭鷲山,隆乃若,0
旭天鵬,大日ノ出,0
千代天山,大日ノ出,0
大碇,大日ノ出,0
金開山,大日ノ出,0
皇司,大日ノ出,1
追風海,大日ノ出,0
よう司,大日ノ出,1
海鵬,大日ノ出,1
蒼樹山,大日ノ出,0
旭鷲山,大日ノ出,0
玉春日,大日ノ出,0
小城錦,大日ノ出,0
若ノ城,大日ノ出,1
朝乃翔,大日ノ出,0
湊富士,大日ノ出,0
大日ノ出,旭天鵬,1
金開山,旭天鵬,1
千代天山,旭天鵬,1
隆乃若,旭天鵬,1
大碇,旭天鵬,0
玉春日,旭天鵬,1
貴闘力,旭天鵬,1
朝乃翔,旭天鵬,1
湊富士,旭天鵬,0
時津海,旭天鵬,1
和歌乃山,旭天鵬,1
琴ノ若,旭天鵬,1
雅山,旭天鵬,0
武双山,旭天鵬,0
栃東,旭天鵬,1
金開山,大碇,0
隆乃若,大碇,1
大日ノ出,大碇,1
時津海,大碇,0
旭天鵬,大碇,1
湊富士,大碇,1
海鵬,大碇,1
貴闘力,大碇,0
朝乃翔,大碇,1
和歌乃山,大碇,1
千代天山,大碇,0
寺尾,大碇,1
大善,大碇,0
追風海,大碇,0
玉春日,大碇,0
大碇,金開山,1
旭天鵬,金開山,0
隆乃若,金開山,0
大日ノ出,金開山,1
大善,金開山,1
千代天山,金開山,0
湊富士,金開山,1
皇司,金開山,1
玉春日,金開山,0
朝乃翔,金開山,0
海鵬,金開山,1
旭鷲山,金開山,0
時津海,金開山,0
貴闘力,金開山,0
和歌乃山,金開山,0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
