vs,rikishi,win
武双山,曙,1
旭鷲山,曙,1
魁皇,曙,0
玉春日,曙,0
や,曙,-1
や,曙,-1
や,曙,-1
や,曙,-1
や,曙,-1
や,曙,-1
や,曙,-1
や,曙,-1
や,曙,-1
や,曙,-1
や,曙,-1
琴錦,武蔵丸,1
栃東,武蔵丸,0
土佐ノ海,武蔵丸,1
朝乃翔,武蔵丸,1
玉春日,武蔵丸,1
旭鷲山,武蔵丸,1
闘牙,武蔵丸,1
安芸乃島,武蔵丸,1
敷島,武蔵丸,1
琴ノ若,武蔵丸,1
湊富士,武蔵丸,0
千代天山,武蔵丸,1
魁皇,武蔵丸,1
千代大海,武蔵丸,0
若乃花,武蔵丸,1
栃東,貴乃花,0
武双山,貴乃花,0
玉春日,貴乃花,0
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
玉春日,若乃花,0
琴錦,若乃花,0
栃東,若乃花,1
旭鷲山,若乃花,1
武双山,若乃花,0
朝乃翔,若乃花,1
敷島,若乃花,1
土佐ノ海,若乃花,1
雅山,若乃花,1
闘牙,若乃花,1
琴ノ若,若乃花,0
魁皇,若乃花,0
千代大海,若乃花,0
出島,若乃花,0
武蔵丸,若乃花,0
土佐ノ海,千代大海,1
朝乃翔,千代大海,1
琴錦,千代大海,1
闘牙,千代大海,1
旭鷲山,千代大海,1
武双山,千代大海,0
栃東,千代大海,0
玉春日,千代大海,0
魁皇,千代大海,1
雅山,千代大海,1
安芸乃島,千代大海,0
敷島,千代大海,1
若乃花,千代大海,1
武蔵丸,千代大海,1
出島,千代大海,0
旭鷲山,貴ノ浪,1
魁皇,貴ノ浪,0
朝乃翔,貴ノ浪,1
栃東,貴ノ浪,1
琴錦,貴ノ浪,0
玉春日,貴ノ浪,0
琴ノ若,貴ノ浪,0
や,貴ノ浪,-1
や,貴ノ浪,-1
や,貴ノ浪,-1
