vs,rikishi,win
豊ノ島,朝青龍,1
豊真将,朝青龍,1
稀勢の里,朝青龍,1
時天空,朝青龍,1
黒海,朝青龍,1
垣添,朝青龍,1
玉乃島,朝青龍,1
琴奨菊,朝青龍,1
安馬,朝青龍,1
安美錦,朝青龍,0
琴光喜,朝青龍,1
千代大海,朝青龍,0
魁皇,朝青龍,0
琴欧洲,朝青龍,0
白鵬,朝青龍,0
琴奨菊,白鵬,1
黒海,白鵬,1
玉乃島,白鵬,1
垣添,白鵬,1
豊真将,白鵬,1
安馬,白鵬,1
時天空,白鵬,1
稀勢の里,白鵬,1
豊ノ島,白鵬,1
栃煌山,白鵬,1
魁皇,白鵬,1
琴欧洲,白鵬,1
琴光喜,白鵬,1
千代大海,白鵬,1
朝青龍,白鵬,1
豊真将,琴欧洲,1
豊ノ島,琴欧洲,1
栃煌山,琴欧洲,1
玉乃島,琴欧洲,0
垣添,琴欧洲,1
黒海,琴欧洲,1
稀勢の里,琴欧洲,1
時天空,琴欧洲,1
安美錦,琴欧洲,0
安馬,琴欧洲,0
豪風,琴欧洲,0
白鵬,琴欧洲,0
千代大海,琴欧洲,1
朝青龍,琴欧洲,1
魁皇,琴欧洲,0
時天空,魁皇,1
琴奨菊,魁皇,1
垣添,魁皇,1
黒海,魁皇,1
豊ノ島,魁皇,1
玉乃島,魁皇,1
豊真将,魁皇,1
安馬,魁皇,0
稀勢の里,魁皇,1
千代大海,魁皇,0
白鵬,魁皇,0
安美錦,魁皇,0
朝青龍,魁皇,1
琴光喜,魁皇,0
琴欧洲,魁皇,1
黒海,千代大海,1
時天空,千代大海,1
琴奨菊,千代大海,1
安馬,千代大海,1
玉乃島,千代大海,1
安美錦,千代大海,1
豊ノ島,千代大海,0
垣添,千代大海,1
豊真将,千代大海,0
魁皇,千代大海,1
稀勢の里,千代大海,1
朝青龍,千代大海,1
琴欧洲,千代大海,0
白鵬,千代大海,0
琴光喜,千代大海,0
玉乃島,琴光喜,1
垣添,琴光喜,1
安美錦,琴光喜,1
豊ノ島,琴光喜,1
時天空,琴光喜,0
豊真将,琴光喜,1
安馬,琴光喜,1
黒海,琴光喜,1
栃煌山,琴光喜,1
稀勢の里,琴光喜,1
朝青龍,琴光喜,0
豪風,琴光喜,1
白鵬,琴光喜,0
魁皇,琴光喜,1
千代大海,琴光喜,1
垣添,安馬,1
玉乃島,安馬,1
豊ノ島,安馬,1
千代大海,安馬,0
琴奨菊,安馬,0
白鵬,安馬,0
琴光喜,安馬,0
魁皇,安馬,1
朝青龍,安馬,0
琴欧洲,安馬,1
豊真将,安馬,0
稀勢の里,安馬,1
時天空,安馬,0
豪風,安馬,1
朝赤龍,安馬,1
朝青龍,豊ノ島,0
琴欧洲,豊ノ島,0
安馬,豊ノ島,0
琴光喜,豊ノ島,0
魁皇,豊ノ島,0
琴奨菊,豊ノ島,0
千代大海,豊ノ島,1
豊真将,豊ノ島,0
白鵬,豊ノ島,0
垣添,豊ノ島,1
黒海,豊ノ島,1
玉乃島,豊ノ島,1
稀勢の里,豊ノ島,0
栃煌山,豊ノ島,0
春日王,豊ノ島,0
白鵬,琴奨菊,0
魁皇,琴奨菊,0
千代大海,琴奨菊,0
豊真将,琴奨菊,1
安馬,琴奨菊,1
豊ノ島,琴奨菊,1
黒海,琴奨菊,0
朝青龍,琴奨菊,0
玉乃島,琴奨菊,1
