vs,rikishi,win
豊ノ島,朝青龍,0
若ノ鵬,朝青龍,1
安美錦,朝青龍,1
北勝力,朝青龍,1
栃乃洋,朝青龍,0
若の里,朝青龍,0
や,朝青龍,-1
や,朝青龍,-1
や,朝青龍,-1
や,朝青龍,-1
や,朝青龍,-1
や,朝青龍,-1
や,朝青龍,-1
や,朝青龍,-1
や,朝青龍,-1
稀勢の里,白鵬,1
安美錦,白鵬,1
若ノ鵬,白鵬,1
朝赤龍,白鵬,1
北勝力,白鵬,1
普天王,白鵬,1
栃乃洋,白鵬,1
豊ノ島,白鵬,1
若の里,白鵬,1
琴奨菊,白鵬,1
安馬,白鵬,1
千代大海,白鵬,1
魁皇,白鵬,1
琴光喜,白鵬,1
琴欧洲,白鵬,1
安美錦,琴欧洲,0
北勝力,琴欧洲,1
豊ノ島,琴欧洲,0
普天王,琴欧洲,1
若ノ鵬,琴欧洲,1
稀勢の里,琴欧洲,1
朝赤龍,琴欧洲,0
栃乃洋,琴欧洲,1
豪栄道,琴欧洲,1
若の里,琴欧洲,1
雅山,琴欧洲,1
安馬,琴欧洲,0
千代大海,琴欧洲,1
魁皇,琴欧洲,0
白鵬,琴欧洲,0
若ノ鵬,琴光喜,1
稀勢の里,琴光喜,1
朝赤龍,琴光喜,1
栃乃洋,琴光喜,0
安美錦,琴光喜,1
豊ノ島,琴光喜,1
北勝力,琴光喜,1
若の里,琴光喜,1
普天王,琴光喜,0
安馬,琴光喜,1
千代大海,琴光喜,0
豪栄道,琴光喜,1
雅山,琴光喜,1
白鵬,琴光喜,0
魁皇,琴光喜,1
朝赤龍,魁皇,1
豊ノ島,魁皇,0
北勝力,魁皇,1
稀勢の里,魁皇,1
琴奨菊,魁皇,0
若ノ鵬,魁皇,1
安馬,魁皇,0
安美錦,魁皇,1
千代大海,魁皇,0
普天王,魁皇,1
栃乃洋,魁皇,1
若の里,魁皇,1
白鵬,魁皇,0
琴欧洲,魁皇,1
琴光喜,魁皇,0
北勝力,千代大海,1
朝赤龍,千代大海,1
稀勢の里,千代大海,0
琴奨菊,千代大海,1
安馬,千代大海,0
安美錦,千代大海,1
若ノ鵬,千代大海,1
普天王,千代大海,1
魁皇,千代大海,1
栃乃洋,千代大海,0
琴光喜,千代大海,1
白鵬,千代大海,0
琴欧洲,千代大海,0
若の里,千代大海,1
豊ノ島,千代大海,0
普天王,安馬,1
栃乃洋,安馬,1
若の里,安馬,1
豊ノ島,安馬,1
千代大海,安馬,1
琴奨菊,安馬,0
魁皇,安馬,1
稀勢の里,安馬,1
若ノ鵬,安馬,0
琴光喜,安馬,0
白鵬,安馬,0
琴欧洲,安馬,1
朝赤龍,安馬,1
豪栄道,安馬,1
把瑠都,安馬,0
栃乃洋,琴奨菊,0
普天王,琴奨菊,1
豪栄道,琴奨菊,0
千代大海,琴奨菊,0
魁皇,琴奨菊,1
安馬,琴奨菊,1
豊ノ島,琴奨菊,0
若ノ鵬,琴奨菊,1
稀勢の里,琴奨菊,0
白鵬,琴奨菊,0
安美錦,琴奨菊,1
朝赤龍,琴奨菊,0
若の里,琴奨菊,1
雅山,琴奨菊,0
豊真将,琴奨菊,0
白鵬,稀勢の里,0
琴光喜,稀勢の里,0
千代大海,稀勢の里,1
魁皇,稀勢の里,0
豊ノ島,稀勢の里,1
琴欧洲,稀勢の里,0
普天王,稀勢の里,0
安馬,稀勢の里,0
琴奨菊,稀勢の里,1
若ノ鵬,稀勢の里,0
朝赤龍,稀勢の里,0
北勝力,稀勢の里,1
安美錦,稀勢の里,1
栃乃洋,稀勢の里,0
豪栄道,稀勢の里,1
朝青龍,豊ノ島,1
魁皇,豊ノ島,1
琴欧洲,豊ノ島,1
安馬,豊ノ島,0
稀勢の里,豊ノ島,0
琴光喜,豊ノ島,0
琴奨菊,豊ノ島,1
白鵬,豊ノ島,0
北勝力,豊ノ島,1
安美錦,豊ノ島,1
普天王,豊ノ島,1
若ノ鵬,豊ノ島,1
豪栄道,豊ノ島,0
朝赤龍,豊ノ島,1
千代大海,豊ノ島,1
琴欧洲,安美錦,1
白鵬,安美錦,0
朝青龍,安美錦,0
豪栄道,安美錦,1
琴光喜,安美錦,0
千代大海,安美錦,0
若の里,安美錦,1
魁皇,安美錦,0
雅山,安美錦,1
豊ノ島,安美錦,0
琴奨菊,安美錦,0
普天王,安美錦,1
稀勢の里,安美錦,0
若ノ鵬,安美錦,1
北勝力,安美錦,0
琴光喜,若ノ鵬,0
朝青龍,若ノ鵬,0
白鵬,若ノ鵬,0
若の里,若ノ鵬,0
琴欧洲,若ノ鵬,0
魁皇,若ノ鵬,0
千代大海,若ノ鵬,0
琴奨菊,若ノ鵬,0
安馬,若ノ鵬,1
稀勢の里,若ノ鵬,1
北勝力,若ノ鵬,0
豊ノ島,若ノ鵬,0
普天王,若ノ鵬,1
安美錦,若ノ鵬,0
栃乃洋,若ノ鵬,1
魁皇,朝赤龍,0
千代大海,朝赤龍,0
琴光喜,朝赤龍,0
白鵬,朝赤龍,0
普天王,朝赤龍,1
北勝力,朝赤龍,1
琴欧洲,朝赤龍,1
把瑠都,朝赤龍,1
栃乃洋,朝赤龍,1
時天空,朝赤龍,1
稀勢の里,朝赤龍,1
琴奨菊,朝赤龍,1
安馬,朝赤龍,0
豊ノ島,朝赤龍,0
雅山,朝赤龍,0
千代大海,北勝力,0
琴欧洲,北勝力,0
魁皇,北勝力,0
朝青龍,北勝力,0
白鵬,北勝力,0
朝赤龍,北勝力,0
琴光喜,北勝力,0
豪栄道,北勝力,0
豊ノ島,北勝力,0
把瑠都,北勝力,0
若ノ鵬,北勝力,1
稀勢の里,北勝力,0
出島,北勝力,1
普天王,北勝力,1
安美錦,北勝力,1
安馬,普天王,0
琴奨菊,普天王,0
雅山,普天王,0
琴欧洲,普天王,0
朝赤龍,普天王,0
白鵬,普天王,0
稀勢の里,普天王,1
千代大海,普天王,0
琴光喜,普天王,1
魁皇,普天王,0
豊ノ島,普天王,0
安美錦,普天王,0
若ノ鵬,普天王,0
北勝力,普天王,0
栃ノ心,普天王,1
琴奨菊,栃乃洋,1
安馬,栃乃洋,0
把瑠都,栃乃洋,0
琴光喜,栃乃洋,1
朝青龍,栃乃洋,1
雅山,栃乃洋,0
白鵬,栃乃洋,0
琴欧洲,栃乃洋,0
朝赤龍,栃乃洋,0
千代大海,栃乃洋,1
魁皇,栃乃洋,0
豊真将,栃乃洋,1
高見盛,栃乃洋,1
稀勢の里,栃乃洋,1
若ノ鵬,栃乃洋,0
豪栄道,若の里,1
雅山,若の里,1
安馬,若の里,0
若ノ鵬,若の里,1
把瑠都,若の里,0
朝青龍,若の里,1
安美錦,若の里,0
琴光喜,若の里,0
白鵬,若の里,0
琴欧洲,若の里,0
鶴竜,若の里,1
魁皇,若の里,0
琴奨菊,若の里,0
千代大海,若の里,0
豪風,若の里,0
若の里,豪栄道,0
把瑠都,豪栄道,1
琴奨菊,豪栄道,1
安美錦,豪栄道,0
豊真将,豪栄道,0
時天空,豪栄道,0
露鵬,豪栄道,1
北勝力,豪栄道,1
琴欧洲,豪栄道,0
雅山,豪栄道,1
高見盛,豪栄道,1
琴光喜,豪栄道,0
豊ノ島,豪栄道,1
安馬,豪栄道,0
稀勢の里,豪栄道,0
把瑠都,雅山,1
若の里,雅山,0
普天王,雅山,1
時天空,雅山,1
露鵬,雅山,1
栃乃洋,雅山,1
鶴竜,雅山,0
高見盛,雅山,1
安美錦,雅山,0
豪栄道,雅山,0
琴欧洲,雅山,0
旭天鵬,雅山,1
琴光喜,雅山,0
琴奨菊,雅山,1
朝赤龍,雅山,1
雅山,把瑠都,0
豪栄道,把瑠都,0
栃乃洋,把瑠都,1
豊真将,把瑠都,1
若の里,把瑠都,1
露鵬,把瑠都,0
時天空,把瑠都,1
朝赤龍,把瑠都,0
鶴竜,把瑠都,1
北勝力,把瑠都,1
出島,把瑠都,1
高見盛,把瑠都,1
旭天鵬,把瑠都,0
豊響,把瑠都,1
安馬,把瑠都,1
時天空,豊真将,0
露鵬,豊真将,1
鶴竜,豊真将,1
把瑠都,豊真将,0
豪栄道,豊真将,1
出島,豊真将,0
黒海,豊真将,1
岩木山,豊真将,1
旭天鵬,豊真将,0
玉乃島,豊真将,1
栃煌山,豊真将,0
栃乃洋,豊真将,0
木村山,豊真将,1
豪風,豊真将,1
琴奨菊,豊真将,1
豊真将,時天空,1
鶴竜,時天空,1
露鵬,時天空,0
雅山,時天空,0
高見盛,時天空,1
豪栄道,時天空,1
把瑠都,時天空,0
出島,時天空,1
岩木山,時天空,1
朝赤龍,時天空,0
旭天鵬,時天空,1
黒海,時天空,0
豊響,時天空,0
栃ノ心,時天空,0
栃煌山,時天空,0
鶴竜,露鵬,0
豊真将,露鵬,0
時天空,露鵬,1
旭天鵬,露鵬,1
雅山,露鵬,0
把瑠都,露鵬,1
豪栄道,露鵬,0
豪風,露鵬,0
玉乃島,露鵬,0
高見盛,露鵬,1
木村山,露鵬,1
岩木山,露鵬,1
栃ノ心,露鵬,1
嘉風,露鵬,1
豊響,露鵬,1
露鵬,鶴竜,1
時天空,鶴竜,0
豊真将,鶴竜,0
出島,鶴竜,1
旭天鵬,鶴竜,0
岩木山,鶴竜,0
雅山,鶴竜,1
玉春日,鶴竜,1
把瑠都,鶴竜,0
黒海,鶴竜,1
若の里,鶴竜,0
栃煌山,鶴竜,1
千代白鵬,鶴竜,0
将司,鶴竜,1
玉乃島,鶴竜,1
出島,高見盛,0
旭天鵬,高見盛,0
玉乃島,高見盛,1
岩木山,高見盛,1
時天空,高見盛,0
黒海,高見盛,1
栃煌山,高見盛,1
雅山,高見盛,0
玉春日,高見盛,1
露鵬,高見盛,0
豪栄道,高見盛,0
把瑠都,高見盛,0
栃乃洋,高見盛,0
千代白鵬,高見盛,1
将司,高見盛,0
高見盛,出島,1
岩木山,出島,0
黒海,出島,0
鶴竜,出島,0
玉乃島,出島,0
豊真将,出島,1
玉春日,出島,1
時天空,出島,0
木村山,出島,0
豪風,出島,1
把瑠都,出島,0
栃ノ心,出島,0
北勝力,出島,0
土佐ノ海,出島,1
千代白鵬,出島,1
岩木山,旭天鵬,1
高見盛,旭天鵬,1
玉春日,旭天鵬,1
露鵬,旭天鵬,0
鶴竜,旭天鵬,1
豪風,旭天鵬,0
光龍,旭天鵬,1
豊響,旭天鵬,0
豊真将,旭天鵬,1
土佐ノ海,旭天鵬,1
時天空,旭天鵬,0
雅山,旭天鵬,0
把瑠都,旭天鵬,1
木村山,旭天鵬,1
嘉風,旭天鵬,1
旭天鵬,岩木山,0
出島,岩木山,1
栃煌山,岩木山,0
高見盛,岩木山,0
光龍,岩木山,1
鶴竜,岩木山,1
木村山,岩木山,1
豊真将,岩木山,0
時天空,岩木山,0
栃ノ心,岩木山,0
土佐ノ海,岩木山,1
露鵬,岩木山,0
玉春日,岩木山,1
黒海,岩木山,1
垣添,岩木山,1
黒海,玉乃島,1
栃煌山,玉乃島,0
高見盛,玉乃島,0
豪風,玉乃島,1
出島,玉乃島,1
木村山,玉乃島,0
栃ノ心,玉乃島,1
嘉風,玉乃島,1
露鵬,玉乃島,1
豊真将,玉乃島,0
豊響,玉乃島,0
千代白鵬,玉乃島,1
将司,玉乃島,0
垣添,玉乃島,0
鶴竜,玉乃島,0
玉乃島,黒海,0
玉春日,黒海,1
出島,黒海,1
栃煌山,黒海,0
豊響,黒海,0
高見盛,黒海,0
豊真将,黒海,0
栃ノ心,黒海,1
土佐ノ海,黒海,1
鶴竜,黒海,0
将司,黒海,0
時天空,黒海,1
垣添,黒海,0
岩木山,黒海,0
木村山,黒海,0
玉春日,栃煌山,1
玉乃島,栃煌山,1
岩木山,栃煌山,1
黒海,栃煌山,1
嘉風,栃煌山,0
垣添,栃煌山,0
高見盛,栃煌山,0
土佐ノ海,栃煌山,1
千代白鵬,栃煌山,0
豊響,栃煌山,0
豊真将,栃煌山,1
鶴竜,栃煌山,0
豪風,栃煌山,1
光龍,栃煌山,1
時天空,栃煌山,1
栃煌山,玉春日,0
黒海,玉春日,0
旭天鵬,玉春日,0
木村山,玉春日,0
将司,玉春日,0
嘉風,玉春日,0
出島,玉春日,0
鶴竜,玉春日,0
高見盛,玉春日,0
光龍,玉春日,1
垣添,玉春日,1
土佐ノ海,玉春日,1
岩木山,玉春日,0
北太樹,玉春日,0
や,玉春日,-1
木村山,豪風,0
豊響,豪風,1
光龍,豪風,0
玉乃島,豪風,0
土佐ノ海,豪風,0
旭天鵬,豪風,1
千代白鵬,豪風,1
露鵬,豪風,1
垣添,豪風,1
出島,豪風,0
栃ノ心,豪風,1
将司,豪風,0
栃煌山,豪風,0
豊真将,豪風,0
若の里,豪風,1
豪風,木村山,1
光龍,木村山,1
土佐ノ海,木村山,0
玉春日,木村山,1
千代白鵬,木村山,1
玉乃島,木村山,1
岩木山,木村山,0
垣添,木村山,0
出島,木村山,1
嘉風,木村山,0
露鵬,木村山,0
豊響,木村山,0
豊真将,木村山,0
旭天鵬,木村山,0
黒海,木村山,1
光龍,豊響,0
豪風,豊響,0
垣添,豊響,1
千代白鵬,豊響,0
黒海,豊響,1
将司,豊響,1
嘉風,豊響,1
旭天鵬,豊響,1
栃ノ心,豊響,1
栃煌山,豊響,1
玉乃島,豊響,1
木村山,豊響,1
時天空,豊響,1
把瑠都,豊響,0
露鵬,豊響,0
豊響,光龍,1
木村山,光龍,0
豪風,光龍,1
土佐ノ海,光龍,0
岩木山,光龍,0
栃ノ心,光龍,0
旭天鵬,光龍,0
千代白鵬,光龍,1
将司,光龍,0
玉春日,光龍,0
嘉風,光龍,0
垣添,光龍,0
玉鷲,光龍,0
栃煌山,光龍,0
豊桜,光龍,0
栃ノ心,土佐ノ海,0
垣添,土佐ノ海,1
木村山,土佐ノ海,1
光龍,土佐ノ海,1
豪風,土佐ノ海,1
千代白鵬,土佐ノ海,0
将司,土佐ノ海,1
栃煌山,土佐ノ海,0
黒海,土佐ノ海,0
旭天鵬,土佐ノ海,0
岩木山,土佐ノ海,0
玉春日,土佐ノ海,0
嘉風,土佐ノ海,0
出島,土佐ノ海,0
玉鷲,土佐ノ海,0
土佐ノ海,栃ノ心,1
将司,栃ノ心,0
千代白鵬,栃ノ心,1
嘉風,栃ノ心,1
垣添,栃ノ心,1
光龍,栃ノ心,1
玉乃島,栃ノ心,0
黒海,栃ノ心,0
豊響,栃ノ心,0
岩木山,栃ノ心,1
豪風,栃ノ心,0
出島,栃ノ心,1
露鵬,栃ノ心,0
時天空,栃ノ心,1
普天王,栃ノ心,0
垣添,嘉風,0
千代白鵬,嘉風,0
将司,嘉風,1
栃ノ心,嘉風,0
栃煌山,嘉風,1
玉春日,嘉風,1
豊響,嘉風,0
玉乃島,嘉風,0
春日王,嘉風,1
木村山,嘉風,1
光龍,嘉風,1
北桜,嘉風,1
土佐ノ海,嘉風,1
露鵬,嘉風,0
旭天鵬,嘉風,0
嘉風,垣添,1
土佐ノ海,垣添,0
豊響,垣添,0
将司,垣添,0
栃ノ心,垣添,0
栃煌山,垣添,1
玉鷲,垣添,1
木村山,垣添,1
豪風,垣添,0
千代白鵬,垣添,0
玉春日,垣添,0
光龍,垣添,1
黒海,垣添,1
玉乃島,垣添,1
岩木山,垣添,0
千代白鵬,将司,0
栃ノ心,将司,1
嘉風,将司,0
垣添,将司,1
玉春日,将司,1
豊響,将司,0
土佐ノ海,将司,0
豊桜,将司,1
光龍,将司,1
若麒麟,将司,1
黒海,将司,1
豪風,将司,1
玉乃島,将司,1
鶴竜,将司,0
高見盛,将司,1
将司,千代白鵬,1
嘉風,千代白鵬,1
栃ノ心,千代白鵬,0
豊響,千代白鵬,1
木村山,千代白鵬,0
土佐ノ海,千代白鵬,1
豪風,千代白鵬,0
光龍,千代白鵬,0
栃煌山,千代白鵬,1
垣添,千代白鵬,1
北太樹,千代白鵬,1
玉乃島,千代白鵬,0
鶴竜,千代白鵬,1
高見盛,千代白鵬,0
出島,千代白鵬,0
