vs,rikishi,win
や,湊富士,-1.0
や,湊富士,-1.0
や,湊富士,-1.0
や,湊富士,-1.0
や,湊富士,-1.0
や,湊富士,-1.0
や,湊富士,-1.0
や,湊富士,-1.0
や,湊富士,-1.0
や,湊富士,-1.0
や,湊富士,-1.0
や,湊富士,-1.0
金開山,敷島,1
旭天鵬,敷島,0
朝乃翔,敷島,1
闘牙,敷島,0
千代天山,敷島,1
栃乃花,敷島,0
琴竜,敷島,0
追風海,敷島,1
寺尾,敷島,1
時津海,敷島,0
肥後ノ海,敷島,0
琴ノ若,敷島,0
隆乃若,敷島,0
蒼樹山,敷島,1
海鵬,敷島,0
敷島,金開山,0
安芸乃島,金開山,1
蒼樹山,金開山,0
時津海,金開山,1
十文字,金開山,0
旭天鵬,金開山,0
琴ノ若,金開山,0
肥後ノ海,金開山,0
旭鷲山,金開山,0
海鵬,金開山,0
大善,金開山,1
寺尾,金開山,1
高見盛,金開山,0
隆乃若,金開山,0
大碇,金開山,1
肥後ノ海,追風海,1
隆乃若,追風海,1
寺尾,追風海,1
十文字,追風海,1
琴ノ若,追風海,1
安芸乃島,追風海,0
闘牙,追風海,0
敷島,追風海,0
蒼樹山,追風海,0
旭天鵬,追風海,1
時津海,追風海,1
千代天山,追風海,1
栃乃花,追風海,1
玉春日,追風海,0
琴竜,追風海,0
追風海,肥後ノ海,0
時津海,肥後ノ海,0
栃乃花,肥後ノ海,0
朝乃翔,肥後ノ海,1
寺尾,肥後ノ海,1
蒼樹山,肥後ノ海,0
十文字,肥後ノ海,1
金開山,肥後ノ海,1
旭天鵬,肥後ノ海,0
千代天山,肥後ノ海,1
敷島,肥後ノ海,1
若光翔,肥後ノ海,1
闘牙,肥後ノ海,0
琴ノ若,肥後ノ海,1
安美錦,肥後ノ海,1
朝乃翔,栃乃花,1
寺尾,栃乃花,1
肥後ノ海,栃乃花,1
蒼樹山,栃乃花,1
闘牙,栃乃花,0
敷島,栃乃花,1
安芸乃島,栃乃花,1
隆乃若,栃乃花,1
十文字,栃乃花,1
琴ノ若,栃乃花,1
魁皇,栃乃花,0
千代大海,栃乃花,1
追風海,栃乃花,0
貴ノ浪,栃乃花,1
高見盛,栃乃花,1
栃乃花,朝乃翔,0
十文字,朝乃翔,0
敷島,朝乃翔,0
肥後ノ海,朝乃翔,0
高見盛,朝乃翔,0
皇司,朝乃翔,0
蒼樹山,朝乃翔,0
寺尾,朝乃翔,0
千代天山,朝乃翔,0
戦闘竜,朝乃翔,0
北勝鬨,朝乃翔,1
大碇,朝乃翔,0
旭鷲山,朝乃翔,1
浜ノ嶋,朝乃翔,1
時津海,朝乃翔,1
寺尾,蒼樹山,0
琴ノ若,蒼樹山,0
金開山,蒼樹山,1
栃乃花,蒼樹山,0
安美錦,蒼樹山,0
肥後ノ海,蒼樹山,1
朝乃翔,蒼樹山,1
皇司,蒼樹山,0
追風海,蒼樹山,1
闘牙,蒼樹山,1
旭天鵬,蒼樹山,1
隆乃若,蒼樹山,1
千代天山,蒼樹山,0
敷島,蒼樹山,0
戦闘竜,蒼樹山,0
蒼樹山,寺尾,1
栃乃花,寺尾,0
追風海,寺尾,0
琴ノ若,寺尾,0
肥後ノ海,寺尾,0
安美錦,寺尾,1
時津海,寺尾,0
朝乃翔,寺尾,1
敷島,寺尾,0
大碇,寺尾,1
闘牙,寺尾,0
金開山,寺尾,0
戦闘竜,寺尾,0
旭天鵬,寺尾,0
浜ノ嶋,寺尾,1
琴ノ若,十文字,0
朝乃翔,十文字,1
大碇,十文字,1
追風海,十文字,0
金開山,十文字,1
闘牙,十文字,1
肥後ノ海,十文字,0
高見盛,十文字,0
栃乃花,十文字,0
安芸乃島,十文字,0
安美錦,十文字,0
旭天鵬,十文字,0
時津海,十文字,1
海鵬,十文字,0
大善,十文字,1
十文字,琴ノ若,1
蒼樹山,琴ノ若,1
戦闘竜,琴ノ若,1
寺尾,琴ノ若,1
追風海,琴ノ若,0
隆乃若,琴ノ若,0
金開山,琴ノ若,1
闘牙,琴ノ若,1
時津海,琴ノ若,1
栃乃花,琴ノ若,0
安芸乃島,琴ノ若,0
敷島,琴ノ若,1
旭天鵬,琴ノ若,1
肥後ノ海,琴ノ若,0
千代天山,琴ノ若,1
