vs,rikishi,win
春日王,琴龍,1
稀勢の里,琴龍,1
追風海,琴龍,0
雅山,琴龍,0
朝赤龍,琴龍,0
朝赤龍,露鵬,1
追風海,露鵬,1
豪風,露鵬,1
十文字,露鵬,1
北勝力,露鵬,0
土佐ノ海,露鵬,1
玉春日,露鵬,1
武雄山,露鵬,1
稀勢の里,露鵬,1
高見盛,露鵬,0
魁皇,露鵬,0
琴欧州,露鵬,0
琴光喜,露鵬,0
海鵬,露鵬,1
時津海,露鵬,1
露鵬,朝赤龍,0
武雄山,朝赤龍,0
隆乃若,朝赤龍,0
豊桜,朝赤龍,1
隆の鶴,朝赤龍,1
高見盛,朝赤龍,0
豪風,朝赤龍,1
稀勢の里,朝赤龍,0
普天王,朝赤龍,0
時天空,朝赤龍,1
土佐ノ海,朝赤龍,0
春日王,朝赤龍,1
玉乃島,朝赤龍,1
北勝力,朝赤龍,0
琴龍,朝赤龍,1
追風海,琴欧州,0
豊桜,琴欧州,0
高見盛,琴欧州,1
隆の鶴,琴欧州,1
隆乃若,琴欧州,1
豪風,琴欧州,1
土佐ノ海,琴欧州,1
北勝力,琴欧州,1
時天空,琴欧州,1
稀勢の里,琴欧州,1
海鵬,琴欧州,0
露鵬,琴欧州,1
白鵬,琴欧州,1
安馬,琴欧州,1
岩木山,琴欧州,0
琴欧州,追風海,1
露鵬,追風海,0
武雄山,追風海,1
時天空,追風海,1
海鵬,追風海,0
闘牙,追風海,0
春日王,追風海,1
高見盛,追風海,0
豪風,追風海,0
隆乃若,追風海,1
十文字,追風海,1
時津海,追風海,1
琴龍,追風海,1
稀勢の里,追風海,1
琴ノ若,追風海,0
隆乃若,北勝力,0
玉春日,北勝力,1
時天空,北勝力,0
琴龍,北勝力,1
露鵬,北勝力,1
春日王,北勝力,1
稀勢の里,北勝力,0
琴欧州,北勝力,0
高見盛,北勝力,1
時津海,北勝力,0
闘牙,北勝力,1
普天王,北勝力,1
安馬,北勝力,0
朝赤龍,北勝力,1
霜鳥,北勝力,0
北勝力,隆乃若,1
安馬,隆乃若,0
朝赤龍,隆乃若,1
春日王,隆乃若,0
琴欧州,隆乃若,0
普天王,隆乃若,1
琴龍,隆乃若,1
闘牙,隆乃若,1
豊桜,隆乃若,1
追風海,隆乃若,0
時津海,隆乃若,0
土佐ノ海,隆乃若,0
海鵬,隆乃若,0
高見盛,隆乃若,1
旭鷲山,隆乃若,1
海鵬,隆の鶴,0
時津海,隆の鶴,0
琴龍,隆の鶴,0
琴欧州,隆の鶴,0
朝赤龍,隆の鶴,0
豊桜,隆の鶴,1
闘牙,隆の鶴,1
時天空,隆の鶴,0
武雄山,隆の鶴,1
普天王,隆の鶴,0
安馬,隆の鶴,0
玉春日,隆の鶴,0
霜鳥,隆の鶴,1
十文字,隆の鶴,0
栃栄,隆の鶴,0
隆の鶴,海鵬,1
時天空,海鵬,1
安馬,海鵬,1
時津海,海鵬,0
追風海,海鵬,1
稀勢の里,海鵬,0
普天王,海鵬,1
琴龍,海鵬,1
春日王,海鵬,0
闘牙,海鵬,1
琴欧州,海鵬,1
高見盛,海鵬,1
隆乃若,海鵬,1
露鵬,海鵬,0
白鵬,海鵬,0
時津海,玉春日,1
北勝力,玉春日,0
普天王,玉春日,0
稀勢の里,玉春日,0
安馬,玉春日,0
琴龍,玉春日,0
露鵬,玉春日,0
春日王,玉春日,0
安美錦,玉春日,1
十文字,玉春日,1
豊桜,玉春日,1
隆の鶴,玉春日,1
豪風,玉春日,0
時天空,玉春日,1
五城楼,玉春日,1
玉春日,時津海,0
隆の鶴,時津海,1
稀勢の里,時津海,1
海鵬,時津海,1
闘牙,時津海,0
安馬,時津海,1
栃栄,時津海,0
普天王,時津海,1
琴龍,時津海,0
北勝力,時津海,1
隆乃若,時津海,1
追風海,時津海,0
春日王,時津海,1
土佐ノ海,時津海,0
露鵬,時津海,0
春日王,安馬,0
隆乃若,安馬,1
海鵬,安馬,0
普天王,安馬,1
玉春日,安馬,1
時津海,安馬,0
時天空,安馬,0
豊ノ島,安馬,1
闘牙,安馬,1
豊桜,安馬,1
隆の鶴,安馬,1
武雄山,安馬,0
北勝力,安馬,1
琴欧州,安馬,0
稀勢の里,安馬,0
安馬,春日王,1
稀勢の里,春日王,1
闘牙,春日王,1
隆乃若,春日王,1
普天王,春日王,0
北勝力,春日王,0
追風海,春日王,0
玉春日,春日王,1
海鵬,春日王,1
五城楼,春日王,1
琴龍,春日王,0
朝赤龍,春日王,0
時津海,春日王,0
武雄山,春日王,1
高見盛,春日王,0
普天王,時天空,1
海鵬,時天空,0
北勝力,時天空,1
追風海,時天空,0
稀勢の里,時天空,0
武雄山,時天空,0
安馬,時天空,1
隆の鶴,時天空,1
琴欧州,時天空,0
朝赤龍,時天空,0
栃栄,時天空,1
豊桜,時天空,1
闘牙,時天空,1
玉春日,時天空,0
土佐ノ海,時天空,0
時天空,普天王,0
闘牙,普天王,1
玉春日,普天王,1
安馬,普天王,0
春日王,普天王,1
隆乃若,普天王,0
海鵬,普天王,0
時津海,普天王,0
朝赤龍,普天王,1
隆の鶴,普天王,1
稀勢の里,普天王,0
北勝力,普天王,0
栃栄,普天王,0
安美錦,普天王,1
琴奨菊,普天王,1
闘牙,稀勢の里,1
春日王,稀勢の里,0
時津海,稀勢の里,0
玉春日,稀勢の里,1
時天空,稀勢の里,1
海鵬,稀勢の里,1
北勝力,稀勢の里,1
朝赤龍,稀勢の里,1
露鵬,稀勢の里,0
琴欧州,稀勢の里,0
普天王,稀勢の里,1
琴龍,稀勢の里,0
高見盛,稀勢の里,1
追風海,稀勢の里,0
安馬,稀勢の里,1
稀勢の里,闘牙,0
普天王,闘牙,0
春日王,闘牙,0
琴奨菊,闘牙,0
時津海,闘牙,1
追風海,闘牙,1
隆の鶴,闘牙,0
隆乃若,闘牙,0
安馬,闘牙,0
海鵬,闘牙,0
北勝力,闘牙,0
皇司,闘牙,0
時天空,闘牙,0
豊桜,闘牙,0
旭天鵬,闘牙,0
