vs,rikishi,win
曙,貴ノ浪,0
千代天山,貴ノ浪,1
千代大海,貴ノ浪,1
出島,貴ノ浪,0
琴竜,武双山,1
湊富士,武双山,1
土佐ノ海,武双山,1
曙,武双山,1
旭天鵬,武双山,0
魁皇,武双山,1
隆乃若,武双山,1
貴ノ浪,武双山,1
貴乃花,武双山,0
旭鷲山,武双山,1
玉春日,武双山,1
貴闘力,武双山,0
千代大海,武双山,1
栃乃洋,武双山,1
栃東,武双山,1
湊富士,雅山,1
若乃花,雅山,1
千代大海,雅山,1
旭鷲山,雅山,0
曙,雅山,1
貴ノ浪,雅山,1
魁皇,雅山,1
琴竜,雅山,1
土佐ノ海,雅山,0
栃東,雅山,1
貴乃花,雅山,0
栃乃洋,雅山,1
玉春日,雅山,1
千代天山,雅山,1
貴闘力,雅山,0
千代大海,栃東,0
武蔵丸,栃東,1
曙,栃東,0
貴乃花,栃東,0
若乃花,栃東,1
出島,栃東,1
貴ノ浪,栃東,1
土佐ノ海,栃東,0
魁皇,栃東,0
雅山,栃東,0
和歌乃山,栃東,1
旭鷲山,栃東,1
旭天鵬,栃東,1
玉春日,栃東,1
武双山,栃東,0
貴乃花,土佐ノ海,1
貴ノ浪,土佐ノ海,1
武双山,土佐ノ海,0
千代大海,土佐ノ海,0
武蔵丸,土佐ノ海,0
曙,土佐ノ海,0
出島,土佐ノ海,1
栃東,土佐ノ海,1
雅山,土佐ノ海,1
玉春日,土佐ノ海,0
貴闘力,土佐ノ海,0
和歌乃山,土佐ノ海,1
魁皇,土佐ノ海,1
旭鷲山,土佐ノ海,1
栃乃洋,土佐ノ海,0
曙,魁皇,0
隆乃若,魁皇,1
出島,魁皇,0
貴ノ浪,魁皇,0
千代大海,魁皇,1
武双山,魁皇,0
雅山,魁皇,0
貴乃花,魁皇,1
栃東,魁皇,1
和歌乃山,魁皇,1
旭鷲山,魁皇,1
武蔵丸,魁皇,0
土佐ノ海,魁皇,0
旭天鵬,魁皇,1
玉春日,魁皇,1
若乃花,和歌乃山,0
曙,和歌乃山,0
貴ノ浪,和歌乃山,0
湊富士,和歌乃山,1
隆乃若,和歌乃山,1
貴乃花,和歌乃山,0
千代大海,和歌乃山,1
旭鷲山,和歌乃山,0
安芸乃島,和歌乃山,0
魁皇,和歌乃山,0
栃東,和歌乃山,0
土佐ノ海,和歌乃山,0
琴竜,和歌乃山,1
敷島,和歌乃山,1
時津海,和歌乃山,1
武蔵丸,旭鷲山,0
貴乃花,旭鷲山,0
若乃花,旭鷲山,1
雅山,旭鷲山,1
貴ノ浪,旭鷲山,1
千代大海,旭鷲山,0
曙,旭鷲山,0
和歌乃山,旭鷲山,1
出島,旭鷲山,0
武双山,旭鷲山,0
魁皇,旭鷲山,0
栃東,旭鷲山,0
隆乃若,旭鷲山,1
土佐ノ海,旭鷲山,0
追風海,旭鷲山,0
出島,玉春日,0
千代大海,玉春日,0
武蔵丸,玉春日,0
若乃花,玉春日,0
栃乃洋,玉春日,1
湊富士,玉春日,1
貴乃花,玉春日,0
曙,玉春日,0
貴ノ浪,玉春日,1
土佐ノ海,玉春日,1
武双山,玉春日,0
千代天山,玉春日,1
雅山,玉春日,0
栃東,玉春日,0
魁皇,玉春日,0
貴ノ浪,旭天鵬,0
出島,旭天鵬,0
貴乃花,旭天鵬,0
武蔵丸,旭天鵬,0
武双山,旭天鵬,1
若乃花,旭天鵬,1
琴竜,旭天鵬,0
千代大海,旭天鵬,1
曙,旭天鵬,0
湊富士,旭天鵬,0
隆乃若,旭天鵬,0
敷島,旭天鵬,0
栃東,旭天鵬,0
魁皇,旭天鵬,0
安芸乃島,旭天鵬,1
武双山,琴竜,0
安芸乃島,琴竜,1
千代天山,琴竜,0
出島,琴竜,1
貴乃花,琴竜,0
武蔵丸,琴竜,0
旭天鵬,琴竜,1
雅山,琴竜,0
千代大海,琴竜,0
曙,琴竜,0
貴ノ浪,琴竜,0
湊富士,琴竜,1
和歌乃山,琴竜,0
隆乃若,琴竜,1
朝乃若,琴竜,0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
や,琴ノ若,-1.0
雅山,湊富士,0
武双山,湊富士,0
敷島,湊富士,1
和歌乃山,湊富士,0
出島,湊富士,0
玉春日,湊富士,0
武蔵丸,湊富士,0
時津海,湊富士,0
小城錦,湊富士,0
旭天鵬,湊富士,1
大碇,湊富士,0
琴竜,湊富士,0
安芸乃島,湊富士,0
や,湊富士,-1.0
や,湊富士,-1.0
安芸乃島,隆乃若,0
魁皇,隆乃若,0
時津海,隆乃若,1
栃乃洋,隆乃若,0
和歌乃山,隆乃若,0
敷島,隆乃若,1
武双山,隆乃若,0
出島,隆乃若,0
武蔵丸,隆乃若,0
貴乃花,隆乃若,0
旭天鵬,隆乃若,1
朝乃翔,隆乃若,1
旭鷲山,隆乃若,0
琴竜,隆乃若,0
浜ノ嶋,隆乃若,1
隆乃若,安芸乃島,1
琴竜,安芸乃島,0
闘牙,安芸乃島,0
琴錦,安芸乃島,1
小城錦,安芸乃島,0
時津海,安芸乃島,1
栃乃洋,安芸乃島,0
朝乃若,安芸乃島,0
和歌乃山,安芸乃島,1
千代天山,安芸乃島,0
武蔵丸,安芸乃島,0
出島,安芸乃島,0
湊富士,安芸乃島,1
朝乃翔,安芸乃島,0
旭天鵬,安芸乃島,0
栃乃洋,千代天山,0
敷島,千代天山,1
琴竜,千代天山,1
時津海,千代天山,1
朝乃若,千代天山,0
闘牙,千代天山,1
浜ノ嶋,千代天山,0
武蔵丸,千代天山,0
朝乃翔,千代天山,0
安芸乃島,千代天山,1
出島,千代天山,0
玉春日,千代天山,0
貴ノ浪,千代天山,0
雅山,千代天山,0
小城錦,千代天山,1
千代天山,栃乃洋,1
時津海,栃乃洋,1
琴錦,栃乃洋,0
隆乃若,栃乃洋,1
玉春日,栃乃洋,0
追風海,栃乃洋,1
安芸乃島,栃乃洋,1
貴闘力,栃乃洋,0
闘牙,栃乃洋,1
朝乃若,栃乃洋,1
朝乃翔,栃乃洋,1
雅山,栃乃洋,0
曙,栃乃洋,0
武双山,栃乃洋,0
土佐ノ海,栃乃洋,1
時津海,敷島,1
千代天山,敷島,0
湊富士,敷島,0
朝乃若,敷島,0
浜ノ嶋,敷島,0
隆乃若,敷島,0
大碇,敷島,1
朝乃翔,敷島,0
追風海,敷島,0
寺尾,敷島,0
大善,敷島,0
旭天鵬,敷島,1
小城錦,敷島,1
和歌乃山,敷島,0
闘牙,敷島,0
敷島,時津海,0
栃乃洋,時津海,0
隆乃若,時津海,0
千代天山,時津海,0
朝乃翔,時津海,1
安芸乃島,時津海,0
小城錦,時津海,1
湊富士,時津海,1
寺尾,時津海,0
追風海,時津海,1
浜ノ嶋,時津海,0
海鵬,時津海,1
闘牙,時津海,1
朝乃若,時津海,1
和歌乃山,時津海,0
朝乃若,闘牙,1
浜ノ嶋,闘牙,1
安芸乃島,闘牙,1
追風海,闘牙,1
大碇,闘牙,1
千代天山,闘牙,0
貴闘力,闘牙,0
小城錦,闘牙,0
栃乃洋,闘牙,0
朝乃翔,闘牙,1
海鵬,闘牙,0
大善,闘牙,0
時津海,闘牙,0
出島,闘牙,0
敷島,闘牙,1
闘牙,朝乃若,0
追風海,朝乃若,1
大碇,朝乃若,1
敷島,朝乃若,1
千代天山,朝乃若,1
寺尾,朝乃若,1
海鵬,朝乃若,1
安芸乃島,朝乃若,1
貴闘力,朝乃若,0
栃乃洋,朝乃若,0
小城錦,朝乃若,0
浜ノ嶋,朝乃若,0
大善,朝乃若,0
時津海,朝乃若,0
琴竜,朝乃若,1
浜ノ嶋,琴錦,0
朝乃翔,琴錦,1
栃乃洋,琴錦,1
安芸乃島,琴錦,0
寺尾,琴錦,0
や,琴錦,-1.0
や,琴錦,-1.0
や,琴錦,-1.0
や,琴錦,-1.0
や,琴錦,-1.0
や,琴錦,-1.0
や,琴錦,-1.0
や,琴錦,-1.0
や,琴錦,-1.0
や,琴錦,-1.0
琴錦,浜ノ嶋,1
闘牙,浜ノ嶋,0
寺尾,浜ノ嶋,1
貴闘力,浜ノ嶋,0
敷島,浜ノ嶋,1
海鵬,浜ノ嶋,1
千代天山,浜ノ嶋,1
追風海,浜ノ嶋,0
大善,浜ノ嶋,0
大碇,浜ノ嶋,0
時津海,浜ノ嶋,1
朝乃若,浜ノ嶋,1
朝乃翔,浜ノ嶋,1
小城錦,浜ノ嶋,0
隆乃若,浜ノ嶋,0
朝乃翔,小城錦,0
寺尾,小城錦,0
大善,小城錦,1
海鵬,小城錦,0
安芸乃島,小城錦,1
大碇,小城錦,1
時津海,小城錦,0
闘牙,小城錦,1
湊富士,小城錦,1
貴闘力,小城錦,0
朝乃若,小城錦,1
追風海,小城錦,1
敷島,小城錦,0
浜ノ嶋,小城錦,1
千代天山,小城錦,0
小城錦,朝乃翔,1
琴錦,朝乃翔,0
追風海,朝乃翔,0
大碇,朝乃翔,1
時津海,朝乃翔,0
貴闘力,朝乃翔,0
寺尾,朝乃翔,1
敷島,朝乃翔,1
千代天山,朝乃翔,1
闘牙,朝乃翔,0
栃乃洋,朝乃翔,0
隆乃若,朝乃翔,0
浜ノ嶋,朝乃翔,0
安芸乃島,朝乃翔,1
大善,朝乃翔,0
大碇,追風海,1
朝乃若,追風海,0
朝乃翔,追風海,1
闘牙,追風海,0
貴闘力,追風海,0
栃乃洋,追風海,0
琴光喜,追風海,0
浜ノ嶋,追風海,1
敷島,追風海,1
時津海,追風海,0
金開山,追風海,1
小城錦,追風海,0
寺尾,追風海,1
海鵬,追風海,0
旭鷲山,追風海,1
追風海,大碇,0
海鵬,大碇,1
朝乃若,大碇,0
朝乃翔,大碇,0
闘牙,大碇,0
小城錦,大碇,0
敷島,大碇,0
大善,大碇,0
皇司,大碇,0
浜ノ嶋,大碇,1
湊富士,大碇,1
安芸乃州,大碇,1
水戸泉,大碇,1
金開山,大碇,0
栃乃花,大碇,0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
や,肥後ノ海,-1.0
大善,寺尾,0
小城錦,寺尾,1
浜ノ嶋,寺尾,0
須佐の湖,寺尾,1
琴錦,寺尾,1
朝乃若,寺尾,0
朝乃翔,寺尾,0
金開山,寺尾,0
時津海,寺尾,1
敷島,寺尾,1
皇司,寺尾,1
琴光喜,寺尾,0
追風海,寺尾,0
十文字,寺尾,1
海鵬,寺尾,0
寺尾,大善,1
貴闘力,大善,0
小城錦,大善,0
大日ノ出,大善,1
海鵬,大善,0
金開山,大善,0
皇司,大善,1
大碇,大善,1
浜ノ嶋,大善,1
琴光喜,大善,0
敷島,大善,1
闘牙,大善,1
朝乃若,大善,1
栃乃花,大善,0
朝乃翔,大善,1
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
や,蒼樹山,-1.0
貴闘力,海鵬,0
大碇,海鵬,0
北勝鬨,海鵬,1
小城錦,海鵬,1
大善,海鵬,1
浜ノ嶋,海鵬,0
朝乃若,海鵬,0
皇司,海鵬,1
琴光喜,海鵬,1
金開山,海鵬,0
闘牙,海鵬,1
時津海,海鵬,0
十文字,海鵬,0
追風海,海鵬,1
寺尾,海鵬,1
海鵬,貴闘力,1
大善,貴闘力,1
水戸泉,貴闘力,1
浜ノ嶋,貴闘力,1
追風海,貴闘力,1
朝乃翔,貴闘力,1
闘牙,貴闘力,1
栃乃洋,貴闘力,1
朝乃若,貴闘力,1
小城錦,貴闘力,1
土佐ノ海,貴闘力,1
武双山,貴闘力,1
武蔵丸,貴闘力,0
曙,貴闘力,0
雅山,貴闘力,1
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
や,若の里,-1.0
