vs,rikishi,win
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
や,貴乃花,-1
栃東,若乃花,1
琴乃若,若乃花,1
土佐ノ海,若乃花,0
栃乃洋,若乃花,0
雅山,若乃花,1
千代天山,若乃花,0
琴錦,若乃花,0
旭鷲山,若乃花,0
や,若乃花,-1
や,若乃花,-1
や,若乃花,-1
や,若乃花,-1
や,若乃花,-1
や,若乃花,-1
や,若乃花,-1
土佐ノ海,曙,0
出島,曙,0
琴乃若,曙,1
栃東,曙,1
栃乃洋,曙,1
貴闘力,曙,1
雅山,曙,1
魁皇,曙,0
千代天山,曙,1
琴錦,曙,1
旭鷲山,曙,1
蒼樹山,曙,1
安芸乃島,曙,1
貴ノ浪,曙,1
武蔵丸,曙,0
琴乃若,武蔵丸,1
栃乃洋,武蔵丸,1
栃東,武蔵丸,1
土佐ノ海,武蔵丸,1
貴闘力,武蔵丸,1
旭鷲山,武蔵丸,0
魁皇,武蔵丸,1
千代天山,武蔵丸,0
琴錦,武蔵丸,1
栃乃和歌,武蔵丸,1
蒼樹山,武蔵丸,1
闘牙,武蔵丸,1
貴ノ浪,武蔵丸,1
若の里,武蔵丸,1
曙,武蔵丸,1
栃乃洋,貴ノ浪,1
土佐ノ海,貴ノ浪,1
出島,貴ノ浪,0
琴乃若,貴ノ浪,1
千代天山,貴ノ浪,1
琴錦,貴ノ浪,0
旭鷲山,貴ノ浪,1
栃東,貴ノ浪,0
雅山,貴ノ浪,1
蒼樹山,貴ノ浪,1
栃乃和歌,貴ノ浪,1
玉春日,貴ノ浪,1
武蔵丸,貴ノ浪,0
曙,貴ノ浪,0
魁皇,貴ノ浪,0
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
雅山,安芸乃島,1
千代天山,安芸乃島,0
栃乃洋,安芸乃島,1
琴錦,安芸乃島,0
琴乃若,安芸乃島,1
土佐ノ海,安芸乃島,1
栃東,安芸乃島,0
蒼樹山,安芸乃島,0
栃乃和歌,安芸乃島,1
旭鷲山,安芸乃島,0
玉春日,安芸乃島,1
魁皇,安芸乃島,0
曙,安芸乃島,0
寺尾,安芸乃島,0
出島,安芸乃島,0
千代天山,魁皇,1
雅山,魁皇,1
琴錦,魁皇,0
貴闘力,魁皇,1
栃東,魁皇,0
出島,魁皇,1
武蔵丸,魁皇,0
曙,魁皇,1
土佐ノ海,魁皇,1
琴乃若,魁皇,1
栃乃洋,魁皇,1
安芸乃島,魁皇,1
闘牙,魁皇,1
肥後ノ海,魁皇,1
貴ノ浪,魁皇,1
琴錦,出島,0
曙,出島,1
貴ノ浪,出島,1
千代天山,出島,1
土佐ノ海,出島,0
魁皇,出島,0
琴乃若,出島,1
栃乃洋,出島,1
旭鷲山,出島,1
栃東,出島,1
貴闘力,出島,1
栃乃和歌,出島,1
若の里,出島,0
闘牙,出島,1
安芸乃島,出島,1
若乃花,栃東,0
旭鷲山,栃東,1
武蔵丸,栃東,0
曙,栃東,0
魁皇,栃東,1
琴乃若,栃東,1
安芸乃島,栃東,1
貴ノ浪,栃東,1
貴闘力,栃東,1
出島,栃東,0
土佐ノ海,栃東,1
千代天山,栃東,0
雅山,栃東,1
琴錦,栃東,1
若の里,栃東,1
旭鷲山,貴闘力,1
琴錦,貴闘力,0
雅山,貴闘力,0
魁皇,貴闘力,0
武蔵丸,貴闘力,0
曙,貴闘力,0
栃乃洋,貴闘力,0
土佐ノ海,貴闘力,0
栃東,貴闘力,0
千代天山,貴闘力,0
出島,貴闘力,0
琴乃若,貴闘力,1
栃乃和歌,貴闘力,1
蒼樹山,貴闘力,1
時津海,貴闘力,1
曙,土佐ノ海,1
貴ノ浪,土佐ノ海,0
若乃花,土佐ノ海,1
武蔵丸,土佐ノ海,0
出島,土佐ノ海,1
安芸乃島,土佐ノ海,0
千代天山,土佐ノ海,1
貴闘力,土佐ノ海,1
魁皇,土佐ノ海,0
雅山,土佐ノ海,0
栃東,土佐ノ海,0
栃乃洋,土佐ノ海,1
時津海,土佐ノ海,1
旭鷲山,土佐ノ海,1
琴錦,土佐ノ海,0
武蔵丸,琴乃若,0
若乃花,琴乃若,0
曙,琴乃若,0
貴ノ浪,琴乃若,0
安芸乃島,琴乃若,0
栃東,琴乃若,0
出島,琴乃若,0
雅山,琴乃若,0
栃乃洋,琴乃若,1
魁皇,琴乃若,0
千代天山,琴乃若,1
貴闘力,琴乃若,0
旭鷲山,琴乃若,0
若ノ城,琴乃若,0
栃乃和歌,琴乃若,0
貴ノ浪,栃乃洋,0
武蔵丸,栃乃洋,0
安芸乃島,栃乃洋,0
若乃花,栃乃洋,1
曙,栃乃洋,0
雅山,栃乃洋,0
貴闘力,栃乃洋,1
出島,栃乃洋,0
琴乃若,栃乃洋,0
玉春日,栃乃洋,1
魁皇,栃乃洋,0
土佐ノ海,栃乃洋,0
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
安芸乃島,雅山,0
魁皇,雅山,0
貴闘力,雅山,1
旭鷲山,雅山,0
若乃花,雅山,0
栃乃洋,雅山,1
曙,雅山,0
琴乃若,雅山,1
貴ノ浪,雅山,0
土佐ノ海,雅山,1
時津海,雅山,1
肥後ノ海,雅山,1
栃東,雅山,0
千代天山,雅山,0
蒼樹山,雅山,0
魁皇,千代天山,0
安芸乃島,千代天山,1
玉春日,千代天山,1
出島,千代天山,0
貴ノ浪,千代天山,0
若乃花,千代天山,1
土佐ノ海,千代天山,0
武蔵丸,千代天山,1
曙,千代天山,0
貴闘力,千代天山,1
琴乃若,千代天山,0
栃東,千代天山,1
大日ノ出,千代天山,1
雅山,千代天山,1
闘牙,千代天山,1
出島,琴錦,1
貴闘力,琴錦,1
魁皇,琴錦,1
安芸乃島,琴錦,1
栃乃和歌,琴錦,0
貴ノ浪,琴錦,1
若乃花,琴錦,1
闘牙,琴錦,1
武蔵丸,琴錦,0
曙,琴錦,0
若の里,琴錦,0
旭鷲山,琴錦,1
肥後ノ海,琴錦,0
栃東,琴錦,0
土佐ノ海,琴錦,1
貴闘力,旭鷲山,0
栃東,旭鷲山,0
時津海,旭鷲山,0
雅山,旭鷲山,1
蒼樹山,旭鷲山,0
武蔵丸,旭鷲山,1
貴ノ浪,旭鷲山,0
若乃花,旭鷲山,1
出島,旭鷲山,0
安芸乃島,旭鷲山,1
曙,旭鷲山,0
琴錦,旭鷲山,0
琴乃若,旭鷲山,1
土佐ノ海,旭鷲山,0
玉春日,旭鷲山,0
栃乃和歌,蒼樹山,0
肥後ノ海,蒼樹山,0
寺尾,蒼樹山,0
玉春日,蒼樹山,1
旭鷲山,蒼樹山,1
琴竜,蒼樹山,0
闘牙,蒼樹山,1
安芸乃島,蒼樹山,1
大日ノ出,蒼樹山,1
貴ノ浪,蒼樹山,0
武蔵丸,蒼樹山,0
曙,蒼樹山,0
敷島,蒼樹山,1
貴闘力,蒼樹山,0
雅山,蒼樹山,1
蒼樹山,栃乃和歌,1
琴竜,栃乃和歌,0
肥後ノ海,栃乃和歌,1
時津海,栃乃和歌,0
琴錦,栃乃和歌,1
寺尾,栃乃和歌,1
湊富士,栃乃和歌,0
若の里,栃乃和歌,0
安芸乃島,栃乃和歌,0
武蔵丸,栃乃和歌,0
貴ノ浪,栃乃和歌,0
出島,栃乃和歌,0
貴闘力,栃乃和歌,0
浜ノ嶋,栃乃和歌,0
琴乃若,栃乃和歌,1
時津海,玉春日,0
寺尾,玉春日,1
千代天山,玉春日,0
蒼樹山,玉春日,0
肥後ノ海,玉春日,0
大日ノ出,玉春日,1
琴竜,玉春日,1
海鵬,玉春日,1
大善,玉春日,1
栃乃洋,玉春日,0
