vs,rikishi,win
朝赤龍,琴龍,1
闘牙,琴龍,1
岩木山,琴龍,1
安美錦,琴龍,0
玉乃島,琴龍,0
朝乃若,琴龍,1
琴龍,和歌乃山,1
安美錦,和歌乃山,0
闘牙,和歌乃山,1
十文字,和歌乃山,0
朝乃若,和歌乃山,0
安芸乃島,和歌乃山,0
北勝力,和歌乃山,0
蒼樹山,和歌乃山,1
皇司,和歌乃山,0
春日王,和歌乃山,1
霜鳥,和歌乃山,1
朝赤龍,和歌乃山,0
玉力道,和歌乃山,1
よう司,和歌乃山,0
五城楼,和歌乃山,0
霜鳥,闘牙,1
皇司,闘牙,1
和歌乃山,闘牙,0
安芸乃島,闘牙,1
安美錦,闘牙,0
玉力道,闘牙,1
五城楼,闘牙,1
隆の鶴,闘牙,1
蒼樹山,闘牙,1
十文字,闘牙,1
琴龍,闘牙,0
雅山,闘牙,0
武雄山,闘牙,1
旭鷲山,闘牙,0
旭天鵬,闘牙,1
闘牙,霜鳥,0
玉力道,霜鳥,0
岩木山,霜鳥,0
琴龍,霜鳥,1
安芸乃島,霜鳥,0
十文字,霜鳥,0
よう司,霜鳥,0
皇司,霜鳥,0
安美錦,霜鳥,0
隆の鶴,霜鳥,1
和歌乃山,霜鳥,0
金開山,霜鳥,1
潮丸,霜鳥,1
朝赤龍,霜鳥,0
栃栄,霜鳥,0
蒼樹山,武雄山,1
隆の鶴,武雄山,1
琴龍,武雄山,0
皇司,武雄山,1
朝赤龍,武雄山,1
よう司,武雄山,1
安美錦,武雄山,0
朝乃若,武雄山,1
十文字,武雄山,1
五城楼,武雄山,1
安芸乃島,武雄山,1
栃乃洋,武雄山,0
闘牙,武雄山,0
旭天鵬,武雄山,0
琴ノ若,武雄山,0
武雄山,蒼樹山,0
十文字,蒼樹山,0
朝乃若,蒼樹山,0
朝赤龍,蒼樹山,0
隆の鶴,蒼樹山,1
琴龍,蒼樹山,1
春日錦,蒼樹山,1
和歌乃山,蒼樹山,0
闘牙,蒼樹山,0
岩木山,蒼樹山,1
皇司,蒼樹山,1
安芸乃島,蒼樹山,0
海鵬,蒼樹山,1
栃乃花,蒼樹山,0
北勝力,蒼樹山,1
朝赤龍,よう司,1
朝乃若,よう司,0
安芸乃島,よう司,0
隆の鶴,よう司,1
琴龍,よう司,0
武雄山,よう司,0
霜鳥,よう司,1
岩木山,よう司,1
玉力道,よう司,1
安美錦,よう司,0
北勝力,よう司,0
五城楼,よう司,0
琴ノ若,よう司,0
和歌乃山,よう司,1
金開山,よう司,0
よう司,朝赤龍,0
安芸乃島,朝赤龍,1
隆の鶴,朝赤龍,1
蒼樹山,朝赤龍,1
武雄山,朝赤龍,0
皇司,朝赤龍,1
玉力道,朝赤龍,0
十文字,朝赤龍,1
岩木山,朝赤龍,0
琴龍,朝赤龍,0
五城楼,朝赤龍,0
和歌乃山,朝赤龍,1
春日王,朝赤龍,1
霜鳥,朝赤龍,1
雅山,朝赤龍,0
皇司,隆の鶴,0
武雄山,隆の鶴,0
朝赤龍,隆の鶴,0
よう司,隆の鶴,0
蒼樹山,隆の鶴,0
朝乃若,隆の鶴,0
岩木山,隆の鶴,0
闘牙,隆の鶴,0
安芸乃島,隆の鶴,0
霜鳥,隆の鶴,0
春日王,隆の鶴,0
や,隆の鶴,-1
や,隆の鶴,-1
や,隆の鶴,-1
や,隆の鶴,-1
隆の鶴,皇司,1
闘牙,皇司,0
春日錦,皇司,0
武雄山,皇司,0
潮丸,皇司,1
朝赤龍,皇司,0
琴龍,皇司,1
霜鳥,皇司,1
和歌乃山,皇司,1
玉力道,皇司,1
蒼樹山,皇司,0
安美錦,皇司,0
岩木山,皇司,1
朝乃若,皇司,0
十文字,皇司,1
安芸乃島,朝乃若,0
よう司,朝乃若,1
蒼樹山,朝乃若,1
金開山,朝乃若,0
和歌乃山,朝乃若,1
隆の鶴,朝乃若,1
栃栄,朝乃若,1
武雄山,朝乃若,0
北勝力,朝乃若,1
潮丸,朝乃若,0
岩木山,朝乃若,0
玉力道,朝乃若,0
十文字,朝乃若,1
皇司,朝乃若,1
琴龍,朝乃若,0
朝乃若,安芸乃島,1
朝赤龍,安芸乃島,0
よう司,安芸乃島,1
闘牙,安芸乃島,0
霜鳥,安芸乃島,1
和歌乃山,安芸乃島,1
十文字,安芸乃島,0
玉力道,安芸乃島,0
隆の鶴,安芸乃島,1
春日錦,安芸乃島,0
武雄山,安芸乃島,0
蒼樹山,安芸乃島,1
五城楼,安芸乃島,0
岩木山,安芸乃島,0
潮丸,安芸乃島,0
