vs,rikishi,win
琴光喜,朝青龍,1
黒海,朝青龍,1
土佐ノ海,朝青龍,1
栃乃洋,朝青龍,0
岩木山,朝青龍,0
旭天鵬,朝青龍,1
玉乃島,朝青龍,1
霜鳥,朝青龍,1
白鵬,朝青龍,1
出島,朝青龍,1
垣添,朝青龍,1
雅山,朝青龍,0
若の里,朝青龍,0
千代大海,朝青龍,0
魁皇,朝青龍,0
旭天鵬,魁皇,1
白鵬,魁皇,1
栃乃洋,魁皇,1
琴光喜,魁皇,0
玉乃島,魁皇,1
黒海,魁皇,0
岩木山,魁皇,1
朝赤龍,魁皇,1
霜鳥,魁皇,1
土佐ノ海,魁皇,1
雅山,魁皇,1
出島,魁皇,1
千代大海,魁皇,1
若の里,魁皇,1
朝青龍,魁皇,1
霜鳥,千代大海,1
琴光喜,千代大海,1
白鵬,千代大海,1
岩木山,千代大海,0
旭天鵬,千代大海,1
玉乃島,千代大海,0
黒海,千代大海,0
土佐ノ海,千代大海,1
雅山,千代大海,1
栃乃洋,千代大海,0
出島,千代大海,0
垣添,千代大海,0
魁皇,千代大海,0
朝青龍,千代大海,1
若の里,千代大海,1
黒海,武双山,0
旭天鵬,武双山,0
朝赤龍,武双山,0
玉乃島,武双山,1
白鵬,武双山,0
岩木山,武双山,1
霜鳥,武双山,0
若の里,武双山,0
栃乃洋,武双山,0
や,武双山,-1.0
や,武双山,-1.0
や,武双山,-1.0
や,武双山,-1.0
や,武双山,-1.0
や,武双山,-1.0
岩木山,栃東,1
玉乃島,栃東,1
旭天鵬,栃東,0
白鵬,栃東,0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
玉乃島,若の里,1
栃乃洋,若の里,0
琴光喜,若の里,0
朝赤龍,若の里,1
土佐ノ海,若の里,1
霜鳥,若の里,1
旭天鵬,若の里,1
武双山,若の里,1
岩木山,若の里,1
雅山,若の里,0
黒海,若の里,1
白鵬,若の里,1
朝青龍,若の里,1
魁皇,若の里,0
千代大海,若の里,0
白鵬,雅山,0
霜鳥,雅山,0
玉乃島,雅山,1
旭天鵬,雅山,0
黒海,雅山,0
朝赤龍,雅山,1
栃乃洋,雅山,1
琴光喜,雅山,1
千代大海,雅山,0
若の里,雅山,1
魁皇,雅山,0
朝青龍,雅山,1
豊桜,雅山,1
高見盛,雅山,1
岩木山,雅山,1
魁皇,旭天鵬,0
武双山,旭天鵬,1
栃東,旭天鵬,1
雅山,旭天鵬,1
千代大海,旭天鵬,0
朝青龍,旭天鵬,0
若の里,旭天鵬,0
玉乃島,旭天鵬,0
琴光喜,旭天鵬,1
黒海,旭天鵬,0
霜鳥,旭天鵬,0
栃乃洋,旭天鵬,0
岩木山,旭天鵬,1
朝赤龍,旭天鵬,0
白鵬,旭天鵬,0
朝青龍,琴光喜,0
千代大海,琴光喜,0
若の里,琴光喜,1
魁皇,琴光喜,1
朝赤龍,琴光喜,0
土佐ノ海,琴光喜,1
白鵬,琴光喜,1
雅山,琴光喜,0
旭天鵬,琴光喜,0
霜鳥,琴光喜,1
岩木山,琴光喜,0
玉乃島,琴光喜,1
黒海,琴光喜,1
栃乃洋,琴光喜,0
出島,琴光喜,1
千代大海,霜鳥,0
雅山,霜鳥,1
豊桜,霜鳥,1
出島,霜鳥,0
栃乃洋,霜鳥,0
若の里,霜鳥,0
武双山,霜鳥,1
朝青龍,霜鳥,0
魁皇,霜鳥,0
琴光喜,霜鳥,0
旭天鵬,霜鳥,1
土佐ノ海,霜鳥,0
玉乃島,霜鳥,0
北勝力,霜鳥,1
黒海,霜鳥,0
武双山,黒海,1
朝青龍,黒海,0
出島,黒海,0
