vs,rikishi,win
玉乃島,朝青龍,1
黒海,朝青龍,1
旭天鵬,朝青龍,1
琴光喜,朝青龍,1
琴龍,朝青龍,1
岩木山,朝青龍,1
旭鷲山,朝青龍,1
琴ノ若,朝青龍,1
北勝力,朝青龍,1
雅山,朝青龍,1
栃東,朝青龍,0
若の里,朝青龍,0
武双山,朝青龍,1
千代大海,朝青龍,1
魁皇,朝青龍,1
琴光喜,魁皇,0
琴ノ若,魁皇,1
北勝力,魁皇,1
旭天鵬,魁皇,0
岩木山,魁皇,1
旭鷲山,魁皇,1
玉乃島,魁皇,1
琴龍,魁皇,1
霜鳥,魁皇,0
黒海,魁皇,1
若の里,魁皇,1
栃東,魁皇,1
千代大海,魁皇,1
武双山,魁皇,1
朝青龍,魁皇,0
旭天鵬,千代大海,1
玉乃島,千代大海,1
岩木山,千代大海,0
琴ノ若,千代大海,1
琴光喜,千代大海,1
琴龍,千代大海,1
黒海,千代大海,1
若の里,千代大海,1
旭鷲山,千代大海,1
栃東,千代大海,0
北勝力,千代大海,1
雅山,千代大海,0
魁皇,千代大海,0
朝青龍,千代大海,0
武双山,千代大海,1
岩木山,武双山,0
琴光喜,武双山,1
黒海,武双山,0
琴龍,武双山,0
旭鷲山,武双山,1
玉乃島,武双山,1
琴ノ若,武双山,1
北勝力,武双山,1
栃東,武双山,1
若の里,武双山,1
旭天鵬,武双山,1
霜鳥,武双山,0
朝青龍,武双山,0
魁皇,武双山,0
千代大海,武双山,0
黒海,若の里,0
岩木山,若の里,1
栃東,若の里,0
旭鷲山,若の里,1
旭天鵬,若の里,1
琴光喜,若の里,1
琴龍,若の里,1
千代大海,若の里,0
玉乃島,若の里,1
武双山,若の里,0
魁皇,若の里,0
朝青龍,若の里,1
霜鳥,若の里,0
出島,若の里,1
北勝力,若の里,0
琴ノ若,北勝力,0
琴龍,北勝力,0
魁皇,北勝力,0
岩木山,北勝力,0
玉乃島,北勝力,0
旭天鵬,北勝力,0
栃東,北勝力,0
武双山,北勝力,0
朝青龍,北勝力,0
旭鷲山,北勝力,1
千代大海,北勝力,0
琴光喜,北勝力,1
豪風,北勝力,0
時津海,北勝力,0
若の里,北勝力,1
琴龍,栃東,1
旭天鵬,栃東,1
若の里,栃東,1
玉乃島,栃東,1
黒海,栃東,0
琴ノ若,栃東,1
北勝力,栃東,1
旭鷲山,栃東,1
武双山,栃東,0
千代大海,栃東,1
朝青龍,栃東,1
魁皇,栃東,0
琴光喜,栃東,0
雅山,栃東,1
白鵬,栃東,0
魁皇,琴光喜,1
武双山,琴光喜,0
旭鷲山,琴光喜,1
朝青龍,琴光喜,0
千代大海,琴光喜,0
若の里,琴光喜,0
旭天鵬,琴光喜,0
岩木山,琴光喜,1
黒海,琴光喜,1
霜鳥,琴光喜,0
豪風,琴光喜,1
北勝力,琴光喜,0
栃東,琴光喜,1
玉乃島,琴光喜,0
出島,琴光喜,1
朝青龍,玉乃島,0
千代大海,玉乃島,0
琴龍,玉乃島,1
