vs,rikishi,win
時天空,朝青龍,0
雅山,朝青龍,0
普天王,朝青龍,1
豊ノ島,朝青龍,1
安馬,朝青龍,1
旭天鵬,朝青龍,1
春日王,朝青龍,1
稀勢の里,朝青龍,1
琴奨菊,朝青龍,1
琴光喜,朝青龍,1
栃東,朝青龍,1
魁皇,朝青龍,1
琴欧洲,朝青龍,1
白鵬,朝青龍,1
千代大海,朝青龍,1
安馬,千代大海,0
朝赤龍,千代大海,1
春日王,千代大海,1
稀勢の里,千代大海,1
琴奨菊,千代大海,1
雅山,千代大海,0
琴光喜,千代大海,0
旭天鵬,千代大海,1
豊ノ島,千代大海,0
時天空,千代大海,1
魁皇,千代大海,0
栃東,千代大海,1
白鵬,千代大海,0
琴欧洲,千代大海,0
朝青龍,千代大海,0
稀勢の里,白鵬,0
時天空,白鵬,1
雅山,白鵬,1
安馬,白鵬,1
朝赤龍,白鵬,1
琴奨菊,白鵬,1
豊ノ島,白鵬,1
春日王,白鵬,1
栃東,白鵬,1
魁皇,白鵬,1
豊真将,白鵬,1
琴光喜,白鵬,1
千代大海,白鵬,1
朝青龍,白鵬,0
琴欧洲,白鵬,1
豊ノ島,琴欧洲,0
安馬,琴欧洲,1
豪風,琴欧洲,1
旭天鵬,琴欧洲,0
普天王,琴欧洲,1
朝赤龍,琴欧洲,1
時天空,琴欧洲,0
栃東,琴欧洲,1
魁皇,琴欧洲,1
豊真将,琴欧洲,0
稀勢の里,琴欧洲,1
黒海,琴欧洲,0
朝青龍,琴欧洲,0
千代大海,琴欧洲,1
白鵬,琴欧洲,0
旭天鵬,魁皇,1
春日王,魁皇,0
時天空,魁皇,0
琴奨菊,魁皇,0
豊ノ島,魁皇,1
琴光喜,魁皇,0
朝赤龍,魁皇,1
雅山,魁皇,1
琴欧洲,魁皇,0
白鵬,魁皇,0
千代大海,魁皇,1
朝青龍,魁皇,0
稀勢の里,魁皇,1
豪風,魁皇,1
安馬,魁皇,1
朝赤龍,栃東,1
旭天鵬,栃東,1
安馬,栃東,1
琴光喜,栃東,1
雅山,栃東,1
時天空,栃東,1
稀勢の里,栃東,1
琴欧洲,栃東,0
白鵬,栃東,0
春日王,栃東,1
朝青龍,栃東,0
千代大海,栃東,0
や,栃東,-1.0
や,栃東,-1.0
や,栃東,-1.0
雅山,琴光喜,1
普天王,琴光喜,1
朝赤龍,琴光喜,1
栃東,琴光喜,0
時天空,琴光喜,1
魁皇,琴光喜,1
千代大海,琴光喜,1
安馬,琴光喜,0
旭天鵬,琴光喜,1
朝青龍,琴光喜,0
豊ノ島,琴光喜,1
白鵬,琴光喜,0
豊真将,琴光喜,0
栃煌山,琴光喜,1
稀勢の里,琴光喜,1
春日王,琴奨菊,0
豪風,琴奨菊,0
豊ノ島,琴奨菊,0
魁皇,琴奨菊,1
千代大海,琴奨菊,0
白鵬,琴奨菊,0
安馬,琴奨菊,0
時天空,琴奨菊,0
朝青龍,琴奨菊,0
旭天鵬,琴奨菊,1
朝赤龍,琴奨菊,1
稀勢の里,琴奨菊,1
普天王,琴奨菊,1
玉春日,琴奨菊,1
出島,琴奨菊,1
千代大海,安馬,1
琴欧洲,安馬,0
栃東,安馬,0
白鵬,安馬,0
朝青龍,安馬,0
春日王,安馬,1
琴奨菊,安馬,1
琴光喜,安馬,1
朝赤龍,安馬,0
普天王,安馬,1
時天空,安馬,1
豊ノ島,安馬,1
豪風,安馬,1
豊真将,安馬,0
魁皇,安馬,0
朝青龍,時天空,1
白鵬,時天空,0
魁皇,時天空,1
朝赤龍,時天空,0
琴光喜,時天空,0
栃東,時天空,0
琴欧洲,時天空,1
琴奨菊,時天空,1
春日王,時天空,1
千代大海,時天空,0
安馬,時天空,0
豪風,時天空,1
高見盛,時天空,1
稀勢の里,時天空,0
豊真将,時天空,0
白鵬,稀勢の里,1
豊真将,稀勢の里,0
旭天鵬,稀勢の里,1
千代大海,稀勢の里,0
豪風,稀勢の里,1
玉春日,稀勢の里,1
栃東,稀勢の里,0
朝青龍,稀勢の里,0
普天王,稀勢の里,1
豊ノ島,稀勢の里,0
琴欧洲,稀勢の里,0
琴奨菊,稀勢の里,0
魁皇,稀勢の里,0
時天空,稀勢の里,1
琴光喜,稀勢の里,0
琴欧洲,豊ノ島,1
玉春日,豊ノ島,1
琴奨菊,豊ノ島,1
朝青龍,豊ノ島,0
魁皇,豊ノ島,0
普天王,豊ノ島,1
白鵬,豊ノ島,0
豪風,豊ノ島,0
千代大海,豊ノ島,1
稀勢の里,豊ノ島,1
琴光喜,豊ノ島,0
安馬,豊ノ島,0
黒海,豊ノ島,1
垣添,豊ノ島,0
露鵬,豊ノ島,1
魁皇,旭天鵬,0
栃東,旭天鵬,0
稀勢の里,旭天鵬,0
琴欧洲,旭天鵬,1
春日王,旭天鵬,0
朝青龍,旭天鵬,0
雅山,旭天鵬,0
千代大海,旭天鵬,0
琴光喜,旭天鵬,0
琴奨菊,旭天鵬,0
玉春日,旭天鵬,0
出島,旭天鵬,1
朝赤龍,旭天鵬,1
春日錦,旭天鵬,0
普天王,旭天鵬,1
栃東,朝赤龍,0
千代大海,朝赤龍,0
琴光喜,朝赤龍,0
時天空,朝赤龍,1
白鵬,朝赤龍,0
琴欧洲,朝赤龍,0
魁皇,朝赤龍,0
普天王,朝赤龍,0
安馬,朝赤龍,1
玉春日,朝赤龍,1
琴奨菊,朝赤龍,0
春日王,朝赤龍,1
旭天鵬,朝赤龍,0
出島,朝赤龍,0
豪風,朝赤龍,0
琴光喜,雅山,0
朝青龍,雅山,1
白鵬,雅山,0
春日王,雅山,1
栃東,雅山,0
千代大海,雅山,1
旭天鵬,雅山,1
魁皇,雅山,0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
や,雅山,-1.0
琴奨菊,春日王,1
魁皇,春日王,1
千代大海,春日王,0
雅山,春日王,0
旭天鵬,春日王,1
安馬,春日王,0
朝青龍,春日王,0
白鵬,春日王,0
時天空,春日王,0
栃東,春日王,0
露鵬,春日王,0
朝赤龍,春日王,0
春日錦,春日王,1
普天王,春日王,0
潮丸,春日王,1
豪風,普天王,0
琴光喜,普天王,0
朝青龍,普天王,0
玉春日,普天王,1
琴欧洲,普天王,0
豊ノ島,普天王,0
豊真将,普天王,0
朝赤龍,普天王,1
稀勢の里,普天王,0
安馬,普天王,0
出島,普天王,0
春日錦,普天王,0
琴奨菊,普天王,0
春日王,普天王,1
旭天鵬,普天王,0
普天王,豪風,1
琴奨菊,豪風,1
琴欧洲,豪風,0
豊真将,豪風,0
稀勢の里,豪風,0
露鵬,豪風,1
玉春日,豪風,1
豊ノ島,豪風,1
垣添,豪風,1
高見盛,豪風,0
玉乃島,豪風,0
時天空,豪風,0
安馬,豪風,0
魁皇,豪風,0
朝赤龍,豪風,1
玉春日,豊真将,0
稀勢の里,豊真将,1
露鵬,豊真将,0
豪風,豊真将,1
黒海,豊真将,1
垣添,豊真将,1
普天王,豊真将,1
出島,豊真将,1
高見盛,豊真将,1
琴欧洲,豊真将,1
白鵬,豊真将,0
栃煌山,豊真将,0
琴光喜,豊真将,1
安馬,豊真将,1
時天空,豊真将,1
豊真将,玉春日,1
豊ノ島,玉春日,0
高見盛,玉春日,0
普天王,玉春日,0
露鵬,玉春日,0
稀勢の里,玉春日,0
豪風,玉春日,0
垣添,玉春日,0
黒海,玉春日,0
朝赤龍,玉春日,0
旭天鵬,玉春日,1
岩木山,玉春日,0
嘉風,玉春日,1
琴奨菊,玉春日,0
春日錦,玉春日,1
垣添,高見盛,0
黒海,高見盛,0
玉春日,高見盛,1
露鵬,高見盛,1
出島,高見盛,1
玉乃島,高見盛,1
安美錦,高見盛,0
栃乃洋,高見盛,1
豊真将,高見盛,0
豪風,高見盛,1
時津海,高見盛,0
鶴竜,高見盛,1
時天空,高見盛,0
若の里,高見盛,0
栃煌山,高見盛,0
高見盛,垣添,1
露鵬,垣添,1
玉乃島,垣添,0
安美錦,垣添,0
栃乃洋,垣添,1
豊真将,垣添,0
春日錦,垣添,1
玉春日,垣添,1
豪風,垣添,0
黒海,垣添,0
鶴竜,垣添,0
時津海,垣添,1
白露山,垣添,1
豊ノ島,垣添,1
霜鳥,垣添,0
露鵬,黒海,1
高見盛,黒海,1
安美錦,黒海,1
玉乃島,黒海,0
豊真将,黒海,0
時津海,黒海,1
栃乃洋,黒海,1
岩木山,黒海,1
玉春日,黒海,1
垣添,黒海,1
栃煌山,黒海,0
琴欧洲,黒海,1
豊ノ島,黒海,0
鶴竜,黒海,1
若の里,黒海,0
黒海,露鵬,0
垣添,露鵬,0
豊真将,露鵬,1
高見盛,露鵬,0
玉春日,露鵬,1
豪風,露鵬,0
時津海,露鵬,1
春日錦,露鵬,1
安美錦,露鵬,0
出島,露鵬,1
春日王,露鵬,1
栃乃洋,露鵬,0
栃煌山,露鵬,1
玉乃島,露鵬,0
豊ノ島,露鵬,0
玉乃島,出島,1
安美錦,出島,1
春日錦,出島,1
栃乃洋,出島,0
高見盛,出島,0
岩木山,出島,1
嘉風,出島,0
豊真将,出島,0
鶴竜,出島,0
露鵬,出島,0
普天王,出島,1
旭天鵬,出島,0
土佐ノ海,出島,1
朝赤龍,出島,1
琴奨菊,出島,0
出島,玉乃島,0
栃乃洋,玉乃島,1
垣添,玉乃島,1
黒海,玉乃島,1
鶴竜,玉乃島,1
高見盛,玉乃島,0
潮丸,玉乃島,1
嘉風,玉乃島,1
栃煌山,玉乃島,0
岩木山,玉乃島,1
豪風,玉乃島,1
若の里,玉乃島,1
栃乃花,玉乃島,0
露鵬,玉乃島,1
安美錦,玉乃島,0
栃乃洋,安美錦,0
出島,安美錦,0
黒海,安美錦,0
垣添,安美錦,1
潮丸,安美錦,1
春日錦,安美錦,1
高見盛,安美錦,1
土佐ノ海,安美錦,1
露鵬,安美錦,1
栃煌山,安美錦,0
霜鳥,安美錦,1
白露山,安美錦,1
若の里,安美錦,0
嘉風,安美錦,0
玉乃島,安美錦,1
安美錦,栃乃洋,1
玉乃島,栃乃洋,0
岩木山,栃乃洋,1
出島,栃乃洋,1
垣添,栃乃洋,0
潮丸,栃乃洋,0
黒海,栃乃洋,0
高見盛,栃乃洋,0
嘉風,栃乃洋,1
霜鳥,栃乃洋,1
