Yr,Mo,yr_frac,GISS_A_C,SATO,NINO34A,RSS
1934,6,1934.458333,-0.05,0.003,-0.07
1934,7,1934.541667,0.00,0.004,-0.21
1934,8,1934.625,-0.03,0.004,-0.02
1934,9,1934.708333,-0.13,0.004,-0.28
1934,10,1934.791667,0.00,0.004,-0.42
1934,11,1934.875,0.11,0.005,-0.02
1934,12,1934.958333,0.05,0.005,0.19
1935,1,1935.041667,-0.25,0.004,-0.25
1935,2,1935.125,0.26,0.004,-0.04
1935,3,1935.208333,0.00,0.005,-0.5
1935,4,1935.291667,-0.25,0.005,-0.6
1935,5,1935.375,-0.21,0.005,-0.57
1935,6,1935.458333,-0.13,0.004,-0.15
1935,7,1935.541667,-0.09,0.004,-0.36
1935,8,1935.625,-0.12,0.004,0.26
1935,9,1935.708333,-0.13,0.004,0.16
1935,10,1935.791667,0.02,0.004,0.37
1935,11,1935.875,-0.22,0.003,0.02
1935,12,1935.958333,-0.12,0.003,-0.21
1936,1,1936.041667,-0.18,0.003,0.45
1936,2,1936.125,-0.26,0.003,0.3
1936,3,1936.208333,-0.14,0.003,0.06
1936,4,1936.291667,-0.09,0.003,0.23
1936,5,1936.375,-0.09,0.003,0.23
1936,6,1936.458333,-0.05,0.002,-0.15
1936,7,1936.541667,0.13,0.003,0.01
1936,8,1936.625,0.01,0.003,-0.01
1936,9,1936.708333,0.00,0.003,0.14
1936,10,1936.791667,0.06,0.004,0.39
1936,11,1936.875,0.07,0.004,0.23
1936,12,1936.958333,0.11,0.003,0.24
1937,1,1937.041667,0.05,0.003,-0.34
1937,2,1937.125,0.22,0.003,0.06
1937,3,1937.208333,-0.05,0.003,0.16
1937,4,1937.291667,-0.06,0.003,0.12
1937,5,1937.375,0.03,0.002,-0.2
1937,6,1937.458333,0.06,0.002,-0.23
1937,7,1937.541667,0.11,0.002,0.01
1937,8,1937.625,0.09,0.002,-0.26
1937,9,1937.708333,0.19,0.003,0.12
1937,10,1937.791667,0.16,0.003,-0.2
1937,11,1937.875,0.20,0.003,0
1937,12,1937.958333,-0.01,0.003,-0.25
1938,1,1938.041667,0.16,0.003,-0.46
1938,2,1938.125,0.11,0.003,-0.44
1938,3,1938.208333,0.25,0.005,-0.37
1938,4,1938.291667,0.22,0.005,-0.37
1938,5,1938.375,0.07,0.005,-0.48
1938,6,1938.458333,-0.02,0.005,-0.67
1938,7,1938.541667,0.08,0.005,-1.23
1938,8,1938.625,0.07,0.005,-0.8
1938,9,1938.708333,0.14,0.006,-0.61
1938,10,1938.791667,0.22,0.006,-0.78
1938,11,1938.875,0.16,0.005,-0.99
1938,12,1938.958333,-0.10,0.005,-0.85
1939,1,1939.041667,0.02,0.005,-1.02
1939,2,1939.125,0.01,0.004,-1.08
1939,3,1939.208333,-0.13,0.005,-0.8
1939,4,1939.291667,-0.05,0.005,-0.1
1939,5,1939.375,0.00,0.004,-0.02
1939,6,1939.458333,0.03,0.004,0.24
1939,7,1939.541667,0.06,0.004,0.16
1939,8,1939.625,-0.01,0.004,0.19
1939,9,1939.708333,0.01,0.004,0.13
1939,10,1939.791667,-0.04,0.003,-0.23
1939,11,1939.875,0.06,0.003,0.17
1939,12,1939.958333,0.38,0.003,0.69
1940,1,1940.041667,-0.17,0.003,1.26
1940,2,1940.125,0.02,0.004,1.4
1940,3,1940.208333,0.06,0.004,1.73
1940,4,1940.291667,0.12,0.003,1.56
1940,5,1940.375,0.05,0.003,1.44
1940,6,1940.458333,0.05,0.003,1.12
1940,7,1940.541667,0.20,0.003,0.91
1940,8,1940.625,-0.02,0.003,0.73
1940,9,1940.708333,0.08,0.003,0.61
1940,10,1940.791667,0.02,0.003,0.8
1940,11,1940.875,0.07,0.003,1.33
1940,12,1940.958333,0.12,0.003,1.7
1941,1,1941.041667,0.11,0.002,1.88
1941,2,1941.125,0.22,0.002,1.96
1941,3,1941.208333,0.05,0.002,1.95
1941,4,1941.291667,0.15,0.002,1.79
1941,5,1941.375,0.10,0.002,1.85
1941,6,1941.458333,0.08,0.002,1.93
1941,7,1941.541667,0.13,0.002,1.35
1941,8,1941.625,0.02,0.001,0.92
1941,9,1941.708333,-0.12,0.002,0.84
1941,10,1941.791667,0.21,0.002,0.98
1941,11,1941.875,0.12,0.002,1.77
1941,12,1941.958333,0.22,0.002,1.7
1942,1,1942.041667,0.22,0.003,0.88
1942,2,1942.125,-0.08,0.003,0.59
1942,3,1942.208333,0.00,0.003,0.53
1942,4,1942.291667,0.00,0.003,0.82
1942,5,1942.375,0.09,0.003,0.25
1942,6,1942.458333,0.05,0.003,-0.22
1942,7,1942.541667,0.02,0.004,-0.53
1942,8,1942.625,-0.01,0.004,-1.03
1942,9,1942.708333,0.02,0.006,-1.46
1942,10,1942.791667,0.02,0.006,-1.68
1942,11,1942.875,0.03,0.006,-1.59
1942,12,1942.958333,0.06,0.006,-1.36
1943,1,1943.041667,-0.11,0.006,-1.63
1943,2,1943.125,0.13,0.006,-1.59
1943,3,1943.208333,-0.05,0.005,-1.12
1943,4,1943.291667,0.09,0.005,-0.67
1943,5,1943.375,0.17,0.004,-0.07
1943,6,1943.458333,0.03,0.004,0.01
1943,7,1943.541667,0.16,0.004,0.18
1943,8,1943.625,0.06,0.004,0.08
1943,9,1943.708333,0.06,0.004,-0.3
1943,10,1943.791667,0.23,0.004,-0.78
1943,11,1943.875,0.19,0.003,-0.6
1943,12,1943.958333,0.26,0.003,-0.62
1944,1,1944.041667,0.37,0.003,-0.61
1944,2,1944.125,0.26,0.003,-0.13
1944,3,1944.208333,0.22,0.002,-0.15
1944,4,1944.291667,0.12,0.002,-0.1
1944,5,1944.375,0.20,0.002,0.13
1944,6,1944.458333,0.12,0.002,0.25
1944,7,1944.541667,0.20,0.002,0.24
1944,8,1944.625,0.17,0.002,-0.07
1944,9,1944.708333,0.27,0.002,-0.74
1944,10,1944.791667,0.25,0.002,-0.64
1944,11,1944.875,0.15,0.002,-0.67
1944,12,1944.958333,0.13,0.002,-0.53
1945,1,1945.041667,0.16,0.002,-0.79
1945,2,1945.125,0.13,0.003,-0.83
1945,3,1945.208333,0.13,0.003,-0.8
1945,4,1945.291667,0.19,0.003,-0.58
1945,5,1945.375,-0.03,0.002,-0.35
1945,6,1945.458333,0.01,0.002,-0.07
1945,7,1945.541667,0.04,0.002,-0.52
1945,8,1945.625,0.15,0.002,-0.57
1945,9,1945.708333,0.01,0.002,-0.6
1945,10,1945.791667,0.08,0.002,-0.48
1945,11,1945.875,0.06,0.001,-0.25
1945,12,1945.958333,-0.09,0.001,-0.07
1946,1,1946.041667,0.14,0.001,-0.14
1946,2,1946.125,0.09,0.001,-0.26
1946,3,1946.208333,-0.03,0.001,-0.31
1946,4,1946.291667,0.07,0.001,-0.48
1946,5,1946.375,-0.06,0.001,-0.17
1946,6,1946.458333,-0.13,0.002,0.11
1946,7,1946.541667,-0.02,0.002,0.24
1946,8,1946.625,-0.18,0.002,-0.58
1946,9,1946.708333,-0.02,0.002,-0.35
1946,10,1946.791667,-0.03,0.002,-0.03
1946,11,1946.875,-0.04,0.002,0.13
1946,12,1946.958333,-0.27,0.002,-0.06
1947,1,1947.041667,-0.03,0.001,0.12
1947,2,1947.125,0.00,0.001,-0.02
1947,3,1947.208333,0.15,0.001,0.2
1947,4,1947.291667,0.06,0.001,0.11
1947,5,1947.375,-0.03,0.001,0.03
1947,6,1947.458333,-0.07,0.001,0.4
1947,7,1947.541667,-0.01,0.004,0.46
1947,8,1947.625,-0.03,0.004,0.16
1947,9,1947.708333,-0.07,0.003,-0.32
1947,10,1947.791667,0.12,0.003,-0.55
1947,11,1947.875,0.12,0.003,-0.42
1947,12,1947.958333,-0.10,0.003,-0.13
1948,1,1948.041667,0.14,0.002,-0.06
1948,2,1948.125,-0.08,0.002,0.26
1948,3,1948.208333,-0.08,0.002,0.42
1948,4,1948.291667,-0.04,0.002,0.31
1948,5,1948.375,0.05,0.002,0.44
1948,6,1948.458333,0.05,0.002,0.29
1948,7,1948.541667,-0.09,0.002,0.17
1948,8,1948.625,-0.07,0.001,-0.07
1948,9,1948.708333,-0.08,0.001,-0.37
1948,10,1948.791667,0.01,0.001,-0.75
1948,11,1948.875,-0.05,0.001,-0.46
1948,12,1948.958333,-0.19,0.001,0.05
1949,1,1949.041667,0.15,0.001,-0.34
1949,2,1949.125,-0.15,0.001,-0.08
1949,3,1949.208333,-0.03,0.002,-0.64
1949,4,1949.291667,-0.10,0.003,0.04
1949,5,1949.375,-0.08,0.003,0.28
1949,6,1949.458333,-0.20,0.004,-0.41
1949,7,1949.541667,-0.09,0.004,-0.3
1949,8,1949.625,-0.05,0.004,-0.24
1949,9,1949.708333,-0.05,0.004,-0.34
1949,10,1949.791667,0.00,0.004,-0.78
1949,11,1949.875,-0.06,0.004,-1.24
1949,12,1949.958333,-0.10,0.003,-1.23
1950,1,1950.041667,-0.24,0.003,-1.5
1950,2,1950.125,-0.26,0.003,-1.77
1950,3,1950.208333,-0.01,0.003,-0.73
1950,4,1950.291667,-0.18,0.003,-0.94
1950,5,1950.375,-0.13,0.004,-1.47
1950,6,1950.458333,-0.05,0.003,-0.7
1950,7,1950.541667,-0.08,0.003,-0.48
1950,8,1950.625,-0.18,0.003,-0.59
1950,9,1950.708333,-0.11,0.002,-1.09
1950,10,1950.791667,-0.16,0.002,-0.57
1950,11,1950.875,-0.30,0.002,-1.09
1950,12,1950.958333,-0.10,0.002,-0.93
1951,1,1951.041667,-0.32,0.002,-1.04
1951,2,1951.125,-0.39,0.002,-0.07
1951,3,1951.208333,-0.17,0.002,-0.7
1951,4,1951.291667,-0.09,0.001,0.05
1951,5,1951.375,0.02,0.001,-0.22
1951,6,1951.458333,-0.04,0.001,0.04
1951,7,1951.541667,-0.01,0.001,0.41
1951,8,1951.625,0.12,0.001,0.74
1951,9,1951.708333,0.09,0.002,0.38
1951,10,1951.791667,0.14,0.003,0.8
1951,11,1951.875,0.03,0.003,0.8
1951,12,1951.958333,0.18,0.003,0.72
1952,1,1952.041667,0.14,0.004,0.37
1952,2,1952.125,0.14,0.004,0.34
1952,3,1952.208333,-0.08,0.004,-0.26
1952,4,1952.291667,0.06,0.004,0.43
1952,5,1952.375,0.00,0.004,-0.18
1952,6,1952.458333,0.04,0.004,-0.43
1952,7,1952.541667,0.08,0.004,-0.26
1952,8,1952.625,0.10,0.003,0.13
1952,9,1952.708333,0.08,0.004,-0.15
1952,10,1952.791667,-0.03,0.003,0.1
1952,11,1952.875,-0.13,0.003,-0.15
1952,12,1952.958333,-0.04,0.003,-0.48
1953,1,1953.041667,0.10,0.003,0.51
1953,2,1953.125,0.18,0.002,0.39
1953,3,1953.208333,0.16,0.002,0.27
1953,4,1953.291667,0.19,0.002,0.71
1953,5,1953.375,0.08,0.002,0.14
1953,6,1953.458333,0.05,0.003,0.38
1953,7,1953.541667,0.05,0.003,0.58
1953,8,1953.625,0.10,0.004,0.12
1953,9,1953.708333,0.10,0.004,0.81
1953,10,1953.791667,0.10,0.004,0.31
1953,11,1953.875,0.01,0.004,0.43
1953,12,1953.958333,0.15,0.005,-0.05
1954,1,1954.041667,-0.18,0.005,0.57
1954,2,1954.125,-0.04,0.005,0.26
1954,3,1954.208333,-0.08,0.005,0.21
1954,4,1954.291667,-0.10,0.004,-0.3
1954,5,1954.375,-0.16,0.004,-0.3
1954,6,1954.458333,-0.12,0.004,-0.43
1954,7,1954.541667,-0.21,0.003,-0.76
1954,8,1954.625,-0.17,0.003,-1.06
1954,9,1954.708333,-0.13,0.003,-1.09
1954,10,1954.791667,-0.03,0.003,-0.8
1954,11,1954.875,0.12,0.002,-0.87
1954,12,1954.958333,-0.11,0.002,-0.95
1955,1,1955.041667,0.19,0.002,-1.39
1955,2,1955.125,-0.13,0.002,-0.42
1955,3,1955.208333,-0.29,0.002,-0.83
1955,4,1955.291667,-0.16,0.002,-0.67
1955,5,1955.375,-0.18,0.001,-1.11
1955,6,1955.458333,-0.12,0.001,-0.78
1955,7,1955.541667,-0.06,0.001,-0.69
1955,8,1955.625,0.11,0.001,-0.78
1955,9,1955.708333,-0.07,0.002,-1.63
1955,10,1955.791667,0.01,0.002,-1.77
1955,11,1955.875,-0.22,0.002,-2.18
1955,12,1955.958333,-0.28,0.002,-1.43
1956,1,1956.041667,-0.15,0.002,-1.19
1956,2,1956.125,-0.24,0.001,-0.51
1956,3,1956.208333,-0.22,0.001,-0.78
1956,4,1956.291667,-0.21,0.001,-0.77
1956,5,1956.375,-0.22,0.001,-0.13
1956,6,1956.458333,-0.13,0.001,-0.34
1956,7,1956.541667,-0.08,0.001,-0.76
1956,8,1956.625,-0.25,0.001,-0.72
1956,9,1956.708333,-0.14,0.001,-0.86
1956,10,1956.791667,-0.20,0.001,-0.3
1956,11,1956.875,-0.16,0.001,-0.88
1956,12,1956.958333,-0.07,0.001,-0.28
1957,1,1957.041667,-0.06,0.001,-0.35
1957,2,1957.125,0.03,0.001,0.19
1957,3,1957.208333,0.03,0,0.23
1957,4,1957.291667,0.10,0,0.48
1957,5,1957.375,0.12,0,0.37
1957,6,1957.458333,0.15,0,0.41
1957,7,1957.541667,0.01,0,0.75
1957,8,1957.625,0.12,0,1.27
1957,9,1957.708333,0.08,0,0.36
1957,10,1957.791667,0.04,0,0.79
1957,11,1957.875,0.12,0,1.42
1957,12,1957.958333,0.17,0,1.61
1958,1,1958.041667,0.41,0,1.91
1958,2,1958.125,0.23,0,1.55
1958,3,1958.208333,0.14,0,1.22
1958,4,1958.291667,0.04,0,0.53
1958,5,1958.375,0.07,0,0.35
1958,6,1958.458333,-0.09,0,0.61
1958,7,1958.541667,0.08,0,0.26
1958,8,1958.625,-0.02,0,0.52
1958,9,1958.708333,-0.03,0,-0.51
1958,10,1958.791667,0.05,0,0.11
1958,11,1958.875,0.05,0,0.2
1958,12,1958.958333,0.04,0,0.54
1959,1,1959.041667,0.11,0,0.55
1959,2,1959.125,0.12,0,0.61
1959,3,1959.208333,0.22,0,0.1
1959,4,1959.291667,0.15,0,0.28
1959,5,1959.375,0.10,0,0.16
1959,6,1959.458333,0.07,0,-0.13
1959,7,1959.541667,0.07,0,-0.46
1959,8,1959.625,0.01,0,-0.38
1959,9,1959.708333,-0.08,0,-0.6
1959,10,1959.791667,-0.03,0,-0.07
1959,11,1959.875,-0.08,0,-0.11
1959,12,1959.958333,0.04,0,-0.08
1960,1,1960.041667,0.01,0,-0.03
1960,2,1960.125,0.18,0,-0.35
1960,3,1960.208333,-0.32,0,0.02
1960,4,1960.291667,-0.13,0.001,0.15
1960,5,1960.375,-0.06,0.003,-0.12
1960,6,1960.458333,-0.03,0.004,-0.14
1960,7,1960.541667,0.00,0.006,0
1960,8,1960.625,0.06,0.007,0.19
1960,9,1960.708333,0.05,0.008,-0.01
1960,10,1960.791667,0.06,0.008,-0.32
1960,11,1960.875,-0.10,0.008,-0.4
1960,12,1960.958333,0.20,0.008,-0.17
1961,1,1961.041667,0.05,0.008,-0.29
1961,2,1961.125,0.21,0.009,-0.08
1961,3,1961.208333,0.10,0.011,-0.11
1961,4,1961.291667,0.11,0.012,0.08
1961,5,1961.375,0.22,0.012,0.08
1961,6,1961.458333,0.13,0.011,0.55
1961,7,1961.541667,0.01,0.01,-0.18
1961,8,1961.625,0.03,0.011,-0.26
1961,9,1961.708333,0.08,0.012,-0.72
1961,10,1961.791667,0.07,0.012,-0.57
1961,11,1961.875,0.05,0.011,-0.35
1961,12,1961.958333,-0.15,0.01,-0.19
1962,1,1962.041667,0.05,0.009,-0.34
1962,2,1962.125,0.18,0.009,-0.33
1962,3,1962.208333,0.12,0.014,-0.27
1962,4,1962.291667,0.11,0.015,-0.4
1962,5,1962.375,-0.10,0.014,-0.52
1962,6,1962.458333,0.07,0.013,-0.09
1962,7,1962.541667,-0.03,0.013,-0.03
1962,8,1962.625,-0.05,0.016,0.1
1962,9,1962.708333,0.02,0.015,-0.54
1962,10,1962.791667,0.01,0.014,-0.43
1962,11,1962.875,0.08,0.013,-0.55
1962,12,1962.958333,0.00,0.012,-0.65
1963,1,1963.041667,0.01,0.012,-0.64
1963,2,1963.125,0.19,0.012,-0.5
1963,3,1963.208333,-0.13,0.012,0
1963,4,1963.291667,-0.07,0.017,0.14
1963,5,1963.375,-0.02,0.034,-0.21
1963,6,1963.458333,0.06,0.047,0.11
1963,7,1963.541667,0.14,0.051,0.93
1963,8,1963.625,0.26,0.056,0.92
1963,9,1963.708333,0.25,0.06,0.78
1963,10,1963.791667,0.08,0.075,0.99
1963,11,1963.875,0.14,0.088,0.94
1963,12,1963.958333,0.03,0.085,1.11
1964,1,1964.041667,-0.05,0.08,0.91
1964,2,1964.125,-0.08,0.074,0.45
1964,3,1964.208333,-0.27,0.07,-0.18
1964,4,1964.291667,-0.33,0.067,-0.62
1964,5,1964.375,-0.28,0.067,-0.94
1964,6,1964.458333,-0.02,0.07,-0.91
1964,7,1964.541667,-0.05,0.08,-0.55
1964,8,1964.625,-0.24,0.08,-0.71
1964,9,1964.708333,-0.37,0.074,-1.12
1964,10,1964.791667,-0.30,0.069,-0.76
1964,11,1964.875,-0.20,0.066,-1.19
1964,12,1964.958333,-0.30,0.063,-1.09
1965,1,1965.041667,-0.10,0.06,-0.69
1965,2,1965.125,-0.18,0.057,-0.28
1965,3,1965.208333,-0.10,0.053,0.01
1965,4,1965.291667,-0.19,0.049,0.07
1965,5,1965.375,-0.06,0.046,0.33
1965,6,1965.458333,-0.12,0.043,0.78
1965,7,1965.541667,-0.21,0.04,1.15
1965,8,1965.625,-0.06,0.037,1.34
1965,9,1965.708333,-0.16,0.035,1.29
1965,10,1965.791667,-0.06,0.032,1.56
1965,11,1965.875,-0.07,0.031,1.62
1965,12,1965.958333,-0.06,0.033,1.84
1966,1,1966.041667,-0.17,0.033,1.31
1966,2,1966.125,-0.01,0.031,0.98
1966,3,1966.208333,0.11,0.029,0.89
1966,4,1966.291667,-0.11,0.027,0.7
1966,5,1966.375,-0.07,0.025,-0.1
1966,6,1966.458333,-0.01,0.023,0.53
1966,7,1966.541667,0.11,0.022,0.37
1966,8,1966.625,-0.05,0.02,0.08
1966,9,1966.708333,0.00,0.019,-0.13
1966,10,1966.791667,-0.15,0.018,-0.09
1966,11,1966.875,0.00,0.016,-0.22
1966,12,1966.958333,-0.04,0.015,-0.3
1967,1,1967.041667,-0.07,0.014,-0.36
1967,2,1967.125,-0.23,0.013,-0.27
1967,3,1967.208333,0.08,0.012,-0.57
1967,4,1967.291667,-0.02,0.011,-0.82
1967,5,1967.375,0.11,0.011,-0.26
1967,6,1967.458333,-0.06,0.013,0.24
1967,7,1967.541667,0.06,0.014,-0.15
1967,8,1967.625,0.01,0.016,-0.22
1967,9,1967.708333,0.00,0.017,-0.61
1967,10,1967.791667,0.10,0.019,-0.51
1967,11,1967.875,-0.02,0.018,-0.33
1967,12,1967.958333,-0.01,0.016,-0.37
1968,1,1968.041667,-0.22,0.015,-0.63
1968,2,1968.125,-0.13,0.014,-0.92
1968,3,1968.208333,0.24,0.013,-0.6
1968,4,1968.291667,-0.04,0.012,-0.41
1968,5,1968.375,-0.09,0.014,-0.57
1968,6,1968.458333,0.00,0.021,0.1
1968,7,1968.541667,-0.07,0.027,0.4
1968,8,1968.625,-0.05,0.034,0.44
1968,9,1968.708333,-0.14,0.041,0.05
1968,10,1968.791667,0.13,0.047,0.32
1968,11,1968.875,-0.03,0.046,0.85
1968,12,1968.958333,-0.12,0.044,0.8
1969,1,1969.041667,-0.07,0.043,1.18
1969,2,1969.125,-0.08,0.041,1.12
1969,3,1969.208333,-0.03,0.04,0.84
1969,4,1969.291667,0.20,0.038,0.49
1969,5,1969.375,0.13,0.037,0.81
1969,6,1969.458333,0.11,0.035,0.6
1969,7,1969.541667,-0.04,0.034,0.2
1969,8,1969.625,0.00,0.032,0.63
1969,9,1969.708333,0.09,0.03,0.63
1969,10,1969.791667,0.14,0.029,0.85
1969,11,1969.875,0.16,0.027,0.73
1969,12,1969.958333,0.30,0.026,1.15
1970,1,1970.041667,0.10,0.024,0.88
1970,2,1970.125,0.23,0.023,0.41
1970,3,1970.208333,0.09,0.021,0.28
1970,4,1970.291667,0.04,0.02,0.45
1970,5,1970.375,-0.05,0.018,-0.07
1970,6,1970.458333,-0.02,0.017,-0.4
1970,7,1970.541667,-0.01,0.015,-0.86
1970,8,1970.625,-0.12,0.014,-0.88
1970,9,1970.708333,0.14,0.013,-1.06
1970,10,1970.791667,0.03,0.012,-1.19
1970,11,1970.875,0.04,0.011,-1.44
1970,12,1970.958333,-0.12,0.01,-1.84
1971,1,1971.041667,-0.02,0.009,-1.5
1971,2,1971.125,-0.20,0.009,-1.42
1971,3,1971.208333,-0.21,0.008,-1.03
1971,4,1971.291667,-0.10,0.007,-1.05
1971,5,1971.375,-0.11,0.007,-0.6
1971,6,1971.458333,-0.21,0.006,-0.56
1971,7,1971.541667,-0.11,0.006,-0.44
1971,8,1971.625,-0.02,0.005,-0.46
1971,9,1971.708333,-0.02,0.006,-0.76
1971,10,1971.791667,-0.04,0.005,-0.67
1971,11,1971.875,-0.07,0.005,-0.94
1971,12,1971.958333,-0.10,0.004,-0.86
1972,1,1972.041667,-0.26,0.004,-0.67
1972,2,1972.125,-0.20,0.004,-0.2
1972,3,1972.208333,-0.02,0.004,-0.06
1972,4,1972.291667,0.00,0.003,0.4
1972,5,1972.375,-0.02,0.003,0.6
1972,6,1972.458333,0.06,0.003,0.85
1972,7,1972.541667,0.00,0.003,1.09
1972,8,1972.625,0.20,0.004,1.43
1972,9,1972.708333,0.05,0.004,1.22
1972,10,1972.791667,0.04,0.004,1.78
1972,11,1972.875,-0.02,0.005,2.11
1972,12,1972.958333,0.18,0.005,2.14
1973,1,1973.041667,0.26,0.006,1.74
1973,2,1973.125,0.28,0.006,1.29
1973,3,1973.208333,0.25,0.006,0.68
1973,4,1973.291667,0.24,0.007,-0.15
1973,5,1973.375,0.22,0.007,-0.5
1973,6,1973.458333,0.16,0.007,-0.8
1973,7,1973.541667,0.10,0.008,-1.04
1973,8,1973.625,0.01,0.008,-1.05
1973,9,1973.708333,0.06,0.009,-1.2
1973,10,1973.791667,0.13,0.009,-1.35
1973,11,1973.875,0.04,0.009,-1.75
1973,12,1973.958333,-0.08,0.01,-1.9
1974,1,1974.041667,-0.14,0.01,-1.93
1974,2,1974.125,-0.27,0.011,-1.49
1974,3,1974.208333,-0.05,0.011,-1.1
1974,4,1974.291667,-0.12,0.011,-0.79
1974,5,1974.375,-0.04,0.012,-0.94
1974,6,1974.458333,-0.05,0.012,-0.31
1974,7,1974.541667,-0.01,0.012,-0.36
1974,8,1974.625,0.10,0.013,-0.4
1974,9,1974.708333,-0.09,0.013,-0.45
1974,10,1974.791667,-0.07,0.014,-0.73
1974,11,1974.875,-0.10,0.014,-0.93
1974,12,1974.958333,-0.11,0.018,-0.69
1975,1,1975.041667,0.01,0.023,-0.43
1975,2,1975.125,0.01,0.027,-0.36
1975,3,1975.208333,0.11,0.031,-0.55
1975,4,1975.291667,-0.03,0.036,-0.54
1975,5,1975.375,0.18,0.04,-0.89
1975,6,1975.458333,-0.03,0.037,-1.09
1975,7,1975.541667,-0.05,0.034,-0.94
1975,8,1975.625,-0.21,0.031,-1.15
1975,9,1975.708333,-0.07,0.029,-1.33
1975,10,1975.791667,-0.10,0.026,-1.53
1975,11,1975.875,-0.16,0.024,-1.28
1975,12,1975.958333,-0.21,0.022,-1.66
1976,1,1976.041667,-0.08,0.02,-1.85
1976,2,1976.125,-0.11,0.019,-1.08
1976,3,1976.208333,-0.27,0.017,-0.66
1976,4,1976.291667,-0.16,0.016,-0.69
1976,5,1976.375,-0.29,0.015,-0.54
1976,6,1976.458333,-0.14,0.014,-0.1
1976,7,1976.541667,-0.13,0.012,0.13
1976,8,1976.625,-0.19,0.011,0.37
1976,9,1976.708333,-0.11,0.01,0.56
1976,10,1976.791667,-0.29,0.01,0.98
1976,11,1976.875,-0.11,0.009,0.96
1976,12,1976.958333,0.00,0.008,0.73
1977,1,1977.041667,0.10,0.008,0.87
1977,2,1977.125,0.15,0.007,0.33
1977,3,1977.208333,0.15,0.006,0.4
1977,4,1977.291667,0.19,0.006,-0.11
1977,5,1977.375,0.29,0.005,0.27
1977,6,1977.458333,0.23,0.005,0.36
1977,7,1977.541667,0.20,0.005,0.3
1977,8,1977.625,0.17,0.004,0.14
1977,9,1977.708333,-0.04,0.004,0.32
1977,10,1977.791667,-0.05,0.004,0.71
1977,11,1977.875,0.13,0.003,0.77
1977,12,1977.958333,0.01,0.003,0.69
1978,1,1978.041667,0.03,0.003,0.83
1978,2,1978.125,0.08,0.003,0.24
1978,3,1978.208333,0.12,0.002,0.22
1978,4,1978.291667,0.09,0.003,-0.46
1978,5,1978.375,0.01,0.005,-0.37
1978,6,1978.458333,-0.08,0.007,-0.38
1978,7,1978.541667,0.04,0.008,-0.4
1978,8,1978.625,-0.21,0.01,-0.58,
1978,9,1978.708333,0.05,0.012,-0.44,
1978,10,1978.791667,-0.03,0.012,-0.18,
1978,11,1978.875,0.07,0.012,-0.11,
1978,12,1978.958333,0.01,0.012,0.06,
1979,1,1979.041667,0.06,0.013,-0.01,-0.227
1979,2,1979.125,-0.18,0.013,0,-0.125
1979,3,1979.208333,0.09,0.012,0.46,-0.139
1979,4,1979.291667,0.11,0.011,0.2,-0.265
1979,5,1979.375,-0.06,0.01,0.05,-0.227
1979,6,1979.458333,0.04,0.009,0.27,-0.201
1979,7,1979.541667,-0.07,0.008,-0.24,-0.045
1979,8,1979.625,0.09,0.008,-0.02,-0.159
1979,9,1979.708333,0.19,0.007,0.86,-0.008
1979,10,1979.791667,0.18,0.007,0.27,0.131
1979,11,1979.875,0.19,0.006,0.37,0.035
1979,12,1979.958333,0.39,0.006,0.56,0.058
1980,1,1980.041667,0.21,0.005,0.62,0.01
1980,2,1980.125,0.28,0.005,0.49,0.087
1980,3,1980.208333,0.22,0.004,0.13,-0.04
1980,4,1980.291667,0.23,0.004,0.17,0.037
1980,5,1980.375,0.27,0.004,0.2,0.094
1980,6,1980.458333,0.10,0.004,0.62,0.136
1980,7,1980.541667,0.18,0.004,0.25,-0.01
1980,8,1980.625,0.13,0.005,-0.11,0.018
1980,9,1980.708333,0.13,0.005,-0.05,0.049
1980,10,1980.791667,0.08,0.005,-0.09,0.047
1980,11,1980.875,0.23,0.005,0.09,-0.166
1980,12,1980.958333,0.10,0.005,0.43,-0.082
1981,1,1981.041667,0.47,0.005,-0.4,0.198
1981,2,1981.125,0.37,0.005,-0.53,0.202
1981,3,1981.208333,0.43,0.005,-0.23,-0.029
1981,4,1981.291667,0.24,0.004,-0.4,0.078
1981,5,1981.375,0.15,0.004,-0.3,0.007
1981,6,1981.458333,0.20,0.005,-0.08,-0.061
1981,7,1981.541667,0.31,0.005,-0.43,-0.032
1981,8,1981.625,0.35,0.005,-0.7,-0.001
1981,9,1981.708333,0.12,0.005,-0.08,-0.089
1981,10,1981.791667,0.07,0.005,0.2,-0.103
1981,11,1981.875,0.18,0.005,-0.1,0.001
1981,12,1981.958333,0.29,0.005,0.1,0.084
1982,1,1982.041667,0.01,0.006,0.21,-0.141
1982,2,1982.125,0.07,0.006,0.01,-0.099
1982,3,1982.208333,-0.11,0.006,0.06,-0.167
1982,4,1982.291667,0.01,0.024,0.33,-0.116
1982,5,1982.375,0.13,0.043,0.77,-0.228
1982,6,1982.458333,0.00,0.053,1.25,-0.168
1982,7,1982.541667,0.13,0.068,1.02,-0.319
1982,8,1982.625,-0.06,0.074,1.23,-0.226
1982,9,1982.708333,0.01,0.078,1.47,-0.123
1982,10,1982.791667,0.02,0.084,2.05,-0.258
1982,11,1982.875,0.04,0.09,2.29,-0.179
1982,12,1982.958333,0.34,0.098,2.74,-0.053
